"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"3618","XH808A416121600981","397.47","817.87","427.13","1340.97","1.8","1.97","24.03","41.47","2017/7/2 22:00:00","483.5","66.83","22.73","4.63"
"3619","XH808A416121600981","400.4","828.87","457.13","1301.1","2.83","3.1","23.77","42.4","2017/7/2 23:00:00","553.27","88.93","21.8","3.27"
"3620","XH808A416121600981","437.37","902.8","492.4","1582.67","21.47","25.3","25.8","42.93","2017/7/2 9:00:00","1998.23","812.07","195.77","21.43"
"3621","XH808A416121600981","404.97","909.83","631","1179.1","27.6","31.57","18.2","78","2017/7/3 6:00:00","2129.67","977.63","279.9","28.83"
"3622","XH808A416121600981","394.6","826.27","500.6","1262.57","1.5","1.57","23","43","2017/7/3","452.87","54.7","17.97","2.93"
"3623","XH808A416121600981","408.93","959.47","553.8","1202.67","30.47","32.33","12.1","63.7","2017/5/26 7:00:00","2696.43","1189.17","274.27","23.97"
"3624","XH808A416121600981","426.87","1009.13","627.97","1145.8","41.57","45.2","18.13","37.97","2017/5/28 3:00:00","3479.17","1596.4","378.27","30.73"
"3625","XH808A416121600981","426.73","721.97","409.97","1462.47","15.57","18.6","26.97","24.87","2017/5/27 12:00:00","1514.1","569.6","141.93","17.17"
"3626","XH808A416121600981","421.27","744.73","400.5","1417.5","13.03","14.33","24.53","28.27","2017/5/26 12:00:00","1403.17","500.1","121.1","13.7"
"3627","XH808A416121600981","410.13","1078","472.33","1245.33","15.7","16.6","13.57","52.3","2017/5/26 2:00:00","1579.8","601","138.23","14.07"
"3628","XH808A416121600981","431.07","897.97","642.8","1227.6","28.63","31.67","16.1","48.5","2017/5/27 8:00:00","2494.57","1095.2","266.03","27.97"
"3629","XH808A416121600981","409.7","1051.03","519.97","1195.6","14.87","16.77","13.57","48.43","2017/5/27 3:00:00","1453.6","571.87","148.4","19.77"
"3630","XH808A416121600981","411.4","857.1","431.63","1451.73","23.9","26.4","20.6","28.23","2017/5/26 22:00:00","2163.27","890.23","205.73","19.37"
"3631","XH808A416121600981","420.9","878.67","343.1","1459.03","10.07","11.9","19.9","32.4","2017/5/25 21:00:00","1138.93","386.23","98.13","14.43"
"3632","XH808A416121600981","486.6","946.57","864.2","1141.83","39.53","44.87","19.23","36","2017/5/28 9:00:00","3192.27","1460.63","364.33","37.33"
"3633","XH808A416121600981","398.07","872.83","457.47","1313.1","6.87","8.17","23.27","19.63","2017/5/28","866.1","257.83","74.73","13.1"
"3634","XH808A416121600981","418.3","699.2","382.9","1444.47","9.67","11.07","26.83","23.63","2017/5/26 13:00:00","1146.13","368.8","86.43","8.97"
"3635","XH808A416121600981","407.87","1071.93","490.47","1235.9","16.43","17.27","12.97","56.53","2017/5/26 3:00:00","1644.27","640.47","148.9","14.77"
"3636","XH808A416121600981","407.17","724.7","384.2","1401.5","14.83","17.87","28.13","10.1","2017/5/27 20:00:00","1355.3","503.17","127.63","15.3"
"3637","XH808A416121600981","428","770.6","449.13","1448.17","20.2","22.67","23.6","30.3","2017/5/27 11:00:00","1843.07","737.67","180.73","18.93"
"3638","XH808A416121600981","450.97","1011.13","682.27","1224.5","29.47","31.73","12.77","55.77","2017/5/27 7:00:00","2474.3","1102.27","276.03","27.4"
"3639","XH808A416121600981","399.93","642.93","355.83","1437.57","5.07","5.9","29.23","9.57","2017/5/27 19:00:00","755.7","188.5","49.87","6.4"
"3640","XH808A416121600981","401.63","602.5","354.37","1442.93","5.47","6.63","30.83","10.8","2017/5/27 17:00:00","839.83","221.07","55.53","8.5"
"3641","XH808A416121600981","405.13","940.9","439.17","1326.07","10.17","11.3","17.57","39.53","2017/5/25 23:00:00","1197.43","409.57","98.57","12.17"
"3642","XH808A416121600981","415.37","875.13","450.13","1451.07","25.8","28.5","23","37","2017/5/29 1:00:00","2425.93","993.57","218.03","19.1"
"3643","XH808A416121600981","414.6","1019.1","506.93","1236.13","26.73","34.77","22.23","29.73","2017/5/31 1:00:00","2136.43","937.17","275.23","46.1"
"3644","XH808A416121600981","450.5","1053.73","484.83","1283.6","20.87","24.1","17.47","38.27","2017/5/27","1862.6","770.1","197.63","23.33"
"3645","XH808A416121600981","455","649.8","75.23","2268.7","17.33","20.6","30.53","16.2","2017/5/28 14:00:00","1710.8","642.37","152.3","16.83"
"3646","XH808A416121600981","473","841.97","735.47","1418.3","31.77","36.67","25.5","33.17","2017/5/29 11:00:00","2779.73","1188.4","275.23","27.1"
"3647","XH808A416121600981","411.9","1040.13","448.57","1383.67","30.17","34.9","21","43.4","2017/5/29 4:00:00","2697.3","1157.4","273.73","28.9"
"3648","XH808A416121600981","447.47","998.63","651.17","1177.83","36.23","39.6","19","46.47","2017/5/29 7:00:00","3084.87","1366.77","318.77","27.77"
"3649","XH808A416121600981","430.43","781.17","376.13","1462.33","18.83","28.1","27.93","19","2017/5/30 21:00:00","1477.73","617.97","215.77","43.5"
"3650","XH808A416121600981","460.4","942.4","762.53","1101.17","77.7","95.9","17.77","37.7","2017/5/30 8:00:00","5370.93","2750.53","784.7","106.4"
"3651","XH808A416121600981","435.43","641.33","604.7","1406.43","8.43","10.13","30.37","15.97","2017/5/28 13:00:00","1014.97","312.83","79.57","11.57"
"3652","XH808A416121600981","421.2","1002.07","558.6","1142.73","19.77","25.5","18","34.53","2017/5/30 3:00:00","1647.53","699.03","217.3","36.87"
"3653","XH808A416121600981","419.33","1020.27","562.6","1168.47","18.5","23.67","18.63","32.17","2017/5/30 2:00:00","1588.33","659.77","193.9","31.4"
"3654","XH808A416121600981","439.53","938.87","676.43","1070.47","34.47","42.3","19","39.97","2017/5/31 5:00:00","2598.53","1204.8","353.9","48.13"
"3655","XH808A416121600981","404.5","762","373.57","1456.27","9.43","11.33","26.8","18.57","2017/5/28 21:00:00","1124.77","363.2","88.6","10.5"
"3656","XH808A416121600981","433.23","540.73","485.3","1422.3","25.37","37.43","32.97","15.57","2017/5/29 14:00:00","1851.2","807.73","270.57","52.87"
"3657","XH808A416121600981","410.13","887.1","562.83","1264.47","30.57","33.7","20","46.5","2017/5/29 5:00:00","2772.93","1190.9","267.1","22.3"
"3658","XH808A416121600981","429.5","925.37","652.97","1089.6","28.13","35.53","20","35.33","2017/5/31 3:00:00","2208.2","977.77","285.9","43.1"
"3659","XH808A416121600981","430.23","947.07","663.13","1101.83","27.5","34.73","19.53","37.27","2017/5/31 4:00:00","2134.3","968.4","291.7","44.2"
"3660","XH808A416121600981","397.53","747.73","385.33","1400.5","4.8","6.77","26.67","12.87","2017/5/27 21:00:00","717.7","181.77","53.43","11.67"
"3661","XH808A416121600981","409.5","746.8","280.5","1607.7","9.63","11.4","26.17","22.47","2017/5/26 16:00:00","1145.9","367.37","87.1","10.7"
"3662","XH808A416121600981","407.43","1017.93","535.5","1255.5","21.97","23.2","12.77","59.63","2017/5/26 4:00:00","2079.1","861.8","198.03","16.87"
"3663","XH808A416121600981","460.73","770.8","787.53","1248.73","22.87","33.27","26.43","24.17","2017/5/31 12:00:00","1729.57","758.57","265.63","54.27"
"3664","XH808A416121600981","406.9","971.83","348.93","1429.07","11.1","12.8","18.57","35.67","2017/5/25 22:00:00","1213.5","421.3","108.87","15.73"
"3665","XH808A416121600981","418.27","1026.67","639.03","1136.77","91.03","99.1","12","54.8","2017/5/27 5:00:00","6441.27","3285.47","849.33","77.4"
"3666","XH808A416121600981","471.7","955.3","832.6","1074.33","38.4","48.43","19.27","41.1","2017/5/31 8:00:00","2808.3","1326.63","407.33","63.03"
"3667","XH808A416121600981","439","978.53","524.8","1458.97","26.67","30.9","19","67.33","2017/5/31 18:00:00","2231.53","978.17","263.03","33.4"
"3668","XH808A416121600981","447.07","868.63","599.03","1295.93","31.87","35.07","19","42.7","2017/5/26 10:00:00","2801.5","1221.83","286.57","27.63"
