"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"42","XH8082016010100032","332.33","624","581.73","1816.8","8.53","10.73","37.33","49.7","2017/7/10 11:00:00","960.03","253.5","47.27","5.47"
"43","XH8082016010100032","353.4","884.53","233.3","2233.57","26.33","33.03","38.3","54.6","2017/7/13 11:00:00","2291.53","772.87","124","8.9"
"44","XH8082016010100032","369.2","327.73","813.27","1210.8","29.7","34.83","30.27","76.9","2017/7/14 7:00:00","2635.87","952.5","158.63","13.33"
"45","XH8082016010100032","358.9","242.97","856.4","1077.77","15.1","16.97","30","76.97","2017/7/15 4:00:00","1480.13","501.2","90.6","7.7"
"46","XH8082016010100032","294.63","1050.3","36.93","2707.27","23.6","30.73","41.17","46.63","2017/7/14 15:00:00","2072.07","670.1","105.57","8.3"
"47","XH8082016010100032","369.37","588.3","647.33","1656.33","32.4","39.7","33.8","68.17","2017/7/11 9:00:00","2805.07","1011.27","166.07","14.5"
"48","XH8082016010100032","332.73","1302.83","24","2779.4","33.07","42.43","41.07","48.97","2017/7/14 13:00:00","2855.77","966.6","147.9","10"
"49","XH8082016010100032","291.97","811.77","406.1","2463.7","24.03","30.9","38.83","53.57","2017/7/11 18:00:00","2186.97","714.6","111.63","9.7"
"50","XH8082016010100032","345.47","285.6","859.07","1164.1","7.63","8.6","30","71.13","2017/7/10 3:00:00","877","238.63","47.83","4.57"
"51","XH8082016010100032","355.6","206.9","910.1","1014.13","12.67","15.33","29","77.2","2017/7/10 6:00:00","1207.1","395.2","81.07","8.8"
"52","XH8082016010100032","360.83","348.27","783.23","1262.1","25.73","30.27","30","78.67","2017/7/11 5:00:00","2233.3","802.93","142.47","12.77"
"53","XH8082016010100032","339.9","436.27","788.17","1511.67","13.23","17.3","32.47","72.47","2017/7/12 22:00:00","1215.4","387","82.87","9.43"
"54","XH8082016010100032","294.73","472.3","553.2","1978.33","6.7","8","39.83","44.27","2017/7/10 13:00:00","806.83","185.83","32.83","3.1"
"55","XH8082016010100032","335","436.53","756.87","1602.17","14.63","18.07","32.57","67.67","2017/7/10 21:00:00","1375.43","442.83","82.73","7.93"
"56","XH8082016010100032","350.23","383.6","835","1423.43","16.77","20.3","31.9","73.83","2017/7/9 22:00:00","1591.53","529.03","94.23","9.43"
"57","XH8082016010100032","369.3","457.2","727.4","1466.9","29.5","35.43","33.43","70.47","2017/7/13 8:00:00","2603.03","931.8","151","12.47"
"58","XH8082016010100032","362.33","306.63","821.33","1201.37","22","26","30","81.27","2017/7/13 5:00:00","2056.8","728.4","128.4","11.3"
"59","XH8082016010100032","372.43","457.97","796","1464.2","31.23","37.83","32.47","72.13","2017/7/11 8:00:00","2680.67","973.43","163.5","14.43"
"60","XH8082016010100032","371.9","331.73","797.2","1251.8","29.2","34.83","30.97","78.67","2017/7/13 7:00:00","2600.53","931.3","153.7","13.4"
"61","XH8082016010100032","258.6","1051.37","118","2859.57","21.77","29.8","41.57","49.07","2017/7/12 17:00:00","1898.63","616.1","109.07","10.97"
"62","XH8082016010100032","348.3","331.3","862.3","1285.53","15.13","18","31","75.9","2017/7/10","1443.67","469.1","87.83","9.1"
"63","XH8082016010100032","321.8","456.57","719.97","1738.47","15.23","18.77","33.5","64.37","2017/7/10 20:00:00","1368.17","441.27","84.97","8.47"
"64","XH8082016010100032","306.8","580.17","655.87","1941.77","15.27","20.23","35.4","60.03","2017/7/10 19:00:00","1348.47","428.7","85.23","9.63"
"65","XH8082016010100032","364.9","366.43","799","1237.43","25.07","29.17","29.2","81.07","2017/7/11 6:00:00","2288.9","824.37","140.1","12.87"
"66","XH8082016010100032","351.83","320","857.1","1195.03","10.5","11.93","31.5","66.77","2017/7/10 8:00:00","1087.9","324.13","59.27","5.13"
"67","XH8082016010100032","355.97","285.4","803.3","1221.07","16.27","19.57","31","73.7","2017/7/15 1:00:00","1457.8","501.57","98.8","9.3"
"68","XH8082016010100032","352.73","270.3","894.97","1074.03","10.43","12.23","29.8","72.83","2017/7/10 7:00:00","1041.07","318.77","62.7","6.8"
"69","XH8082016010100032","333.5","515","658.7","1803.37","21.93","27.07","34.4","56.77","2017/7/13 20:00:00","1933.97","665.73","111.67","9.6"
"70","XH8082016010100032","368.53","338.67","811.17","1132.1","23.8","29.5","30.17","77.67","2017/7/15 7:00:00","2063.5","750.43","142.37","14.93"
"71","XH8082016010100032","336.1","1014.43","178.53","2423.3","30.4","39.2","40.17","50.1","2017/7/13 12:00:00","2335.6","785.8","121.8","8.7"
"72","XH8082016010100032","356.57","267.73","833.03","1134.43","15.2","17.13","30","75.93","2017/7/15 3:00:00","1400.93","471.37","88.83","7.37"
"73","XH8082016010100032","346.47","525.77","807.7","1494.47","16.8","20.7","32","72.5","2017/7/9 21:00:00","1537.13","510.67","97.1","10.87"
"74","XH8082016010100032","345.7","322.97","860.6","1255.67","10.23","11.7","30","73.43","2017/7/10 1:00:00","1136.27","342.53","58.4","6.1"
"75","XH8082016010100032","343.93","363.77","813.07","1439.57","17","20.13","31.3","71.6","2017/7/10 23:00:00","1630.3","543.27","93.53","7.77"
"76","XH8082016010100032","357.8","904.33","262.67","2148.27","32.03","39.97","37.13","56.87","2017/7/14 11:00:00","2769.37","963.53","152.57","10.8"
"77","XH8082016010100032","339.2","586.9","562.07","1869.13","18.73","24.23","34.7","62.7","2017/7/14 19:00:00","1604.83","551.9","106.07","10.97"
"78","XH8082016010100032","350.27","342.13","797.87","1341.9","16.3","20.27","32","70.33","2017/7/14 23:00:00","1424.5","493.37","95.87","9.63"
"79","XH8082016010100032","346.2","364.9","804.17","1406.47","14.97","18.87","31.77","75.37","2017/7/13","1359","449.83","89.53","9.97"
"80","XH8082016010100032","74.3","756.63","459.97","1984.87","44.33","54.83","35.83","61.83","2017/7/12 10:00:00","3719.63","1370.97","209.97","15.7"
"81","XH8082016010100032","342.83","558.8","647.93","1584.9","9.17","10.87","35.03","55.37","2017/7/10 10:00:00","998.13","276.9","51.27","5.47"
"82","XH8082016010100032","357.07","319.53","786.9","1386.7","18.2","22.2","32.1","68.9","2017/7/14 22:00:00","1629.73","563.6","102.83","8.77"
"83","XH8082016010100032","276.67","1234.2","75.67","2886.4","32.93","43.47","41.5","49.87","2017/7/11 16:00:00","2875.8","961.07","142.07","11"
"84","XH8082016010100032","89.57","386.27","769.8","1247.8","30.87","35.33","29.87","78.67","2017/7/12 7:00:00","2803.73","1039.7","164.5","12.8"
"85","XH8082016010100032","312.23","664.9","541.2","2012","18.93","23.43","35.67","59.53","2017/7/11 19:00:00","1775.2","581.07","95.8","8.33"
"86","XH8082016010100032","350.8","363.77","832.83","1389.43","18.3","22.63","31","72.97","2017/7/11 1:00:00","1735.43","590.17","103.53","10.3"
"87","XH8082016010100032","347.57","383.23","757.77","1467.07","25.43","31.37","32","67.6","2017/7/14","2220.87","793.73","138.2","12.97"
"88","XH8082016010100032","273.97","1191","45.77","2909.33","32.17","42.87","41.9","50.87","2017/7/13 16:00:00","2789.83","926.63","144.13","11"
"89","XH8082016010100032","360.13","336.1","790.6","1307.4","31.37","36.07","31","75.1","2017/7/14 3:00:00","2853.13","1024.3","159.47","11.2"
"90","XH8082016010100032","350.63","335.53","836.6","1337.37","19.6","22.77","30.6","73.8","2017/7/11 2:00:00","1792.97","621","105.67","8.6"
"91","XH8082016010100032","97.63","359.5","776.8","1233","23.8","26.83","29.23","78.17","2017/7/12 5:00:00","2201.77","790.37","129.13","10.3"
"92","XH8082016010100032","357.23","298.1","821.67","1243.2","19.33","22.57","30.33","79.63","2017/7/13 3:00:00","1776.33","617.83","109.53","10.27"
"93","XH8082016010100032","215.27","417.9","773.6","1445.9","19.8","23.53","31.07","71.33","2017/7/12 1:00:00","1820.73","630.67","108.77","8.53"
"94","XH8082016010100032","340.74","1042.65","163.52","2464.81","25.71","32.32","39.29","51.71","2017/7/11 12:00:00","2391.26","790.65","115.23","8.06"
"95","XH8082016010100032","334.4","424.83","773.07","1601.93","15.83","19.83","33","63.5","2017/7/11 21:00:00","1483","478.97","87.67","9.07"
"96","XH8082016010100032","82.73","358.77","806.57","1350.2","20.1","23.67","30.87","73.13","2017/7/12 2:00:00","1889.9","656.73","109.73","10.07"
"97","XH8082016010100032","116.63","352.53","777.23","1203.43","24.3","27.97","29","79.33","2017/7/12 6:00:00","2253.67","814.83","132.83","10.8"
"98","XH8082016010100032","346.97","343.8","844.27","1359.3","16.5","20.3","31.1","75.3","2017/7/9 23:00:00","1576.87","525.17","92.9","9.23"
"99","XH8082016010100032","82.7","327.7","819.93","1252.97","22.03","25.03","30","76.13","2017/7/12 4:00:00","2029.6","720.67","119.5","9.3"
"100","XH8082016010100032","359.47","347.23","774.83","1207.67","25.4","29.3","29.6","77.93","2017/7/14 5:00:00","2342.57","824.6","138.73","12.27"
"101","XH8082016010100032","116.3","1146.33","92.17","2827.7","31.13","40.3","41.8","45.33","2017/7/12 13:00:00","2756.9","914.6","130.43","8.5"
"102","XH8082016010100032","75.07","1076.53","149.33","2383.57","43.77","54.53","37.73","56.5","2017/7/12 11:00:00","3644.2","1324.4","200.1","13.37"
"103","XH8082016010100032","272","1169.83","70.4","2917.17","24.23","31.97","43.07","42.6","2017/7/12 15:00:00","2194.07","699.67","102.13","8.33"
"104","XH8082016010100032","345.27","267.1","871.1","1102.2","7.97","9.33","29.27","73.1","2017/7/10 4:00:00","894.3","254.07","50.9","5.6"
"105","XH8082016010100032","345.67","314.47","861.6","1207.47","8.8","9.5","30","71.57","2017/7/10 2:00:00","959.9","276.73","50.53","4.1"
"106","XH8082016010100032","308.77","670.53","481.63","2160.9","16.73","21.63","36.23","61.93","2017/7/12 19:00:00","1510.53","483.23","91.43","9.23"
"107","XH8082016010100032","267.53","888.17","296.7","2504.47","14.57","20","40.33","49.43","2017/7/10 16:00:00","1347","405.2","76.2","8.83"
"108","XH8082016010100032","309.17","1000.87","150.93","2405.5","30.07","37.37","36.37","62","2017/7/13 18:00:00","2646.5","921.33","142.9","10.17"
"109","XH8082016010100032","79.7","1138.97","63.07","2644.6","37.03","46.37","39.77","50.87","2017/7/12 12:00:00","3181.67","1119.2","163.03","9.6"
"110","XH8082016010100032","291.17","1272.47","44.83","2836.6","22.57","29","42.2","43.67","2017/7/13 14:00:00","2116.07","673.6","96.8","6.93"
"111","XH8082016010100032","279.07","806.97","395.9","2435.5","13.33","17.8","39.97","50.5","2017/7/10 17:00:00","1246.9","358.47","71.87","8.3"
"112","XH8082016010100032","310.83","512.97","481.4","1867.67","7.73","9.47","38.87","45.97","2017/7/10 12:00:00","879.57","221","41.07","3.8"
"113","XH8082016010100032","331.1","371.47","753.97","1581.93","12.8","16.33","33.17","69.97","2017/7/12 21:00:00","1172.97","374.2","76.03","8.73"
"114","XH8082016010100032","306.7","1319.07","0","2820.5","24.93","32.27","41.87","45.97","2017/7/14 14:00:00","2220.4","725.93","108.53","7.57"
"115","XH8082016010100032","355.73","347.17","807.83","1294.1","18.5","21.57","31","78.5","2017/7/13 2:00:00","1653.17","564.53","109.37","9.63"
"116","XH8082016010100032","324.17","678.93","449.63","2023.13","16.83","21.87","36.1","60.2","2017/7/14 18:00:00","1486.33","493.4","95.7","9.5"
"117","XH8082016010100032","337.93","463.27","692.5","1593.17","23.3","28.73","33","68.93","2017/7/13 22:00:00","2028.4","723.17","131.87","11.7"
"118","XH8082016010100032","256.53","1074.37","95.1","2932.5","20.37","28.23","42.9","44.37","2017/7/12 16:00:00","1803","567.7","94.33","9.03"
"119","XH8082016010100032","351.8","344.8","810.93","1345.27","16.53","19.53","31","77.17","2017/7/13 1:00:00","1524.2","511.33","95.63","8.13"
"120","XH8082016010100032","365.67","326.2","796.13","1214.47","26.43","32.23","30","81.73","2017/7/13 6:00:00","2348.23","853.77","153.17","16.57"
"121","XH8082016010100032","373.23","504.33","685.37","1511.03","32.9","39.1","33.67","66.53","2017/7/14 9:00:00","2848.67","1026.37","163.97","11.9"
"122","XH8082016010100032","74.3","641.23","578.77","1667.6","46.3","56.4","34","67.33","2017/7/12 9:00:00","3775","1412.43","233.63","18.83"
"123","XH8082016010100032","235.2","1015.23","68.97","2766.3","29.7","38.53","41.77","45.17","2017/7/12 14:00:00","2611.17","872.27","126.77","8.73"
"124","XH8082016010100032","328.47","486.67","712.53","1777.07","18.7","23","34.13","62.27","2017/7/11 20:00:00","1688.77","567.77","100.17","9.37"
"125","XH8082016010100032","317.1","1029.8","135.07","2642.47","22.97","29.8","41.93","45.53","2017/7/13 13:00:00","2114.4","675.93","100.07","6.63"
"126","XH8082016010100032","277.57","922.83","233.74","2561.74","21.91","29.11","39.23","55.83","2017/7/12 18:00:00","1926.37","624.86","109.6","10.63"
"127","XH8082016010100032","348.33","227.9","887.03","1037.2","9.63","11.17","29","75.5","2017/7/10 5:00:00","1028","309.27","59.47","6.6"
"128","XH8082016010100032","370.9","378.67","789.73","1296.17","31.97","38","31.53","72.7","2017/7/14 8:00:00","2820.43","1022.2","164.27","13.9"
"129","XH8082016010100032","374.73","684.6","478.03","1829","33.57","41.23","35.83","60.97","2017/7/14 10:00:00","2955.2","1049.23","162.43","12.57"
"130","XH8082016010100032","342.07","493.87","657.07","1674.43","17.4","22.07","33.87","64.5","2017/7/14 20:00:00","1499.17","507.47","100.03","10.23"
"131","XH8082016010100032","282.8","1042.57","132.9","2646.23","31.07","40.43","39.53","55.83","2017/7/13 17:00:00","2741.23","920.2","143.8","10.8"
"132","XH8082016010100032","398.25","654.95","426.17","1532.81","288.19","563.56","22.56","98","2016/7/20 2:00:00","","","",""
"133","XH8082016010100032","388.69","828.74","312.6","1718.5","332.6","533.24","24","95.03","2016/7/19 22:00:00","","","",""
"134","XH8082016010100032","416.47","697.34","356.2","1459.05","41.98","55.8","21","98.59","2016/7/20 7:00:00","","","",""
"135","XH8082016010100032","445.26","702.57","560","1687.78","672.74","1242.11","25","93.72","2016/7/19 17:00:00","","","",""
"136","XH8082016010100032","409.58","780.44","403.98","1794.81","344.56","548.59","25","91.17","2016/7/19 19:00:00","","","",""
"137","XH8082016010100032","396.48","679.84","407.43","1569.43","509","1164.97","23","91.09","2016/7/20","","","",""
"138","XH8082016010100032","421.44","640.56","401.31","1451.59","68.22","100.31","21.85","98.47","2016/7/20 6:00:00","","","",""
"139","XH8082016010100032","409.26","664.57","364.1","1494.24","97.6","146.24","22","98.38","2016/7/20 5:00:00","","","",""
"140","XH8082016010100032","410.17","850.64","321.02","1799.09","365.98","598.16","24.12","93.71","2016/7/19 20:00:00","","","",""
"141","XH8082016010100032","430.14","772.07","499.19","1746.81","500.08","856.8","25","92.32","2016/7/19 18:00:00","","","",""
"142","XH8082016010100032","394.42","772.46","339.15","1535.86","134.64","218.54","22","99.15","2016/7/20 4:00:00","","","",""
"143","XH8082016010100032","394.58","791.39","337.46","1613.03","414.14","766.69","23.61","96.03","2016/7/19 23:00:00","","","",""
"144","XH8082016010100032","399.08","702.34","398.68","1569.85","335.88","723.81","22.47","99.15","2016/7/20 1:00:00","","","",""
"145","XH8082016010100032","396.53","661.07","414.62","1525.52","264.6","510.16","22.64","99.64","2016/7/20 3:00:00","","","",""
"146","XH8082016010100032","393.39","854.59","328.64","1726.29","363.53","603.12","24","95.17","2016/7/19 21:00:00","","","",""
"147","XH8082016010100032","17.67","1379.73","41.37","2911.7","45.77","59.47","41.23","55.2","2017/8/14 16:00:00","3907.4","1373.5","197.6","12.37"
"148","XH8082016010100032","32.27","841.8","329.23","2092.97","42.4","51.53","33.73","70.53","2017/8/14 20:00:00","3649.97","1342.23","203.73","13.33"
"149","XH8082016010100032","41.93","486.5","679.3","1353.7","37.1","42.67","30.67","83.2","2017/8/12","3265.77","1235","194.63","13.53"
"150","XH8082016010100032","40.9","658.7","527.37","1569.1","60.33","70.4","33.37","75.87","2017/8/12 10:00:00","5004.53","1961.8","292.73","16.5"
"151","XH8082016010100032","30.87","1144.3","67.13","2485.03","58.63","73.37","39.6","59","2017/8/12 14:00:00","4793.17","1776.1","255.27","12.9"
"152","XH8082016010100032","28.93","1015.4","220.83","2325.57","48.73","59.43","35.03","68.67","2017/8/14 19:00:00","4148.43","1527.97","229","15.57"
"153","XH8082016010100032","40.2","1040.07","232.07","2029.67","39.3","47.97","34.67","66.6","2017/8/14 11:00:00","3366.27","1223.1","189.33","13.4"
"154","XH8082016010100032","35.93","620.9","553.23","1607.6","24.77","28.2","32","74.87","2017/8/11 19:00:00","2207.53","788.4","126.03","8.43"
"155","XH8082016010100032","41.6","547.73","619.1","1518.93","31.17","35.77","31.33","78.37","2017/8/11 21:00:00","2758.03","1011.07","161.7","10.5"
"156","XH8082016010100032","24.4","1132.17","136.63","2514","49.8","62","37.13","64.63","2017/8/14 18:00:00","4112.53","1506.33","227.77","15.4"
"157","XH8082016010100032","19.6","1527.7","50.8","2886.47","43.27","56.6","42.5","51.2","2017/8/14 15:00:00","3669.83","1279.03","178.27","10.9"
"158","XH8082016010100032","21.83","1121.2","125.47","2511.07","25.93","32.6","39.73","53.87","2017/8/11 14:00:00","2389.37","787.67","110.6","6.87"
"159","XH8082016010100032","42.73","432.9","685.1","1142.73","29.97","32.83","29.97","83.47","2017/8/11 9:00:00","2766.33","1009.17","153.07","10.07"
"160","XH8082016010100032","39.3","1144.13","106.2","2338.53","37.1","45.57","38.13","57.83","2017/8/14 12:00:00","3099.7","1114.37","171.87","10.6"
"161","XH8082016010100032","32.4","570.8","568.9","1688.87","31.53","36.9","32","72.83","2017/8/14 22:00:00","2771.4","1012.5","161.5","11.63"
"162","XH8082016010100032","42.77","540.23","607.03","1321.3","29.43","33.7","31.43","78.27","2017/8/11 10:00:00","2650.13","969.37","150.37","9.73"
"163","XH8082016010100032","42.63","421.1","674.2","1016.27","15","15.87","26.1","93.27","2017/8/11 3:00:00","1526.27","523.57","88.43","6.37"
"164","XH8082016010100032","36.93","1278.83","87.87","2405.37","51.33","63.53","37.97","61.87","2017/8/13 12:00:00","4251.77","1588.93","233.63","13.57"
"165","XH8082016010100032","32.67","482.07","663.3","1483.8","32.77","38.87","31.1","78.87","2017/8/13 23:00:00","2821.57","1029.83","167.9","13.27"
