362.33	306.63	821.33	1201.37	22	26	30	81.27	2056.8	728.4	128.4	11.3
372.43	457.97	796	1464.2	31.23	37.83	32.47	72.13	2680.67	973.43	163.5	14.43
371.9	331.73	797.2	1251.8	29.2	34.83	30.97	78.67	2600.53	931.3	153.7	13.4
258.6	1051.37	118	2859.57	21.77	29.8	41.57	49.07	1898.63	616.1	109.07	10.97
348.3	331.3	862.3	1285.53	15.13	18	31	75.9	1443.67	469.1	87.83	9.1
321.8	456.57	719.97	1738.47	15.23	18.77	33.5	64.37	1368.17	441.27	84.97	8.47
306.8	580.17	655.87	1941.77	15.27	20.23	35.4	60.03	1348.47	428.7	85.23	9.63
364.9	366.43	799	1237.43	25.07	29.17	29.2	81.07	2288.9	824.37	140.1	12.87
351.83	320	857.1	1195.03	10.5	11.93	31.5	66.77	1087.9	324.13	59.27	5.13
355.97	285.4	803.3	1221.07	16.27	19.57	31	73.7	1457.8	501.57	98.8	9.3
352.73	270.3	894.97	1074.03	10.43	12.23	29.8	72.83	1041.07	318.77	62.7	6.8
333.5	515	658.7	1803.37	21.93	27.07	34.4	56.77	1933.97	665.73	111.67	9.6
368.53	338.67	811.17	1132.1	23.8	29.5	30.17	77.67	2063.5	750.43	142.37	14.93
336.1	1014.43	178.53	2423.3	30.4	39.2	40.17	50.1	2335.6	785.8	121.8	8.7
356.57	267.73	833.03	1134.43	15.2	17.13	30	75.93	1400.93	471.37	88.83	7.37
346.47	525.77	807.7	1494.47	16.8	20.7	32	72.5	1537.13	510.67	97.1	10.87
345.7	322.97	860.6	1255.67	10.23	11.7	30	73.43	1136.27	342.53	58.4	6.1
343.93	363.77	813.07	1439.57	17	20.13	31.3	71.6	1630.3	543.27	93.53	7.77
357.8	904.33	262.67	2148.27	32.03	39.97	37.13	56.87	2769.37	963.53	152.57	10.8
339.2	586.9	562.07	1869.13	18.73	24.23	34.7	62.7	1604.83	551.9	106.07	10.97
350.27	342.13	797.87	1341.9	16.3	20.27	32	70.33	1424.5	493.37	95.87	9.63
346.2	364.9	804.17	1406.47	14.97	18.87	31.77	75.37	1359	449.83	89.53	9.97
74.3	756.63	459.97	1984.87	44.33	54.83	35.83	61.83	3719.63	1370.97	209.97	15.7
342.83	558.8	647.93	1584.9	9.17	10.87	35.03	55.37	998.13	276.9	51.27	5.47
357.07	319.53	786.9	1386.7	18.2	22.2	32.1	68.9	1629.73	563.6	102.83	8.77
276.67	1234.2	75.67	2886.4	32.93	43.47	41.5	49.87	2875.8	961.07	142.07	11
89.57	386.27	769.8	1247.8	30.87	35.33	29.87	78.67	2803.73	1039.7	164.5	12.8
312.23	664.9	541.2	2012	18.93	23.43	35.67	59.53	1775.2	581.07	95.8	8.33
350.8	363.77	832.83	1389.43	18.3	22.63	31	72.97	1735.43	590.17	103.53	10.3
347.57	383.23	757.77	1467.07	25.43	31.37	32	67.6	2220.87	793.73	138.2	12.97
273.97	1191	45.77	2909.33	32.17	42.87	41.9	50.87	2789.83	926.63	144.13	11
360.13	336.1	790.6	1307.4	31.37	36.07	31	75.1	2853.13	1024.3	159.47	11.2
350.63	335.53	836.6	1337.37	19.6	22.77	30.6	73.8	1792.97	621	105.67	8.6
97.63	359.5	776.8	1233	23.8	26.83	29.23	78.17	2201.77	790.37	129.13	10.3
357.23	298.1	821.67	1243.2	19.33	22.57	30.33	79.63	1776.33	617.83	109.53	10.27
215.27	417.9	773.6	1445.9	19.8	23.53	31.07	71.33	1820.73	630.67	108.77	8.53
340.74	1042.65	163.52	2464.81	25.71	32.32	39.29	51.71	2391.26	790.65	115.23	8.06
334.4	424.83	773.07	1601.93	15.83	19.83	33	63.5	1483	478.97	87.67	9.07
82.73	358.77	806.57	1350.2	20.1	23.67	30.87	73.13	1889.9	656.73	109.73	10.07
116.63	352.53	777.23	1203.43	24.3	27.97	29	79.33	2253.67	814.83	132.83	10.8
346.97	343.8	844.27	1359.3	16.5	20.3	31.1	75.3	1576.87	525.17	92.9	9.23
82.7	327.7	819.93	1252.97	22.03	25.03	30	76.13	2029.6	720.67	119.5	9.3
359.47	347.23	774.83	1207.67	25.4	29.3	29.6	77.93	2342.57	824.6	138.73	12.27
116.3	1146.33	92.17	2827.7	31.13	40.3	41.8	45.33	2756.9	914.6	130.43	8.5
75.07	1076.53	149.33	2383.57	43.77	54.53	37.73	56.5	3644.2	1324.4	200.1	13.37
272	1169.83	70.4	2917.17	24.23	31.97	43.07	42.6	2194.07	699.67	102.13	8.33
345.27	267.1	871.1	1102.2	7.97	9.33	29.27	73.1	894.3	254.07	50.9	5.6
345.67	314.47	861.6	1207.47	8.8	9.5	30	71.57	959.9	276.73	50.53	4.1
308.77	670.53	481.63	2160.9	16.73	21.63	36.23	61.93	1510.53	483.23	91.43	9.23
267.53	888.17	296.7	2504.47	14.57	20	40.33	49.43	1347	405.2	76.2	8.83
309.17	1000.87	150.93	2405.5	30.07	37.37	36.37	62	2646.5	921.33	142.9	10.17
79.7	1138.97	63.07	2644.6	37.03	46.37	39.77	50.87	3181.67	1119.2	163.03	9.6
291.17	1272.47	44.83	2836.6	22.57	29	42.2	43.67	2116.07	673.6	96.8	6.93
279.07	806.97	395.9	2435.5	13.33	17.8	39.97	50.5	1246.9	358.47	71.87	8.3
310.83	512.97	481.4	1867.67	7.73	9.47	38.87	45.97	879.57	221	41.07	3.8
331.1	371.47	753.97	1581.93	12.8	16.33	33.17	69.97	1172.97	374.2	76.03	8.73
306.7	1319.07	0	2820.5	24.93	32.27	41.87	45.97	2220.4	725.93	108.53	7.57
355.73	347.17	807.83	1294.1	18.5	21.57	31	78.5	1653.17	564.53	109.37	9.63
324.17	678.93	449.63	2023.13	16.83	21.87	36.1	60.2	1486.33	493.4	95.7	9.5
337.93	463.27	692.5	1593.17	23.3	28.73	33	68.93	2028.4	723.17	131.87	11.7
256.53	1074.37	95.1	2932.5	20.37	28.23	42.9	44.37	1803	567.7	94.33	9.03
351.8	344.8	810.93	1345.27	16.53	19.53	31	77.17	1524.2	511.33	95.63	8.13
365.67	326.2	796.13	1214.47	26.43	32.23	30	81.73	2348.23	853.77	153.17	16.57
373.23	504.33	685.37	1511.03	32.9	39.1	33.67	66.53	2848.67	1026.37	163.97	11.9
74.3	641.23	578.77	1667.6	46.3	56.4	34	67.33	3775	1412.43	233.63	18.83
235.2	1015.23	68.97	2766.3	29.7	38.53	41.77	45.17	2611.17	872.27	126.77	8.73
328.47	486.67	712.53	1777.07	18.7	23	34.13	62.27	1688.77	567.77	100.17	9.37
317.1	1029.8	135.07	2642.47	22.97	29.8	41.93	45.53	2114.4	675.93	100.07	6.63
277.57	922.83	233.74	2561.74	21.91	29.11	39.23	55.83	1926.37	624.86	109.6	10.63
348.33	227.9	887.03	1037.2	9.63	11.17	29	75.5	1028	309.27	59.47	6.6
370.9	378.67	789.73	1296.17	31.97	38	31.53	72.7	2820.43	1022.2	164.27	13.9
374.73	684.6	478.03	1829	33.57	41.23	35.83	60.97	2955.2	1049.23	162.43	12.57
342.07	493.87	657.07	1674.43	17.4	22.07	33.87	64.5	1499.17	507.47	100.03	10.23
282.8	1042.57	132.9	2646.23	31.07	40.43	39.53	55.83	2741.23	920.2	143.8	10.8
398.25	654.95	426.17	1532.81	288.19	563.56	22.56	98	0	0	0	0
388.69	828.74	312.6	1718.5	332.6	533.24	24	95.03	0	0	0	0
416.47	697.34	356.2	1459.05	41.98	55.8	21	98.59	0	0	0	0
445.26	702.57	560	1687.78	672.74	1242.11	25	93.72	0	0	0	0
409.58	780.44	403.98	1794.81	344.56	548.59	25	91.17	0	0	0	0
396.48	679.84	407.43	1569.43	509	1164.97	23	91.09	0	0	0	0
421.44	640.56	401.31	1451.59	68.22	100.31	21.85	98.47	0	0	0	0
409.26	664.57	364.1	1494.24	97.6	146.24	22	98.38	0	0	0	0
410.17	850.64	321.02	1799.09	365.98	598.16	24.12	93.71	0	0	0	0
430.14	772.07	499.19	1746.81	500.08	856.8	25	92.32	0	0	0	0
394.42	772.46	339.15	1535.86	134.64	218.54	22	99.15	0	0	0	0
394.58	791.39	337.46	1613.03	414.14	766.69	23.61	96.03	0	0	0	0
399.08	702.34	398.68	1569.85	335.88	723.81	22.47	99.15	0	0	0	0
396.53	661.07	414.62	1525.52	264.6	510.16	22.64	99.64	0	0	0	0
393.39	854.59	328.64	1726.29	363.53	603.12	24	95.17	0	0	0	0
17.67	1379.73	41.37	2911.7	45.77	59.47	41.23	55.2	3907.4	1373.5	197.6	12.37
32.27	841.8	329.23	2092.97	42.4	51.53	33.73	70.53	3649.97	1342.23	203.73	13.33
41.93	486.5	679.3	1353.7	37.1	42.67	30.67	83.2	3265.77	1235	194.63	13.53
40.9	658.7	527.37	1569.1	60.33	70.4	33.37	75.87	5004.53	1961.8	292.73	16.5
30.87	1144.3	67.13	2485.03	58.63	73.37	39.6	59	4793.17	1776.1	255.27	12.9
28.93	1015.4	220.83	2325.57	48.73	59.43	35.03	68.67	4148.43	1527.97	229	15.57
40.2	1040.07	232.07	2029.67	39.3	47.97	34.67	66.6	3366.27	1223.1	189.33	13.4
35.93	620.9	553.23	1607.6	24.77	28.2	32	74.87	2207.53	788.4	126.03	8.43
41.6	547.73	619.1	1518.93	31.17	35.77	31.33	78.37	2758.03	1011.07	161.7	10.5
24.4	1132.17	136.63	2514	49.8	62	37.13	64.63	4112.53	1506.33	227.77	15.4
19.6	1527.7	50.8	2886.47	43.27	56.6	42.5	51.2	3669.83	1279.03	178.27	10.9
21.83	1121.2	125.47	2511.07	25.93	32.6	39.73	53.87	2389.37	787.67	110.6	6.87
42.73	432.9	685.1	1142.73	29.97	32.83	29.97	83.47	2766.33	1009.17	153.07	10.07
39.3	1144.13	106.2	2338.53	37.1	45.57	38.13	57.83	3099.7	1114.37	171.87	10.6
32.4	570.8	568.9	1688.87	31.53	36.9	32	72.83	2771.4	1012.5	161.5	11.63
42.77	540.23	607.03	1321.3	29.43	33.7	31.43	78.27	2650.13	969.37	150.37	9.73
42.63	421.1	674.2	1016.27	15	15.87	26.1	93.27	1526.27	523.57	88.43	6.37
36.93	1278.83	87.87	2405.37	51.33	63.53	37.97	61.87	4251.77	1588.93	233.63	13.57
32.67	482.07	663.3	1483.8	32.77	38.87	31.1	78.87	2821.57	1029.83	167.9	13.27
36.87	369.83	774.57	1247.23	43.17	49.5	30	83.8	3778.27	1432.3	220.9	15.47
36.53	460.3	700.13	1409.33	33.43	39.27	31	80.5	2945.5	1091.97	175.27	12.9
41.63	472.87	634.67	1089.57	11.83	12.13	26	94.77	1325.7	431.97	67.3	4
23.07	944.47	267.97	2415.33	34.23	44.17	37.4	62.03	2976.13	1036	167.37	13.27
19.1	1352.77	32.9	2909	51.2	66.57	41.4	55.57	4235.37	1496.27	219.13	14.4
40.1	762.47	469.2	1622	27.33	32.57	33.37	71	2429.73	862.07	137.07	10.6
41.67	623.07	573.73	1627.53	64.9	77.27	33.97	73.9	5331.27	2060.63	309.2	19.9
39.3	428.1	616.77	1111.7	13.43	14.13	26	93.5	1443.23	497.07	77.73	5.33
39	989	222.13	2016.47	63.2	77.7	34.87	70.8	5154.83	2005.23	303.87	19.8
41.67	508	646.7	1364.6	54.03	62.7	31.97	79.63	4572.17	1771.7	267.43	17.17
40.67	391.23	657	1020.07	12.93	13.3	26	93.07	1385.83	466.8	72.87	5.07
34.37	474.93	676.13	1465.67	35.9	42.17	32	78.37	3034.93	1127.2	180.67	13.27
39.43	323.6	717.77	940.87	14.77	15.7	26.97	92.7	1583.1	526.77	82.27	5.83
40.3	387.83	733.1	940.33	16.3	17.53	26.83	93.33	1703.07	571.17	92.2	7.83
22.53	967.13	166.87	2488.4	23.77	30.13	42.1	47.07	2211.67	718.07	102.73	6.03
39.87	434.57	684.07	1011.97	15.03	16.3	26	92.83	1566.07	528	87.77	7.03
39.1	400.1	764.33	1241.63	51.2	58.47	31.9	80.17	4346.03	1672.73	255.7	15.63
31.67	1092.33	95.8	2483.37	28.7	36.4	40.63	50.6	2573.4	868.2	127.77	8.67
41.33	345.1	750.97	966.63	18.1	20.1	27.37	91.77	1882.5	647	99.37	7.37
25.23	901.37	238.07	1765.87	24	27.37	32.83	74.63	2155.03	765.87	119.13	7.47
31.37	810.6	382.73	2003.23	39.9	49.3	34.6	70.53	3380.33	1240.7	192.5	14.47
36.9	368.1	772.27	1162.5	46.83	52.87	29.73	87	4003.27	1544.97	244.67	16.63
42	438.2	713	1247.23	56.2	64.63	30.63	84.5	4839.97	1880.3	288.8	20.4
28.37	852.57	301.13	2154.13	39.47	48.33	36.73	65.7	3394.63	1229.7	181.73	11.43
34.93	867.7	254.3	2007.53	23.9	28.57	37.13	59.97	2217.7	750	111.03	6.77
42.7	437.8	739.83	1305.2	57.87	66.87	31	81.8	4978.6	1912.03	289.67	18.23
34.07	421.63	725.87	1313.4	43.37	49.3	30	84.1	3865.77	1470.77	224	15.3
28.43	928.47	153.87	2343.87	53.5	67.67	38.53	61.37	4580.9	1660.1	236.4	15.57
43.37	735.33	465.23	1728	52.37	62.27	33.37	73.03	4419.77	1672.37	258.1	17.07
36.37	1069.5	177.03	2309.13	30	37.3	38.8	53.43	2700.63	923.73	129.6	8.33
30.33	709	469.53	1824.13	32.87	38	32.63	71.4	2829.8	1033.3	161	10.77
30.63	642.93	521.87	1840	32.47	39.27	33	70.67	2875.63	1030.5	160.9	12.17
21.2	1055.27	112.87	2798.63	31.2	40.4	43.2	44.6	2817.87	934.4	126.23	7.3
30.3	1000.9	224.23	2523.47	28.03	35.53	41.6	46.83	2561.23	856.6	118.5	6.73
36.27	374.13	773.9	1214.7	41.5	46.83	30	85.07	3658.8	1386.7	213.1	13.87
12.47	1384.6	20.4	3028.47	49.3	63.5	41.9	52.13	4145.9	1501.03	210.03	12.03
19.83	1295.57	51.5	2775.33	47.57	61.5	39.87	58.3	3851.1	1376.77	205.77	14.63
28.73	795.8	382.93	2070.7	37.77	45.83	33.9	70.07	3267.97	1189.67	184.47	12.77
41.47	473.83	707.7	1362.7	59.1	70	32.4	78.3	4943.17	1906.67	295.9	19.93
37.37	608.7	453.93	1175.7	10.73	11.37	25.5	93.93	1147.47	388.3	68.1	5.17
35.53	336.9	785.67	1155.77	39.87	44.47	29.63	86.43	3594.87	1357.03	206.77	12.67
40.23	289.2	795.23	1042.17	46.63	52.23	29	88.4	4187	1585.13	231.87	14.13
30	557.93	568.67	1675.67	32.07	39.2	32.33	74.43	2737.4	1003.8	169.97	14.5
40.7	326.97	780.23	1097.1	43.57	48.63	29	87.23	3955.1	1483.53	220.4	13.33
29.1	1063.83	77.27	2415.23	24.83	30.87	39.97	53.13	2274.47	745.2	106.07	6.6
30.4	535.7	626.03	1578.97	30.97	37.67	32	76.4	2748.17	997.23	159.6	12.97
36.4	353.97	794.4	1153.27	42.27	47.87	29	87.63	3808.73	1454.23	222.83	14.63
39.3	519.13	637.03	1454.03	30.77	34.57	31	79.5	2706.57	996.17	154.83	9.27
27.03	1003.4	188.33	2272.8	48.43	59.63	37.57	64.27	4049.43	1499.83	220.77	13.37
33.17	1168.17	65.1	2515.97	44.4	55.13	40.27	55.67	3754.5	1368.3	198.77	9.8
39.57	327.6	792.93	1141.57	45.17	51.13	29	88	4054.53	1536.1	235.53	15.37
38.77	416.6	669.23	1047.03	11.37	11.7	26	92.97	1265.77	412.2	65.27	4.57
34.2	372.03	772.4	1227.67	46.2	52.2	29.87	85.6	4055.57	1542.43	235.03	14.4
21.43	1287.17	33.27	2781.6	47.67	61.13	41.63	54.6	3983.63	1413.53	206.03	11.67
40.8	310.77	806.9	1063.03	45.83	51.9	29.87	86.37	4141.1	1550.73	225.33	14.27
32.07	501.5	658.4	1464.63	37.07	43.17	31	79.23	3278.6	1233.33	189.73	13.6
28.2	669.53	499.63	1842.73	36.3	43.63	33.27	71.27	3012.63	1109.63	183.6	13.77
36.5	313.2	790.83	1077.23	44.77	50.4	29	87.77	3900.77	1491.77	232.13	14.3
42.3	1052.03	167.33	2101.63	46.23	55.03	34.6	67.17	3980.43	1476.17	213.13	13.47
35.53	368.57	770.43	1176.57	47.77	53.47	29	86.73	4269.37	1635.07	241.23	15
26.83	963.1	269.23	2365.37	43.4	54.63	38.7	61.33	3629.63	1303.33	191.43	12.5
37	326.63	801.03	1097.27	46.57	52.43	29.77	86.3	4106.2	1587.6	239.07	14.33
36.13	408.37	738.17	1332.83	36.77	42.63	30.93	82.2	3236.83	1203.3	186.63	13.63
42.03	341.87	779.23	1126.43	39.57	44.6	29.7	86.17	3620.4	1343.87	201.53	12.97
37.83	1264.03	71.97	2252.97	66.53	81.13	37.43	64.33	5460.73	2079.53	296.2	15.17
32.53	666.1	476.93	1800.53	39.43	47.4	33.37	73.4	3262.1	1212.03	196.83	13.13
29.8	1355.53	41	2792.73	49.67	64.13	42.47	52.3	4129.63	1493	206.77	9.97
29.23	632.1	539.1	1560.67	17.33	19.3	31.7	74.47	1670.57	563.33	89.77	5.83
34.53	555.73	596.63	1621.57	35.17	42.37	32.7	75.93	3039.07	1129.37	179.3	13.5
40.53	373.23	744.77	1187.4	49.4	56.73	29.63	86.33	4248.13	1639.03	261.83	18.87
35.6	370.37	770.17	1207.9	43.67	49.87	30	85.3	3796.33	1437.7	227.27	15.5
27.17	857.87	337.57	2093.1	30.87	38.4	34.73	67.43	2682.53	951.3	152.73	12.2
41.53	357.2	766.27	1158.13	42.63	48.83	30	86	3722.07	1406.83	218.27	14.8
38.07	632.63	548.03	1144.33	9.73	10.2	25.07	95.13	1115.03	360.87	58.23	4
35.5	1315.7	35.9	2587.83	67.63	84.5	39.67	59.53	5480.07	2085.93	299	15.47
35.03	391.27	743.87	1276.6	38.8	46.17	30.97	83.17	3355.07	1277.43	207.3	15.33
40.83	436.63	709.87	1273.8	37.33	43.47	30	84.5	3277.43	1238.17	198.7	15
41.2	406.43	733.43	1209.8	51.5	58.6	31	81.9	4474.27	1713.67	257.03	15
40.3	480.07	659.9	1379.43	35.63	40.5	31	81.5	3151.63	1179.8	185.87	12.9
33.9	446.47	706.63	1403.53	35.97	42.23	31	80.2	3062.87	1151.9	188.87	14.5
35.07	381.2	769.83	1216.5	41.6	47.47	30	84.67	3574.07	1365.87	213.47	14.03
38.1	873.13	335.73	1865.53	63.8	76.13	34.8	70.97	5273.47	2060.47	305.53	19.63
36.1	380.93	762.63	1190.17	45.37	51.2	30	86.13	3930.23	1513.3	234.8	14.57
37.93	576.5	591.03	1566.8	30.33	35.13	32	77.03	2671.93	981.4	155.77	10.4
41.2	374.5	729.9	1009.83	23.47	25.8	28.6	87.77	2311.63	818.57	124.1	7.73
25.87	1115.87	93.53	2285.27	35.47	42.83	36.2	66.53	3136.63	1129.03	168.1	10.93
20.03	969.5	179.53	2283.73	27.23	33.3	37.93	58.87	2448.73	832.73	122.6	8.4
19.7	1163.17	79.47	2631.17	43.67	54.13	37.03	63.13	3721.7	1353.33	198.93	13.43
31	590.03	586.13	1600.6	31.97	37.37	31.8	74.8	2755.87	1024.1	163.47	10.8
45.7	758.27	439.57	1762.2	61.2	71.47	33.27	74	5220.27	1992.93	291.23	17.03
33.7	399	728.17	1330.6	37.8	44.6	31	81.43	3229.2	1211.8	199.07	15.17
13.67	1107.9	89.07	2827.57	35.07	46.1	43.1	45.53	3078.3	1058.1	147.9	8.73
44.63	531.93	653.3	1441.87	61.33	71.87	32.2	79.3	5181.5	2014.5	306.63	21.53
37.07	347.13	795.23	1160.23	53.27	60.43	29	87.07	4551	1768.6	271.3	17.47
26.03	1057.4	168.03	2384.83	45.57	55.77	35	68.4	3910.8	1429.3	215.4	14.97
14.37	1270.67	51.8	2956.4	49.13	63.1	40.33	56.63	4039.37	1463.1	211.5	13.17
33	547.8	608.3	1518.77	33.93	39.57	31	77.27	2944.6	1098.3	174.03	12.43
32.83	471.17	677.57	1404.17	40.37	45.97	30.37	81.77	3579.63	1354.73	208.83	13.8
19.53	1228.13	55.7	2802.33	53.97	68.97	39.7	59.43	4443.3	1610.23	235	15
39.97	376.53	768.3	1220	43.07	49.33	30	85.1	3801.43	1434.53	219.3	15.03
40.43	388.9	765.97	1194.53	59	67.57	30	85.67	5058.77	1975.93	302.7	20.13
45.67	521.9	663.9	1462.5	62.9	74.33	32.33	78.37	5342.13	2053.43	305.77	20.87
432.65	586.73	868.83	1028.45	0	0	23.95	69.33	0	0	0	0
422.07	418.69	846.56	870.8	0	0	23	70.24	0	0	0	0
407.94	756.8	707.09	1269.28	0	0	26.3	60.57	0	0	0	0
420.27	570.63	714.1	1117.12	0	0	25	63.61	0	0	0	0
429.67	415.43	845.3	858.78	0	0	22.15	72.8	0	0	0	0
447.28	454.1	922.43	871.55	0	0	22.95	73.95	0	0	0	0
448.33	415.07	852.24	785.91	0	0	20.85	78.48	0	0	0	0
405.06	618.19	665.11	1204.02	0	0	25.79	60.91	0	0	0	0
445.15	434.96	886.78	799.15	0	0	21.57	74.33	0	0	0	0
425.71	551.51	734.47	1075.78	0	0	24.1	65.88	0	0	0	0
425.84	584.98	794.48	1018.7	0	0	24.3	67.18	0	0	0	0
448.31	458.38	930.56	852.63	0	0	22	75.88	0	0	0	0
437.68	454.04	773.34	843.53	0	0	20	80.17	0	0	0	0
440.08	385.31	836.08	760.13	0	0	20	80.64	0	0	0	0
419.02	498.04	810.53	982.19	0	0	23.45	67.81	0	0	0	0
398.66	697.49	639.85	1302.81	0	0	26	59.19	0	0	0	0
442.53	414.26	813.3	787.49	0	0	20	81	0	0	0	0
402.83	773.63	633.63	1319.37	0	0	26.81	58.52	0	0	0	0
426.88	444.24	814.04	862.22	0	0	21.1	76.57	0	0	0	0
429.72	420	856.02	846.39	0	0	22	74.58	0	0	0	0
426.5	430.57	794.35	843.63	0	0	21	79.3	0	0	0	0
400.81	747.06	633.04	1302.64	0	0	26.25	58.6	0	0	0	0
432.03	429.53	807.11	835.37	0	0	20.97	79.63	0	0	0	0
436.34	407.2	814.45	806.98	0	0	20.45	79.43	0	0	0	0
409.1	1308.33	25.97	1999.83	17.07	20.23	35.43	48.03	1698.13	560.7	80.47	5.23
415.87	1070.73	161.2	2058.3	30.13	36.37	37.17	60.07	2688	930.57	136.2	7.33
403.2	1736.47	11.8	2030	21.87	25.63	35.93	49.33	1959.1	675.97	105.03	6.9
