"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"5139","XH8082016050300141","407.97","458.93","691.43","559.17","110.8","122.07","21","88","2017/3/24 6:00:00","12863.17","5671.53","1282.03","57.03"
"5140","XH8082016050300141","442.23","462.03","678.27","548.03","89.93","103.2","19","92.07","2017/3/19 4:00:00","9101.63","4182","1148","64.63"
"5141","XH8082016050300141","458.3","618.3","585.17","764.57","69.03","73.93","20","90.23","2017/3/22 19:00:00","7858.8","3366.2","844.53","30.27"
"5142","XH8082016050300141","471.93","419.43","774.8","486.77","129.3","157.67","19","92","2017/3/19 7:00:00","11832.33","5786.1","1648.27","122.9"
"5143","XH8082016050300141","497.83","761.6","478.1","999.1","216.97","259.63","22.23","87.27","2017/3/23 20:00:00","20371.17","10470.33","2659.57","178.73"
"5144","XH8082016050300141","444.83","545.97","746.33","583.2","86.8","100.47","24","82.83","2017/3/21 15:00:00","9211.9","4211.7","1115.4","57.43"
"5145","XH8082016050300141","439.67","576.5","692.2","607.37","85.77","99.13","21.87","86.03","2017/3/21 20:00:00","9015.47","4148.73","1093.93","60.8"
"5146","XH8082016050300141","414.67","545.67","639.2","655.8","73.67","82.03","22.07","87.7","2017/3/25 1:00:00","8486","3610.83","908.23","41.13"
"5147","XH8082016050300141","498.37","495.6","779.47","587.17","138.87","156","20","90.17","2017/3/22 10:00:00","14837.7","6961.53","1601.8","82.4"
"5148","XH8082016050300141","410.8","472.23","702.63","564.47","78.57","85.9","22","87.37","2017/3/24 2:00:00","9267.5","3896.7","937.43","37.77"
"5149","XH8082016050300141","446.1","456.47","791.3","479.3","103.8","119.93","21.7","87.17","2017/3/21 8:00:00","10557.6","5005.9","1316.03","71.73"
"5150","XH8082016050300141","473.87","529.23","716.63","621.9","97.17","109.47","21","86.97","2017/3/21 22:00:00","10668.87","4794.37","1172","60.2"
"5151","XH8082016050300141","413.3","480.5","695.33","582.33","77.03","84.33","22","87.6","2017/3/24 3:00:00","9069.87","3824.73","937.67","37.93"
"5152","XH8082016050300141","464","534.43","648.93","634.2","70.97","76.1","19","92.57","2017/3/19","8006.1","3373.5","852.87","30.1"
"5153","XH8082016050300141","501.23","502","787.27","616.57","112.2","124.07","20","90.27","2017/3/19 17:00:00","12233.03","5518.87","1305.07","60.07"
"5154","XH8082016050300141","466.67","511.53","668.87","616.13","88.33","95.2","19","92.17","2017/3/19 1:00:00","9991.3","4340.97","1051","42.77"
"5155","XH8082016050300141","408.43","439.4","704.27","479.37","46.9","48.33","18.03","86.57","2017/3/25 8:00:00","5124.87","2152.67","607.57","16.53"
"5156","XH8082016050300141","411.2","488.07","619.27","511.8","27.67","27.9","17","86.87","2017/3/25 13:00:00","2886.07","1099.77","396.17","5.8"
"5157","XH8082016050300141","429.9","795.03","510.27","916.4","73.87","82","27.53","81.3","2017/3/24 16:00:00","9150.63","3751.57","874.87","35.1"
"5158","XH8082016050300141","426.27","463","712.8","559.93","121.37","134.23","21","88.2","2017/3/24 7:00:00","14109.4","6245.17","1389.2","63.43"
"5159","XH8082016050300141","426.37","455.27","764.43","495.73","125.73","146.1","22","88.2","2017/3/21 7:00:00","12380.67","6077.97","1585.43","91.37"
"5160","XH8082016050300141","483.2","725.1","594.2","875.57","90.5","101.1","26.67","83.93","2017/3/24 18:00:00","11126.77","4634.37","1046.7","45.63"
"5161","XH8082016050300141","506","806","451","977","207","241","23","86","2017/3/23 18:00:00","18635","9802","2615","177"
"5162","XH8082016050300141","412.23","824.53","433.13","811.77","51.87","55.83","23.87","86.77","2017/3/24 21:00:00","6049.5","2438.03","662.07","24.17"
"5163","XH8082016050300141","486.7","619.37","599.27","750.33","162.27","218.2","19","92.63","2017/3/18 18:00:00","13924.17","7166.53","2220.3","236.33"
"5164","XH8082016050300141","463.2","525.97","695.1","619.13","222.03","268.4","19","90.1","2017/3/18 16:00:00","19222.8","10183.1","2762.3","203.9"
"5165","XH8082016050300141","529.13","456.2","842.8","536.43","140.3","157.17","19.53","91","2017/3/22 9:00:00","14807.63","6951.97","1616.13","83.23"
"5166","XH8082016050300141","466.87","451.43","759.53","542.47","222.1","271.1","19.9","92.03","2017/3/20 3:00:00","19922.6","10220.07","2726.2","205.6"
"5167","XH8082016050300141","447.83","707.17","564.87","864.53","88.53","98.17","27.13","82.13","2017/3/24 17:00:00","11051.6","4568.7","1008.13","41"
"5168","XH8082016050300141","433.13","857.6","494.97","878.43","56.53","62.33","25.1","85.6","2017/3/24 20:00:00","6819.6","2713.27","700.53","25.97"
"5169","XH8082016050300141","407.03","472.2","632.27","502.67","21.8","21.9","16.57","86.57","2017/3/25 14:00:00","2150.4","763.47","338.03","3.33"
