"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","RECEIVETIME"
"1","XHPROPM25IN1398A","1","27","20","29","19","24","2017/8/3 22:00:00"
"2","XHPROPM25IN1398A","1.1","41","26","20","20","31","2017/8/3 23:00:00"
"3","XHPROPM25IN1398A","1.2","43","21","32","33","35","2017/8/2 9:00:00"
"4","XHPROPM25IN1398A","0.9","40","18","","16","39","2017/8/3 4:00:00"
"5","XHPROPM25IN1398A","1.1","20","21","118","23","33","2017/8/2 12:00:00"
"6","XHPROPM25IN1398A","0.9","40","","15","13","17","2017/8/3 1:00:00"
"7","XHPROPM25IN1398A","1.1","32","17","67","26","35","2017/8/2 10:00:00"
"8","XHPROPM25IN1398A","1","31","20","88","30","58","2017/8/2 11:00:00"
"9","XHPROPM25IN1398A","0.8","10","10","128","19","47","2017/8/2 13:00:00"
"10","XHPROPM25IN1398A","0.9","","23","14","13","33","2017/8/3 2:00:00"
"11","XHPROPM25IN1398A","","36","21","20","14","36","2017/8/3 3:00:00"
"12","XHPROPM25IN1398A","1.1","48","39","6","19","61","2017/8/3 6:00:00"
"13","XHPROPM25IN1398A","1.3","48","64","11","37","66","2017/8/3 8:00:00"
"14","XHPROPM25IN1398A","1.2","39","48","30","36","101","2017/8/3 10:00:00"
"15","XHPROPM25IN1398A","1.4","43","65","20","42","83","2017/8/3 9:00:00"
"16","XHPROPM25IN1398A","1","45","25","8","15","40","2017/8/3 5:00:00"
"17","XHPROPM25IN1398A","1.1","46","53","8","23","68","2017/8/3 7:00:00"
"18","XHPROPM25IN1398A","1.1","35","36","43","35","63","2017/8/3 11:00:00"
"19","XHPROPM25IN1398A","1","24","26","76","32","87","2017/8/3 13:00:00"
"20","XHPROPM25IN1398A","1","21","22","98","35","55","2017/8/3 14:00:00"
"21","XHPROPM25IN1398A","0.9","22","20","98","28","40","2017/8/3 15:00:00"
"22","XHPROPM25IN1398A","1","33","21","34","18","23","2017/8/3 20:00:00"
"23","XHPROPM25IN1398A","1","30","21","31","18","26","2017/8/3 21:00:00"
"24","XHPROPM25IN1398A","0.8","17","8","73","16","78","2017/8/3 16:00:00"
"25","XHPROPM25IN1398A","1","29","23","58","29","75","2017/8/3 12:00:00"
"26","XHPROPM25IN1398A","0.9","33","10","52","20","26","2017/8/3 17:00:00"
"27","XHPROPM25IN1398A","1","41","22","39","20","","2017/8/3 18:00:00"
"28","XHPROPM25IN1398A","1","36","23","40","17","28","2017/8/3 19:00:00"
"29","XHPROPM25IN1398A","1.4","45","20","17","31","42","2017/8/2 8:00:00"
"30","XHPROPM25IN1398A","0.9","32","14","59","11","","2017/8/2 18:00:00"
"31","XHPROPM25IN1398A","0.8","12","8","92","12","120","2017/8/2 16:00:00"
"32","XHPROPM25IN1398A","0.8","10","9","130","21","30","2017/8/2 14:00:00"
"33","XHPROPM25IN1398A","0.9","33","16","39","9","28","2017/8/2 20:00:00"
"34","XHPROPM25IN1398A","0.9","35","15","22","12","28","2017/8/2 23:00:00"
"35","XHPROPM25IN1398A","0.9","27","13","35","8","17","2017/8/2 22:00:00"
"36","XHPROPM25IN1398A","0.9","32","20","51","10","19","2017/8/2 19:00:00"
"37","XHPROPM25IN1398A","0.7","17","7","83","10","43","2017/8/2 17:00:00"
"38","XHPROPM25IN1398A","0.8","12","9","134","21","","2017/8/2 15:00:00"
"39","XHPROPM25IN1398A","0.8","22","11","43","8","11","2017/8/2 21:00:00"
"40","XHPROPM25IN1398A","0.9","41","23","17","15","23","2017/8/3"
"41","XHPROPM25IN1398A","1","57","17","","47","76","2017/7/30 4:00:00"
"42","XHPROPM25IN1398A","1.1","22","10","93","36","47","2017/7/30 21:00:00"
"43","XHPROPM25IN1398A","1","29","16","73","42","58","2017/7/31 23:00:00"
"44","XHPROPM25IN1398A","0.9","18","7","96","22","159","2017/8/1 19:00:00"
"45","XHPROPM25IN1398A","1","57","40","9","27","56","2017/8/2 4:00:00"
"46","XHPROPM25IN1398A","1.1","42","20","60","38","89","2017/7/29 19:00:00"
"47","XHPROPM25IN1398A","1.1","36","15","47","57","57","2017/7/30 8:00:00"
"48","XHPROPM25IN1398A","1.4","45","15","45","38","50","2017/7/31 6:00:00"
"49","XHPROPM25IN1398A","1.1","20","8","156","60","86","2017/7/31 17:00:00"
"50","XHPROPM25IN1398A","1","23","11","93","43","46","2017/7/31 21:00:00"
"51","XHPROPM25IN1398A","1","56","28","6","28","59","2017/8/2 5:00:00"
"52","XHPROPM25IN1398A","1","","13","36","39","53","2017/7/30 2:00:00"
"53","XHPROPM25IN1398A","1.1","24","8","110","48","95","2017/7/30 19:00:00"
"54","XHPROPM25IN1398A","1","45","12","45","31","55","2017/7/31 4:00:00"
"55","XHPROPM25IN1398A","1.1","14","8","165","67","85","2017/7/31 15:00:00"
"56","XHPROPM25IN1398A","0.9","19","11","124","32","36","2017/8/1 11:00:00"
"57","XHPROPM25IN1398A","1","","7","150","40","89","2017/8/1 17:00:00"
"58","XHPROPM25IN1398A","0.9","20","8","107","41","87","2017/7/29 17:00:00"
"59","XHPROPM25IN1398A","1.2","22","8","130","58","107","2017/7/31 19:00:00"
"60","XHPROPM25IN1398A","1","33","25","59","36","36","2017/8/1 9:00:00"
"61","XHPROPM25IN1398A","1","17","11","179","39","59","2017/8/1 15:00:00"
"62","XHPROPM25IN1398A","1","42","14","26","27","58","2017/8/2 2:00:00"
"63","XHPROPM25IN1398A","0.9","12","8","148","54","65","2017/7/29 15:00:00"
"64","XHPROPM25IN1398A","1","47","11","26","36","59","2017/7/30"
"65","XHPROPM25IN1398A","1","16","8","125","52","68","2017/7/30 15:00:00"
"66","XHPROPM25IN1398A","1","15","7","131","50","84","2017/7/30 17:00:00"
"67","XHPROPM25IN1398A","1","37","9","62","34","","2017/7/31 2:00:00"
"68","XHPROPM25IN1398A","1.2","20","9","167","62","84","2017/7/31 13:00:00"
"69","XHPROPM25IN1398A","0.9","41","21","","35","56","2017/8/1 4:00:00"
"70","XHPROPM25IN1398A","1","16","10","154","55","80","2017/7/30 13:00:00"
"71","XHPROPM25IN1398A","0.9","15","9","149","31","54","2017/8/1 13:00:00"
"72","XHPROPM25IN1398A","1.1","47","19","35","25","61","2017/8/2"
"73","XHPROPM25IN1398A","1","19","9","163","58","91","2017/7/29 13:00:00"
"74","XHPROPM25IN1398A","1","42","11","42","41","63","2017/7/29 22:00:00"
"75","XHPROPM25IN1398A","1","43","9","68","35","44","2017/7/31"
"76","XHPROPM25IN1398A","1.2","48","13","56","41","55","2017/7/31 9:00:00"
"77","XHPROPM25IN1398A","1.6","27","13","131","62","100","2017/7/31 11:00:00"
"78","XHPROPM25IN1398A","0.9","","28","71","33","39","2017/8/1 2:00:00"
"79","XHPROPM25IN1398A","1","55","17","25","36","63","2017/8/1 6:00:00"
"80","XHPROPM25IN1398A","1","51","20","6","28","57","2017/8/2 6:00:00"
"81","XHPROPM25IN1398A","1.5","48","15","11","29","44","2017/8/2 7:00:00"
"82","XHPROPM25IN1398A","1","53","18","14","46","85","2017/7/30 5:00:00"
"83","XHPROPM25IN1398A","1.1","27","11","115","57","77","2017/7/30 11:00:00"
"84","XHPROPM25IN1398A","1","25","10","78","35","42","2017/8/1"
"85","XHPROPM25IN1398A","1.1","38","8","69","28","45","2017/8/1 20:00:00"
"86","XHPROPM25IN1398A","1.1","42","15","49","26","48","2017/8/1 22:00:00"
"87","XHPROPM25IN1398A","0.9","42","15","46","31","42","2017/7/29 20:00:00"
"88","XHPROPM25IN1398A","1.1","35","13","57","55","58","2017/7/30 9:00:00"
"89","XHPROPM25IN1398A","1","21","10","95","32","36","2017/7/30 22:00:00"
"90","XHPROPM25IN1398A","1.5","56","16","33","40","58","2017/7/31 7:00:00"
"91","XHPROPM25IN1398A","","42","16","38","44","53","2017/7/30 3:00:00"
"92","XHPROPM25IN1398A","1.1","26","8","95","45","80","2017/7/30 20:00:00"
"93","XHPROPM25IN1398A","1","60","14","25","34","55","2017/7/31 5:00:00"
"94","XHPROPM25IN1398A","1","27","27","80","46","56","2017/7/31 22:00:00"
"95","XHPROPM25IN1398A","0.9","21","7","120","34","79","2017/8/1 18:00:00"
"96","XHPROPM25IN1398A","1","31","10","86","39","59","2017/7/29 18:00:00"
"97","XHPROPM25IN1398A","1","38","18","37","53","53","2017/7/30 7:00:00"
"98","XHPROPM25IN1398A","1.1","19","8","161","64","95","2017/7/31 16:00:00"
"99","XHPROPM25IN1398A","1.1","23","10","105","53","99","2017/7/31 20:00:00"
"100","XHPROPM25IN1398A","1","26","22","89","33","45","2017/8/1 10:00:00"
"101","XHPROPM25IN1398A","0.9","50","","23","35","35","2017/7/30 1:00:00"
"102","XHPROPM25IN1398A","1","14","8","135","50","70","2017/7/30 16:00:00"
"103","XHPROPM25IN1398A","1.1","17","7","128","49","88","2017/7/30 18:00:00"
"104","XHPROPM25IN1398A","1","47","10","47","32","42","2017/7/31 3:00:00"
"105","XHPROPM25IN1398A","1.1","17","8","160","65","102","2017/7/31 14:00:00"
"106","XHPROPM25IN1398A","1.1","41","43","36","41","52","2017/8/1 8:00:00"
"107","XHPROPM25IN1398A","1","19","10","179","42","54","2017/8/1 16:00:00"
"108","XHPROPM25IN1398A","1","58","29","11","28","51","2017/8/2 3:00:00"
"109","XHPROPM25IN1398A","0.9","17","7","124","48","88","2017/7/29 16:00:00"
"110","XHPROPM25IN1398A","1","13","8","141","52","54","2017/7/30 14:00:00"
"111","XHPROPM25IN1398A","1.1","20","8","145","57","87","2017/7/31 18:00:00"
"112","XHPROPM25IN1398A","0.9","13","11","160","33","55","2017/8/1 14:00:00"
"113","XHPROPM25IN1398A","1.1","60","21","18","28","40","2017/8/2 1:00:00"
"114","XHPROPM25IN1398A","0.9","21","8","148","56","","2017/7/29 14:00:00"
"115","XHPROPM25IN1398A","1","55","15","23","39","57","2017/7/29 23:00:00"
"116","XHPROPM25IN1398A","0.9","24","8","85","36","","2017/7/31 1:00:00"
"117","XHPROPM25IN1398A","1.6","25","11","162","66","122","2017/7/31 12:00:00"
"118","XHPROPM25IN1398A","","36","17","62","32","43","2017/8/1 3:00:00"
"119","XHPROPM25IN1398A","1.1","43","24","36","38","54","2017/8/1 7:00:00"
"120","XHPROPM25IN1398A","1.6","19","10","146","32","47","2017/8/1 12:00:00"
"121","XHPROPM25IN1398A","1","54","18","12","48","59","2017/7/30 6:00:00"
"122","XHPROPM25IN1398A","1.1","18","10","145","55","74","2017/7/30 12:00:00"
"123","XHPROPM25IN1398A","1.2","39","15","84","52","72","2017/7/31 10:00:00"
"124","XHPROPM25IN1398A","1","30","","69","37","","2017/8/1 1:00:00"
"125","XHPROPM25IN1398A","1","48","13","32","35","71","2017/8/1 5:00:00"
"126","XHPROPM25IN1398A","1","42","22","58","28","61","2017/8/1 21:00:00"
"127","XHPROPM25IN1398A","1","55","26","35","25","34","2017/8/1 23:00:00"
"128","XHPROPM25IN1398A","1.1","57","14","28","43","66","2017/7/29 21:00:00"
"129","XHPROPM25IN1398A","1.1","29","11","84","55","","2017/7/30 10:00:00"
"130","XHPROPM25IN1398A","1","24","11","90","33","33","2017/7/30 23:00:00"
"131","XHPROPM25IN1398A","1.1","48","14","43","42","50","2017/7/31 8:00:00"
"132","XHPROPM25IN1398A","0.9","15","60","47","42","0","2016/10/27 10:00:00"
"133","XHPROPM25IN1398A","1","76","8","14","23","59","2017/9/29 21:00:00"
"134","XHPROPM25IN1398A","0.7","11","16","173","53","109","2016/9/26 12:00:00"
"135","XHPROPM25IN1398A","0.9","39","35","64","73","144","2016/9/26 10:00:00"
"136","XHPROPM25IN1398A","0.7","7","15","184","46","66","2016/9/26 13:00:00"
"137","XHPROPM25IN1398A","0.9","33","27","118","67","110","2016/9/26 11:00:00"
"138","XHPROPM25IN1398A","1","86","19","6","69","131","2016/9/26 2:00:00"
"139","XHPROPM25IN1398A","0.8","60","24","11","62","80","2016/9/26 6:00:00"
"140","XHPROPM25IN1398A","0.8","54","47","11","62","78","2016/9/26 7:00:00"
"141","XHPROPM25IN1398A","0.9","71","20","6","65","126","2016/9/26 3:00:00"
"142","XHPROPM25IN1398A","0.9","52","52","17","63","67","2016/9/26 8:00:00"
"143","XHPROPM25IN1398A","1","76","31","41","68","70","2016/9/26"
"144","XHPROPM25IN1398A","0.8","66","32","10","63","79","2016/9/26 4:00:00"
"145","XHPROPM25IN1398A","1.1","107","31","6","79","125","2016/9/26 1:00:00"
"146","XHPROPM25IN1398A","1.1","42","42","34","67","73","2016/9/26 9:00:00"
"147","XHPROPM25IN1398A","0.8","59","31","15","64","82","2016/9/26 5:00:00"
"148","XHPROPM25IN1398A","0.7","10","10","197","44","59","2016/9/25 15:00:00"
"149","XHPROPM25IN1398A","0.9","20","17","262","68","116","2016/9/24 15:00:00"
"150","XHPROPM25IN1398A","0.8","24","13","230","56","87","2016/9/24 19:00:00"
"151","XHPROPM25IN1398A","0.7","21","16","75","36","69","2016/9/24 23:00:00"
"152","XHPROPM25IN1398A","0.8","47","36","21","41","86","2016/9/25 3:00:00"
"153","XHPROPM25IN1398A","0.8","53","26","6","44","80","2016/9/25 7:00:00"
"154","XHPROPM25IN1398A","0.7","15","28","121","38","47","2016/9/25 11:00:00"
"155","XHPROPM25IN1398A","0.8","19","8","135","49","81","2016/9/25 19:00:00"
"156","XHPROPM25IN1398A","0.7","28","16","59","36","60","2016/9/25"
"157","XHPROPM25IN1398A","0.6","8","8","171","36","54","2016/9/25 16:00:00"
"158","XHPROPM25IN1398A","0.8","25","32","179","50","72","2016/9/24 12:00:00"
"159","XHPROPM25IN1398A","0.7","20","17","261","54","90","2016/9/24 16:00:00"
"160","XHPROPM25IN1398A","0.9","34","15","154","57","105","2016/9/24 20:00:00"
"161","XHPROPM25IN1398A","0.7","48","28","21","41","81","2016/9/25 4:00:00"
"162","XHPROPM25IN1398A","0.9","43","22","15","52","70","2016/9/25 8:00:00"
"163","XHPROPM25IN1398A","0.7","12","23","154","38","64","2016/9/25 12:00:00"
"164","XHPROPM25IN1398A","0.8","23","9","121","53","79","2016/9/25 20:00:00"
"165","XHPROPM25IN1398A","0.6","14","9","167","35","50","2016/9/25 17:00:00"
"166","XHPROPM25IN1398A","0.8","20","36","228","54","81","2016/9/24 13:00:00"
"167","XHPROPM25IN1398A","0.8","22","19","251","49","65","2016/9/24 17:00:00"
"168","XHPROPM25IN1398A","0.8","28","16","126","51","86","2016/9/24 21:00:00"
"169","XHPROPM25IN1398A","0.7","41","20","38","37","71","2016/9/25 1:00:00"
"170","XHPROPM25IN1398A","0.7","53","26","9","46","81","2016/9/25 5:00:00"
"171","XHPROPM25IN1398A","1.1","48","37","29","56","68","2016/9/25 9:00:00"
"172","XHPROPM25IN1398A","0.7","10","18","180","38","64","2016/9/25 13:00:00"
"173","XHPROPM25IN1398A","0.9","39","13","98","53","79","2016/9/25 21:00:00"
"174","XHPROPM25IN1398A","0.6","7","11","188","39","49","2016/9/25 14:00:00"
"175","XHPROPM25IN1398A","0.8","18","14","242","57","83","2016/9/24 14:00:00"
"176","XHPROPM25IN1398A","0.8","26","17","247","52","104","2016/9/24 18:00:00"
"177","XHPROPM25IN1398A","0.6","20","17","92","36","71","2016/9/24 22:00:00"
"178","XHPROPM25IN1398A","0.8","56","31","5","46","74","2016/9/25 6:00:00"
"179","XHPROPM25IN1398A","0.8","22","29","85","40","46","2016/9/25 10:00:00"
"180","XHPROPM25IN1398A","0.8","58","32","16","40","85","2016/9/25 2:00:00"
"181","XHPROPM25IN1398A","0.6","19","9","147","36","72","2016/9/25 18:00:00"
"182","XHPROPM25IN1398A","1","74","23","49","59","110","2016/9/25 22:00:00"
"183","XHPROPM25IN1398A","1","95","18","21","60","89","2016/9/25 23:00:00"
"184","XHPROPM25IN1398A","1","41","62","39","44","56","2017/9/20 8:00:00"
"185","XHPROPM25IN1398A","0.9","26","15","100","39","74","2017/9/19 20:00:00"
"186","XHPROPM25IN1398A","1","31","30","61","43","65","2017/9/20"
"187","XHPROPM25IN1398A","0.8","31","19","","36","54","2017/9/20 4:00:00"
"188","XHPROPM25IN1398A","0.8","10","11","121","30","","2017/9/20 11:00:00"
"189","XHPROPM25IN1398A","1","24","10","135","46","85","2017/9/19 19:00:00"
"190","XHPROPM25IN1398A","1","43","25","33","38","57","2017/9/20 7:00:00"
"191","XHPROPM25IN1398A","0.9","42","29","57","44","66","2017/9/19 23:00:00"
"192","XHPROPM25IN1398A","0.8","14","8","163","36","43","2017/9/20 14:00:00"
"193","XHPROPM25IN1398A","","25","20","61","40","60","2017/9/20 3:00:00"
"194","XHPROPM25IN1398A","0.9","18","28","86","35","","2017/9/20 10:00:00"
"195","XHPROPM25IN1398A","0.9","25","70","83","38","59","2017/9/19 22:00:00"
"196","XHPROPM25IN1398A","0.9","18","8","162","47","80","2017/9/19 18:00:00"
"197","XHPROPM25IN1398A","0.8","","19","60","41","66","2017/9/20 2:00:00"
"198","XHPROPM25IN1398A","1","44","20","30","40","63","2017/9/20 6:00:00"
"199","XHPROPM25IN1398A","0.8","12","8","156","33","50","2017/9/20 13:00:00"
"200","XHPROPM25IN1398A","1","27","36","59","41","","2017/9/20 9:00:00"
"201","XHPROPM25IN1398A","0.8","24","17","90","35","44","2017/9/19 21:00:00"
"202","XHPROPM25IN1398A","1","46","39","6","25","51","2017/10/1 6:00:00"
"203","XHPROPM25IN1398A","0.9","26","","63","41","60","2017/9/20 1:00:00"
"204","XHPROPM25IN1398A","0.9","41","22","40","38","55","2017/9/20 5:00:00"
"205","XHPROPM25IN1398A","0.8","10","9","143","31","39","2017/9/20 12:00:00"
"206","XHPROPM25IN1398A","0.9","36","12","151","42","72","2017/9/20 19:00:00"
"207","XHPROPM25IN1398A","1.3","88","24","15","64","99","2017/9/21 4:00:00"
"208","XHPROPM25IN1398A","1.1","68","16","7","57","87","2017/9/21 7:00:00"
"209","XHPROPM25IN1398A","1.4","106","12","28","44","78","2017/9/20 22:00:00"
"210","XHPROPM25IN1398A","0.8","31","11","162","42","65","2017/9/20 18:00:00"
"211","XHPROPM25IN1398A","1.1","98","13","21","49","92","2017/9/21"
"212","XHPROPM25IN1398A","1.1","75","16","5","59","87","2017/9/21 6:00:00"
"213","XHPROPM25IN1398A","1.1","103","11","39","45","57","2017/9/20 21:00:00"
"214","XHPROPM25IN1398A","1","29","25","169","34","34","2017/9/21 21:00:00"
"215","XHPROPM25IN1398A","1","48","22","60","55","","2017/9/22 10:00:00"
"216","XHPROPM25IN1398A","1","51","25","90","60","","2017/9/22 11:00:00"
"217","XHPROPM25IN1398A","1","99","9","49","48","128","2017/9/20 20:00:00"
"218","XHPROPM25IN1398A","1.2","88","18","11","57","106","2017/9/21 2:00:00"
"219","XHPROPM25IN1398A","1.2","62","20","11","59","82","2017/9/21 8:00:00"
"220","XHPROPM25IN1398A","1.1","70","27","21","64","87","2017/9/21 5:00:00"
"221","XHPROPM25IN1398A","1","30","27","201","45","131","2017/9/21 20:00:00"
"222","XHPROPM25IN1398A","1.2","105","18","7","62","108","2017/9/21 3:00:00"
"223","XHPROPM25IN1398A","1.1","92","22","18","57","93","2017/9/21 1:00:00"
"224","XHPROPM25IN1398A","0.8","12","9","172","43","72","2017/9/19 14:00:00"
"225","XHPROPM25IN1398A","1.2","87","12","35","45","88","2017/9/20 23:00:00"
"226","XHPROPM25IN1398A","1.2","97","21","8","60","90","2017/9/22 5:00:00"
"227","XHPROPM25IN1398A","1.2","91","20","10","63","70","2017/9/22 6:00:00"
"228","XHPROPM25IN1398A","1","25","26","175","50","56","2017/9/21 12:00:00"
"229","XHPROPM25IN1398A","1.3","99","20","","66","107","2017/9/22 4:00:00"
"230","XHPROPM25IN1398A","1.2","39","46","94","52","54","2017/9/21 11:00:00"
"231","XHPROPM25IN1398A","0.8","20","7","149","46","58","2017/9/19 17:00:00"
"232","XHPROPM25IN1398A","1.2","78","19","12","62","87","2017/9/22 7:00:00"
"233","XHPROPM25IN1398A","0.9","30","14","230","56","68","2017/9/21 14:00:00"
"234","XHPROPM25IN1398A","0.8","23","16","226","63","76","2017/9/21 17:00:00"
"235","XHPROPM25IN1398A","0.8","26","12","219","56","71","2017/9/21 16:00:00"
"236","XHPROPM25IN1398A","0.9","43","18","199","66","108","2017/9/21 19:00:00"
"237","XHPROPM25IN1398A","0.9","42","12","205","64","89","2017/9/21 18:00:00"
"238","XHPROPM25IN1398A","0.8","17","11","232","52","64","2017/9/21 15:00:00"
"239","XHPROPM25IN1398A","0.9","50","50","57","59","64","2017/9/19 6:00:00"
"240","XHPROPM25IN1398A","0.8","17","7","153","48","70","2017/9/19 15:00:00"
"241","XHPROPM25IN1398A","0.8","14","10","177","39","51","2017/9/20 15:00:00"
"242","XHPROPM25IN1398A","1.1","27","17","146","57","90","2017/9/18 21:00:00"
"243","XHPROPM25IN1398A","0.9","","","164","39","54","2017/9/19 12:00:00"
"244","XHPROPM25IN1398A","","13","13","","42","54","2017/9/19 13:00:00"
"245","XHPROPM25IN1398A","1.1","79","12","40","57","66","2017/9/18"
"246","XHPROPM25IN1398A","1.1","68","13","6","60","90","2017/9/18 7:00:00"
"247","XHPROPM25IN1398A","1.2","34","28","353","104","130","2017/9/18 14:00:00"
"248","XHPROPM25IN1398A","1","35","33","89","40","48","2017/9/19 9:00:00"
"249","XHPROPM25IN1398A","1.1","59","8","96","59","93","2017/9/17 20:00:00"
"250","XHPROPM25IN1398A","1.1","77","14","10","57","79","2017/9/18 3:00:00"
"251","XHPROPM25IN1398A","1.2","36","14","378","110","138","2017/9/18 17:00:00"
"252","XHPROPM25IN1398A","1.1","27","17","125","53","92","2017/9/19"
"253","XHPROPM25IN1398A","0.8","14","6","148","48","55","2017/9/19 16:00:00"
"254","XHPROPM25IN1398A","1.3","64","33","78","74","81","2017/9/18 10:00:00"
"255","XHPROPM25IN1398A","0.9","49","19","58","60","66","2017/9/19 5:00:00"
"256","XHPROPM25IN1398A","1.1","101","10","23","53","90","2017/9/17 23:00:00"
"257","XHPROPM25IN1398A","1.1","29","14","177","67","148","2017/9/18 20:00:00"
"258","XHPROPM25IN1398A","1","31","12","99","57","82","2017/9/19 3:00:00"
"259","XHPROPM25IN1398A","1.1","70","12","7","58","77","2017/9/18 6:00:00"
"260","XHPROPM25IN1398A","1.3","46","37","331","121","134","2017/9/18 13:00:00"
"261","XHPROPM25IN1398A","1","45","58","66","49","54","2017/9/19 8:00:00"
"262","XHPROPM25IN1398A","1.1","40","8","105","53","82","2017/9/17 19:00:00"
"263","XHPROPM25IN1398A","1.2","33","16","363","112","144","2017/9/18 16:00:00"
"264","XHPROPM25IN1398A","1.2","26","22","126","53","86","2017/9/18 23:00:00"
"265","XHPROPM25IN1398A","1.2","","11","14","59","77","2017/9/18 2:00:00"
"266","XHPROPM25IN1398A","1.3","75","20","23","67","71","2017/9/18 9:00:00"
"267","XHPROPM25IN1398A","0.8","16","20","140","36","45","2017/9/19 11:00:00"
"268","XHPROPM25IN1398A","1","31","12","107","56","104","2017/9/19 2:00:00"
"269","XHPROPM25IN1398A","1","46","18","64","64","102","2017/9/19 4:00:00"
"270","XHPROPM25IN1398A","1.1","64","8","60","50","71","2017/9/17 22:00:00"
"271","XHPROPM25IN1398A","1.1","70","13","10","60","83","2017/9/18 5:00:00"
"272","XHPROPM25IN1398A","1.3","51","15","331","102","150","2017/9/18 19:00:00"
"273","XHPROPM25IN1398A","1.4","68","41","239","129","152","2017/9/18 12:00:00"
"274","XHPROPM25IN1398A","0.9","35","48","77","50","53","2017/9/19 7:00:00"
"275","XHPROPM25IN1398A","1.1","","","20","60","84","2017/9/18 1:00:00"
"276","XHPROPM25IN1398A","1.2","69","15","8","59","87","2017/9/18 8:00:00"
"277","XHPROPM25IN1398A","1.2","33","23","360","108","139","2017/9/18 15:00:00"
"278","XHPROPM25IN1398A","1.2","27","18","131","54","92","2017/9/18 22:00:00"
"279","XHPROPM25IN1398A","0.9","20","26","120","34","34","2017/9/19 10:00:00"
"280","XHPROPM25IN1398A","1","53","9","90","55","83","2017/9/17 21:00:00"
"281","XHPROPM25IN1398A","1.3","49","15","389","108","167","2017/9/18 18:00:00"
"282","XHPROPM25IN1398A","1","17","14","133","53","88","2017/9/19 1:00:00"
"283","XHPROPM25IN1398A","1.1","69","14","16","57","74","2017/9/18 4:00:00"
"284","XHPROPM25IN1398A","1.4","69","38","146","105","116","2017/9/18 11:00:00"
"285","XHPROPM25IN1398A","1.1","66","16","14","51","","2017/9/22 8:00:00"
"286","XHPROPM25IN1398A","1.9","67","11","163","34","52","2017/9/22 18:00:00"
"287","XHPROPM25IN1398A","1.5","68","52","18","67","84","2017/9/21 9:00:00"
"288","XHPROPM25IN1398A","1","51","51","102","43","53","2017/9/22"
"289","XHPROPM25IN1398A","","73","18","40","88","112","2017/9/22 3:00:00"
"290","XHPROPM25IN1398A","0.9","33","12","249","48","108","2017/9/22 15:00:00"
"291","XHPROPM25IN1398A","1.1","58","23","175","102","111","2017/9/22 12:00:00"
"292","XHPROPM25IN1398A","1.2","84","12","136","41","90","2017/9/22 19:00:00"
"293","XHPROPM25IN1398A","0.7","16","13","191","42","69","2017/9/20 17:00:00"
"294","XHPROPM25IN1398A","1.2","51","98","118","40","52","2017/9/21 23:00:00"
"295","XHPROPM25IN1398A","2","","38","46","78","112","2017/9/22 2:00:00"
"296","XHPROPM25IN1398A","1.1","66","20","33","59","","2017/9/22 9:00:00"
"297","XHPROPM25IN1398A","0.9","36","15","273","63","81","2017/9/22 14:00:00"
"298","XHPROPM25IN1398A","0.9","35","9","208","39","79","2017/9/22 16:00:00"
"299","XHPROPM25IN1398A","0.8","14","13","194","41","50","2017/9/20 16:00:00"
"300","XHPROPM25IN1398A","1","46","55","136","36","47","2017/9/21 22:00:00"
"301","XHPROPM25IN1398A","1.4","67","","77","60","82","2017/9/22 1:00:00"
"302","XHPROPM25IN1398A","1","54","10","198","38","","2017/9/22 17:00:00"
"303","XHPROPM25IN1398A","1","42","16","226","80","86","2017/9/22 13:00:00"
"304","XHPROPM25IN1398A","0.8","20","7","73","12","29","2017/10/20 14:00:00"
"305","XHPROPM25IN1398A","0.8","19","7","86","12","17","2017/10/20 13:00:00"
"306","XHPROPM25IN1398A","0.9","22","7","69","13","24","2017/10/20 15:00:00"
"307","XHPROPM25IN1398A","0.862","19","13","82","28","34","2016/12/16 13:00:00"
"308","XHPROPM25IN1398A","0.816","17","12","93","27","36","2016/12/16 14:00:00"
"309","XHPROPM25IN1398A","0.91","36","25","76","43","68","2016/12/17 13:00:00"
"310","XHPROPM25IN1398A","1.056","65","23","68","60","81","2016/12/17 18:00:00"
"311","XHPROPM25IN1398A","1.221","80","16","9","43","78","2016/12/17"
"312","XHPROPM25IN1398A","0.943","42","21","89","49","66","2016/12/17 16:00:00"
"313","XHPROPM25IN1398A","0.922","42","15","63","34","60","2016/12/16 21:00:00"
"314","XHPROPM25IN1398A","0.931","47","23","40","40","67","2016/12/17 3:00:00"
"315","XHPROPM25IN1398A","1.069","62","21","24","46","65","2016/12/17 11:00:00"
"316","XHPROPM25IN1398A","0.822","23","12","102","28","50","2016/12/16 17:00:00"
"317","XHPROPM25IN1398A","0.899","44","21","36","41","59","2016/12/17 5:00:00"
"318","XHPROPM25IN1398A","0.966","56","18","13","46","62","2016/12/17 6:00:00"
"319","XHPROPM25IN1398A","0.907","30","13","92","30","57","2016/12/16 18:00:00"
"320","XHPROPM25IN1398A","1.15","54","15","7","42","48","2016/12/17 9:00:00"
"321","XHPROPM25IN1398A","0.891","37","20","79","46","65","2016/12/17 14:00:00"
"322","XHPROPM25IN1398A","1.01","60","19","28","41","78","2016/12/17 1:00:00"
"323","XHPROPM25IN1398A","1.199","69","24","62","64","97","2016/12/17 19:00:00"
