"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"2149","XH808A417010801273","395.23","1287.83","418.9","1482.6","3.9","4.1","16.93","63.07","2017/8/28 16:00:00","864","225.2","58.17","7.17"
"2150","XH808A417010801273","410.93","1058.93","792.97","1044.53","20.3","22.53","16","79.4","2017/8/30 4:00:00","2527.23","1086.83","275.13","26.1"
"2151","XH808A417010801273","431.33","1304.13","527.13","1497.6","17","19.1","19.23","61.37","2017/8/29 15:00:00","2241.13","941.13","243.7","24.97"
"2152","XH808A417010801273","406.77","1250.07","562.13","1434.57","38.63","43.7","20","69.2","2017/8/26 17:00:00","4235.97","2076.57","554.9","55.83"
"2153","XH808A417010801273","435.3","1309.23","487.2","1430.5","36.67","41.97","18.57","77.3","2017/8/26 14:00:00","3984.07","1916.13","521.47","55.57"
"2154","XH808A417010801273","446.37","1139.33","819.53","1161.37","62.73","71.43","18","81.67","2017/8/31 4:00:00","6667.7","3331.2","882.8","92.03"
"2155","XH808A417010801273","439.93","1385.4","558.97","1558.03","39.87","44.67","21.87","62.27","2017/8/30 20:00:00","4692.97","2222.03","566.6","55.67"
"2156","XH808A417010801273","436.67","1416.83","446","1684.53","36.63","41","22.57","55.93","2017/8/30 14:00:00","4130.77","1983.97","526.97","51.73"
"2157","XH808A417010801273","476.87","1337.6","651.6","1423.87","49.33","55.33","20.63","70.37","2017/8/30 23:00:00","5553.87","2703.37","699.13","67.2"
"2158","XH808A417010801273","456.7","1535.23","361.53","1820.83","35.83","40.83","22.53","60.33","2017/8/30 17:00:00","4110.37","1968.13","529.1","56.37"
"2159","XH808A417010801273","477.23","1286.67","562.3","1375.97","23.83","27.3","15.97","76.37","2017/8/29 10:00:00","2834.6","1263.33","330.57","37.73"
"2160","XH808A417010801273","440.53","1105.43","845.73","1110.53","59.17","67.87","17.17","82.83","2017/8/31 5:00:00","6384.6","3127.9","813.3","87.87"
"2161","XH808A417010801273","481.5","1272.43","724.47","1325.07","55.23","64.27","19.07","75.83","2017/8/31 1:00:00","6089.27","2993.97","797.9","98.27"
"2162","XH808A417010801273","453","1115.87","847.67","1123.1","68.1","77.13","17","84.83","2017/8/31 6:00:00","7147.2","3583.13","943.03","93.47"
"2163","XH808A417010801273","464.03","1492.9","501.77","1660.33","48.37","54.47","21","65.63","2017/8/30 21:00:00","5420.3","2620.6","684.03","68.23"
"2164","XH808A417010801273","458.17","1363.9","526.2","1494.87","21.1","23.43","16.57","73.8","2017/8/29 11:00:00","2754.77","1195.2","299.9","29.83"
"2165","XH808A417010801273","449.37","1450.07","509.23","1693.1","33.33","37.77","22","60.6","2017/8/30 18:00:00","3872.13","1831.53","484.23","49.77"
"2166","XH808A417010801273","473","1364.2","617.3","1464.33","53.63","63","20","72.7","2017/8/31","5930.17","2921.2","788.87","99"
"2167","XH808A417010801273","412.53","1297.97","490.23","1495.67","42.5","48.2","19.53","72.63","2017/8/26 16:00:00","4501.17","2235.4","611.37","62.1"
"2168","XH808A417010801273","432.77","1428.33","504.43","1652.1","34.47","39.3","22","60.77","2017/8/30 19:00:00","4097.1","1947.6","514.8","55.47"
"2169","XH808A417010801273","451.2","1294.1","511.27","1366.57","27.13","30.6","14.87","82","2017/8/29 8:00:00","3192.83","1430.77","366.6","38.27"
"2170","XH808A417010801273","470.87","1464.9","516.57","1594.7","46.77","52.43","21","67.03","2017/8/30 22:00:00","5297.2","2542.6","659.43","63.53"
"2171","XH808A417010801273","478.17","1436.63","528.77","1541.13","78.57","89.07","17","85.53","2017/8/31 7:00:00","8180.2","4264.43","1147.03","113.13"
"2172","XH808A417010801273","393.1","1137.37","610.93","1228.03","19","21.07","14","82.07","2017/8/29 6:00:00","2431.03","1010.27","251.2","25.23"
"2173","XH808A417010801273","418.73","1085.57","775.3","1091.23","19.77","22.43","16.7","77.1","2017/8/30 3:00:00","2511.4","1069.77","278.67","31.03"
"2174","XH808A417010801273","456.67","1218.87","650.8","1258.73","25.1","28.9","15","82.2","2017/8/30 7:00:00","2913.43","1290.07","343.47","40.77"
"2175","XH808A417010801273","446.07","1161.87","811.4","1183.47","52.8","60.5","18.17","79.97","2017/8/31 3:00:00","5818.47","2835.67","747.4","80.57"
"2176","XH808A417010801273","449.13","1462.73","356.1","1695.07","18.5","20.77","20","58","2017/8/29 17:00:00","2384.2","1013.03","261.17","28.47"
"2177","XH808A417010801273","488.17","1311.4","528.27","1384.37","27.93","31.77","15.07","80.7","2017/8/29 9:00:00","3166.67","1443.13","384.97","41.57"
"2178","XH808A417010801273","472.03","1278.27","651.53","1369.13","31.03","35.3","17.23","72.7","2017/8/30 10:00:00","3641.97","1658.73","426.97","45.57"
"2179","XH808A417010801273","452.43","1489.9","406.03","1842.43","37.27","42.23","23","59.73","2017/8/30 16:00:00","4265","2057.43","550.07","57.17"
"2180","XH808A417010801273","458.9","1273.1","669.97","1373","32.43","36.9","18.8","66.23","2017/8/30 11:00:00","3842.47","1773.63","461.1","50.03"
"2181","XH808A417010801273","486.28","1218.34","792.59","1265.41","52.31","59.52","19","77.59","2017/8/31 2:00:00","5879.55","2864","745.66","78.93"
"2182","XH808A417010801273","461.23","1378.13","477.93","1571.4","17.37","19.47","20.07","58.87","2017/8/29 16:00:00","2402","998.57","253.53","26.63"
"2183","XH808A417010801273","441.3","1357.63","476.5","1517.77","20.77","23.3","19","63.4","2017/8/29 14:00:00","2589.93","1136.9","293.6","32.47"
"2184","XH808A417010801273","413.31","1361.13","330.19","1540.38","5.31","6.13","17","59","2017/8/28 15:00:00","1008.38","305.06","85.38","14.06"
