"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"85","XH8082016072000558","363.93","1018.83","330.43","755.93","17.13","23.07","27","30.03","2017/7/12 4:00:00","1357.13","565.63","136.97","22.9"
"86","XH8082016072000558","354.03","1156.93","218","893.5","12.57","14.93","28","26.43","2017/7/11 2:00:00","1128.97","433.8","86.47","9.37"
"87","XH8082016072000558","381.3","2022.67","20.97","1781.13","18.63","22.8","32.47","23.9","2017/7/11 12:00:00","1661.23","632.63","128.3","16.23"
"88","XH8082016072000558","358.27","1271.23","328.13","818.8","35.83","38.87","27.07","50.43","2017/7/13 3:00:00","3318.63","1318.9","209.8","15.7"
"89","XH8082016072000558","349.83","1191.83","124.53","971.73","6.5","7.7","28.73","25","2017/7/9 23:00:00","1029.17","222.93","47.33","7.27"
"90","XH8082016072000558","361.33","962.97","365.67","721.7","21.67","33.03","26.07","32.2","2017/7/12 5:00:00","1466","668.03","200.67","39.3"
"91","XH8082016072000558","354.13","2463.07","21.07","1538.9","18.03","20.27","42.6","17.37","2017/7/13 16:00:00","1930.73","680.53","105.33","9.03"
"92","XH8082016072000558","353.93","1137.43","294.53","814.27","13.43","17.63","28.5","26.47","2017/7/12 2:00:00","1190.83","458.63","112","16.33"
"93","XH8082016072000558","348.63","1377.33","217.87","921.27","19.33","22.07","30.37","36.57","2017/7/14","1927.07","713.4","118.4","11.77"
"94","XH8082016072000558","355.93","1193.8","276.37","844.03","13.3","17.17","29.3","25.87","2017/7/12 1:00:00","1247.8","452.57","102.8","14.9"
"95","XH8082016072000558","345.07","2200.37","21.3","1417.43","7.7","9.5","42.77","10.97","2017/7/11 16:00:00","843.67","274.43","57.73","6.73"
"96","XH8082016072000558","346.53","1256.3","116.13","968.5","8.67","10.57","28.2","25.2","2017/7/11 1:00:00","830","297.07","70.67","9.1"
"97","XH8082016072000558","345.73","1718.83","27.53","1173.67","12","18.37","33.53","18.1","2017/7/11 21:00:00","977.33","396.03","109.8","19.4"
"98","XH8082016072000558","359.03","957.67","309.03","784.27","13.67","15.5","25.73","30.57","2017/7/10 4:00:00","1213.33","468.37","93.8","9.9"
"99","XH8082016072000558","418.23","1993.83","21","1747.87","44.03","53.03","33.87","23.57","2017/7/12 11:00:00","3507.9","1454.17","291.9","29.03"
"100","XH8082016072000558","386.03","1943.03","21","1592.33","24.9","30.17","32.83","23.9","2017/7/12 12:00:00","2137.27","849.3","168.97","17.47"
"101","XH8082016072000558","352.97","1107.63","397.53","750.6","23.73","27.77","26.23","51","2017/7/14 5:00:00","2128.83","848.5","163.93","19.43"
"102","XH8082016072000558","338.47","2209.33","20.73","1339.7","15.67","18.47","41.07","15.3","2017/7/13 18:00:00","1572.77","556.87","101.27","9.9"
"103","XH8082016072000558","358.77","2042.53","20.97","1572.2","21.5","25.3","34.53","28.6","2017/7/14 14:00:00","2003.8","749.7","133.73","12.23"
"104","XH8082016072000558","345.27","1083.37","193.83","885.77","4.77","5.6","27","27.03","2017/7/10 2:00:00","537.17","179.07","40.67","5.43"
"105","XH8082016072000558","355.6","1043.9","284.17","826.53","15.07","18.27","25","47.63","2017/7/15 3:00:00","1290.87","510.47","110.1","14.63"
"106","XH8082016072000558","365.37","1714.37","21","1393.3","9.93","12.67","31.77","22.73","2017/7/10 12:00:00","989.27","331.87","77.57","10.9"
"107","XH8082016072000558","362","1953","21.7","1434.2","22.77","25.97","33.3","29.33","2017/7/13 14:00:00","2179","832.53","136.03","11"
"108","XH8082016072000558","331.07","1790.43","24.07","1187.63","6.27","9.4","38.03","14.63","2017/7/10 17:00:00","682.6","221.17","56.17","10.73"
"109","XH8082016072000558","353.1","1694.37","43.63","1103.57","14.5","17.27","34","23.9","2017/7/12 21:00:00","1421.83","526.87","93.37","8.87"
"110","XH8082016072000558","352.87","2162.7","20.97","1404.17","7.1","9","40.2","13.67","2017/7/12 15:00:00","790.57","253.1","52.8","6.13"
"111","XH8082016072000558","345.83","1876.17","30.87","1168.17","11.97","14.33","37.63","17.1","2017/7/12 19:00:00","1282.17","442","81.63","8.87"
"112","XH8082016072000558","357.67","1287.97","282.73","836.47","34.43","37.37","28.07","48.4","2017/7/13 2:00:00","3278.13","1281.37","203","15.07"
"113","XH8082016072000558","361.23","1809.53","20.87","1402.7","14.2","16.73","32.6","23.07","2017/7/12 13:00:00","1216.63","459.1","96.87","9.6"
"114","XH8082016072000558","333.8","1919.5","21","1215.77","9.87","15.87","38.3","14.6","2017/7/10 16:00:00","774.67","292","97.5","19.73"
"115","XH8082016072000558","337.4","2415.13","20.97","1482","13.8","16.2","41.93","14.77","2017/7/13 17:00:00","1485.23","522.4","84.67","7.7"
"116","XH8082016072000558","354","960.57","286.97","788.93","6.87","9.57","25","31.4","2017/7/10 5:00:00","648.33","248.87","67.4","12.47"
"117","XH8082016072000558","358.83","1347.67","250.97","867.77","33.17","36.63","29","45.43","2017/7/13 1:00:00","3270.17","1228.73","195.5","15.7"
"118","XH8082016072000558","385.7","1126.17","375.9","836.5","33.27","37.07","26.67","50.53","2017/7/14 9:00:00","2960.83","1187.87","212.53","19.17"
"119","XH8082016072000558","356","1800.3","20.53","1318.03","8.83","11.17","34.23","19.9","2017/7/12 14:00:00","876.67","308","64.13","7.1"
"120","XH8082016072000558","361.23","1169.33","279.33","898.03","21.87","26.07","26.3","43.23","2017/7/15","1760.03","725.57","156.83","17.23"
"121","XH8082016072000558","352.03","1599.17","106.27","1068.63","19.13","22.33","33.47","27.13","2017/7/13 22:00:00","1868.4","702.97","119.8","11.2"
"122","XH8082016072000558","351.1","1374.57","22.33","1049.27","15.87","20.07","24.73","53.8","2017/7/14 18:00:00","1224.8","502.37","122.13","17.3"
"123","XH8082016072000558","376.13","1017.97","450.37","731.53","30.2","34.2","25.5","52.6","2017/7/14 8:00:00","2670.97","1069.97","201.8","19.33"
"124","XH8082016072000558","393.93","1440.3","294.37","1071.47","35.27","40.67","30.9","40.87","2017/7/14 10:00:00","3309.1","1233.2","219.27","21.13"
"125","XH8082016072000558","342.83","2130.17","20.53","1237.83","10.1","11.8","41.4","13.9","2017/7/12 18:00:00","1078.93","367.27","67.73","6.77"
"126","XH8082016072000558","388.63","1101.67","254.87","898.07","23.43","31.23","26.17","36.5","2017/7/12 9:00:00","1812.83","786.27","191.5","29.97"
"127","XH8082016072000558","343.3","2302.33","21.03","1332.1","5.5","6.77","42.83","10.27","2017/7/12 16:00:00","682.83","216.03","45.07","5.6"
"128","XH8082016072000558","386.03","1613.93","83.97","1143.57","22.13","27.7","36.07","16.17","2017/7/11 20:00:00","1989.13","760.5","153.7","16.73"
"129","XH8082016072000558","355.97","1482.93","39.47","1147.77","22.23","26.33","27.73","40.07","2017/7/14 20:00:00","1933.4","783.3","156.2","17.67"
"130","XH8082016072000558","371.03","1889.5","22.1","1438.73","31.67","35.53","31.6","35.7","2017/7/13 13:00:00","3055.23","1163.13","187.53","15.83"
"131","XH8082016072000558","364.4","1125.43","390.83","775.7","33.8","36.1","24.93","52.9","2017/7/13 6:00:00","3145.63","1256.27","206.13","14.5"
"132","XH8082016072000558","342.97","502.93","499.67","617.93","18.07","19.93","2","83.3","2016/10/27 9:00:00","1208.5","583.47","152.4","18.7"
"133","XH8082016072000558","348.73","1044.7","262.93","842.1","12.5","14.07","24","50.63","2017/8/12","1201.73","454.2","90.7","9.67"
"134","XH8082016072000558","353.73","1698.07","20.87","1382.27","10.07","11.6","33.3","25.37","2017/8/14 15:00:00","1241.6","351.5","63.27","7.37"
"135","XH8082016072000558","347.2","1610.83","32.5","1210.1","12.63","14.47","31.4","26.37","2017/8/14 19:00:00","1420.8","415.27","76.33","7.6"
"136","XH8082016072000558","410.73","1432.47","47.6","1427.2","49.13","56.13","27.27","43.17","2017/8/14 11:00:00","4516.67","1782.17","305.97","30.93"
"137","XH8082016072000558","371.73","1430.3","31.97","1346.1","25.2","27.73","26.7","40.67","2017/8/14 12:00:00","2361.1","899.1","158.2","14.87"
"138","XH8082016072000558","399.73","836.47","455.6","730.43","24.77","33.67","22.03","51.43","2017/8/11 9:00:00","1822","790.8","215.03","37.2"
"139","XH8082016072000558","356.57","1400.53","79","1107.27","16.93","19.07","30.33","28.57","2017/8/14 20:00:00","1671.57","607.27","106.43","9.07"
"140","XH8082016072000558","360.73","1190","268.97","965.1","23.7","27.2","28.23","32.8","2017/8/14 22:00:00","2330.4","874.4","154.1","15.83"
"141","XH8082016072000558","345.73","1731.07","21.57","1254.07","9.8","10.87","33.07","24.63","2017/8/14 18:00:00","1222.9","348.1","61.9","7.07"
"142","XH8082016072000558","385.13","1216.83","115.73","1142.53","29.1","31","24.5","53.83","2017/8/12 14:00:00","2790.27","1075.97","178.47","13.57"
"143","XH8082016072000558","343.37","1593","31.27","1116.07","8.6","9.9","29.93","28.5","2017/8/11 19:00:00","1014.8","293.07","61.97","7.07"
"144","XH8082016072000558","394.23","1050.47","273.37","1005.6","20.67","23.37","23","50.77","2017/8/12 10:00:00","1936.67","742.67","143.7","15.47"
"145","XH8082016072000558","359.47","1235.1","166.43","972.47","12.27","14.27","27.53","35.97","2017/8/11 21:00:00","1158.7","428.37","92.7","10.8"
"146","XH8082016072000558","345.93","1732.57","24.13","1297.63","8.23","9.97","36.13","22.33","2017/8/14 16:00:00","963.57","300.43","53.17","5.4"
"147","XH8082016072000558","360.53","1615.93","22.2","1423.7","10.17","12.6","28.6","31.9","2017/8/11 14:00:00","1078.13","350.4","74.4","10.37"
"148","XH8082016072000558","372.37","939.67","357.7","852.8","14.07","16.6","23","51.17","2017/8/12 9:00:00","1277","489.4","101.67","13.37"
"149","XH8082016072000558","350.87","1113.9","239.87","935.13","5.47","6.63","25","34.87","2017/8/11","736.27","212.07","44.53","6.9"
