395.99	958.73	783.73	1083.75	6.07	6.83	7.00	97.38	12542.59	637.41	197.38	43.62	2.48	
395.75	951.86	769.18	1102.84	4.57	5.80	7.13	96.37	12557.87	551.93	155.70	33.83	2.23	
394.27	922.86	745.29	1148.01	2.77	3.17	7.00	95.23	12728.87	442.50	97.23	20.83	1.03	
393.94	915.33	734.57	1133.56	3.24	3.38	6.52	95.90	12537.21	476.86	108.03	21.69	1.14	
393.77	919.28	758.13	1107.47	3.69	3.86	6.00	96.38	12355.62	517.76	123.41	25.10	0.90	
399.49	953.81	780.85	1087.80	5.97	6.28	6.00	96.83	12261.59	725.59	210.97	39.62	1.41	
403.31	965.42	808.40	1050.93	11.21	11.52	5.41	97.31	12197.28	1139.45	380.93	71.41	2.48	
414.80	1036.56	822.64	1085.06	19.38	19.55	5.14	98.76	12145.72	1683.21	646.79	124.79	3.72	
419.34	1031.58	846.01	1073.97	24.90	25.17	5.00	98.21	12122.86	2153.69	849.10	159.24	4.45	
421.46	1027.35	852.57	1071.88	33.69	33.72	5.00	98.90	12104.59	2681.31	1104.38	220.41	5.21	
432.52	1012.39	899.21	1036.74	41.00	41.66	5.34	98.28	12088.66	3137.90	1322.03	272.48	8.52	
436.44	1019.44	915.38	1044.38	45.72	47.00	5.00	99.00	12077.72	3457.48	1476.41	301.55	10.93	
411.64	1014.98	842.68	1047.60	25.21	25.62	5.00	98.21	12076.31	2027.69	815.31	168.21	5.14	
406.71	991.99	825.58	1013.55	20.03	21.07	5.00	97.93	12068.30	1585.00	628.23	141.33	5.23	
396.32	965.36	806.14	989.52	16.10	16.62	4.41	97.48	12048.55	1282.03	494.00	118.38	4.28	
395.52	961.30	806.38	990.99	18.48	21.52	3.34	98.69	12036.62	1416.45	567.83	144.55	7.41	
402.77	957.44	831.77	971.78	20.10	22.83	2.66	98.93	12015.48	1550.28	622.28	157.90	7.86	
406.59	983.66	851.79	998.11	21.90	23.90	3.00	100.00	12008.69	1617.52	661.31	170.14	7.38	
417.35	980.80	873.73	993.81	22.72	26.34	3.90	99.14	11998.03	1682.76	686.24	177.83	8.55	
415.12	990.07	868.45	1022.89	24.45	30.14	4.00	99.66	11987.86	1760.03	735.41	189.76	11.24	
405.88	996.39	843.33	1038.59	22.69	31.21	4.31	100.55	12027.03	1697.10	688.83	179.28	12.72	
405.73	987.82	845.74	1039.79	21.34	28.00	5.31	98.48	12291.52	1561.17	633.59	164.69	10.97	
400.38	952.79	842.65	1027.52	12.76	13.41	6.55	94.48	12705.76	1023.07	374.55	92.17	3.28	
398.52	947.04	835.19	1028.66	11.03	11.31	7.28	90.83	12787.21	935.10	340.55	76.38	2.03	
395.47	908.72	798.68	1029.99	9.14	9.86	8.00	88.17	12788.48	801.21	271.79	61.38	2.14	
396.57	914.82	822.03	1050.74	9.03	9.79	9.31	85.62	12934.45	812.86	287.52	62.93	2.28	
396.80	904.42	800.38	1022.01	8.37	9.03	8.53	84.87	12465.57	799.40	262.07	55.37	1.63	
398.57	921.05	815.84	1029.19	11.90	14.28	8.38	86.69	12544.59	956.00	357.41	86.66	4.45	
399.36	945.49	803.83	1035.12	10.90	12.66	7.07	91.14	12410.34	953.34	343.62	76.21	4.03	
405.44	985.44	817.84	1047.61	10.48	12.69	7.00	93.17	12337.31	956.00	341.34	74.79	4.76	
409.98	1023.17	844.35	1053.42	12.52	13.38	7.00	94.34	12293.07	1083.03	400.38	84.76	3.07	
413.07	1016.55	845.06	1067.12	14.72	15.24	6.17	94.24	12269.31	1256.21	478.24	100.76	3.21	
412.72	998.55	846.51	1028.75	23.53	23.83	5.40	94.60	12245.33	1947.97	764.47	157.17	5.37	
408.26	991.88	828.76	1028.58	14.93	15.62	5.00	95.59	12216.10	1329.55	490.14	103.14	3.93	
404.73	971.08	829.21	1023.77	17.52	17.90	5.00	95.59	12187.79	1465.69	561.38	122.07	3.59	
413.49	977.57	863.23	1014.97	21.62	22.28	4.31	95.62	12145.00	1742.34	689.07	156.79	4.90	
414.42	977.16	871.20	999.09	17.93	19.93	4.00	96.00	12115.21	1534.34	573.21	125.66	6.45	
407.82	969.91	845.64	1013.87	13.31	14.79	4.00	95.76	12084.62	1192.93	428.52	94.21	4.76	
414.78	976.85	860.64	987.66	18.45	20.34	4.00	96.00	12044.14	1489.07	580.17	136.79	6.72	
426.04	976.42	911.23	1000.97	28.34	33.34	4.00	96.79	12021.10	2114.93	889.21	213.45	12.14	
421.49	978.48	900.32	1003.76	19.10	21.52	4.00	96.24	12005.52	1499.72	591.41	141.55	6.93	
401.69	967.69	842.66	1006.77	6.41	7.41	4.62	94.24	11993.69	707.24	206.93	45.41	2.34	
402.25	963.50	823.05	1010.84	5.28	6.21	4.00	94.17	11985.59	671.79	192.48	38.03	2.38	
408.69	979.13	840.87	1018.61	4.31	4.72	4.55	93.76	11971.48	571.38	145.31	32.93	1.45	
406.07	974.19	832.93	1015.40	3.66	4.21	5.00	91.03	11970.03	534.31	128.69	28.21	1.69	
404.98	975.90	839.56	1020.36	4.79	5.34	5.93	89.79	12010.17	596.55	159.41	34.03	1.76	
400.45	974.68	809.90	1055.00	5.59	6.90	6.00	91.31	12061.38	639.79	185.62	40.76	2.45	
402.69	1024.15	804.63	1121.98	4.97	5.79	6.00	97.93	12112.28	604.38	168.72	34.10	2.07	
399.37	992.33	789.80	1087.46	5.66	6.10	6.00	98.69	12107.41	653.48	188.55	39.66	1.83	
395.51	961.54	765.59	1113.16	4.86	5.38	6.00	97.69	12034.24	593.17	163.86	35.69	1.72	
390.77	915.16	743.17	1153.58	1.62	1.90	6.00	98.55	11971.10	372.28	58.55	12.86	0.76	
390.84	919.80	727.19	1176.10	1.48	1.66	6.00	98.90	11957.97	355.07	55.00	11.62	0.66	
390.87	915.14	732.47	1149.84	1.07	1.21	6.41	97.93	11934.21	325.45	38.17	7.72	0.48	
392.05	916.03	743.30	1140.77	3.38	3.48	7.00	96.59	11920.17	486.59	118.45	23.28	0.72	
392.46	907.46	768.50	1135.53	3.86	4.17	7.31	94.90	11928.31	536.62	142.41	29.66	1.00	
392.21	897.63	756.63	1125.94	2.13	2.20	8.00	93.60	11915.23	372.63	70.87	16.27	0.53	
391.46	900.06	756.79	1131.09	1.97	2.45	8.00	94.76	11909.41	394.76	70.03	15.52	1.24	
391.43	899.60	759.86	1143.19	2.62	3.10	8.41	95.55	11899.45	405.03	86.48	19.21	1.07	
390.79	898.04	759.16	1158.98	0.80	0.87	9.00	96.30	11893.27	264.10	25.77	5.63	0.57	
390.32	904.21	749.89	1160.86	0.79	0.79	9.00	98.66	11890.97	267.00	26.90	6.21	0.31	
390.49	895.34	759.35	1150.36	0.45	0.45	9.00	99.10	11875.48	247.79	18.97	4.28	0.17	
390.48	900.47	763.05	1150.71	0.33	0.37	9.00	100.00	11864.70	246.20	18.37	3.93	0.43	
390.35	911.21	746.11	1168.25	0.13	0.13	9.00	100.00	11845.77	236.70	13.73	2.70	0.23	
390.20	913.19	744.56	1171.00	0.00	0.00	9.07	100.00	11851.24	213.69	6.76	1.72	0.14	
390.45	908.21	755.57	1153.06	0.00	0.00	10.00	99.67	11831.37	215.50	5.10	1.07	0.07	
390.98	918.47	749.39	1172.47	0.00	0.03	10.00	98.28	11830.38	215.52	7.66	1.76	0.21	
391.77	906.09	757.86	1168.24	0.03	0.03	10.00	96.24	11817.55	217.03	10.07	2.55	0.10	
392.44	897.29	763.68	1155.55	0.00	0.00	10.93	93.31	11810.03	216.86	10.76	2.07	0.24	
393.61	899.86	764.74	1154.06	0.41	0.48	11.00	93.24	11851.55	239.34	21.72	4.52	0.48	
393.49	893.75	763.22	1184.11	0.79	0.97	11.00	90.55	11961.66	258.55	25.28	6.55	0.48	
393.96	888.10	766.99	1167.82	0.86	1.62	11.90	86.79	12326.17	253.86	26.52	8.31	1.10	
394.30	867.94	780.70	1131.56	0.97	1.48	13.38	77.62	12515.76	225.69	33.24	9.69	1.10	
393.01	830.34	756.59	1117.13	1.86	4.21	13.45	74.59	12172.38	272.34	58.41	17.28	2.14	
393.90	864.29	770.53	1131.30	1.83	4.41	12.69	77.03	12104.97	288.48	60.24	18.38	2.72	
394.08	879.98	795.89	1112.14	2.17	5.10	12.83	76.34	12055.28	297.45	66.41	19.86	3.28	
397.33	877.48	807.17	1077.60	1.97	3.48	12.17	77.31	12010.41	303.10	65.55	18.55	2.10	
396.12	907.47	796.70	1071.04	2.21	4.00	12.00	78.66	11967.55	311.24	71.31	21.14	2.24	
397.50	929.53	808.53	1062.47	2.24	3.86	11.17	81.90	11932.24	317.72	70.66	18.62	2.14	
399.59	927.65	822.19	1090.19	3.79	5.66	10.72	83.83	11886.48	411.07	112.90	31.28	2.83	
399.30	951.68	815.04	1063.09	5.34	9.66	10.00	86.17	11854.24	529.97	168.90	43.24	4.31	
399.91	951.81	841.92	1022.68	6.38	10.76	9.62	88.21	11807.83	594.03	200.03	50.62	5.24	
403.69	959.07	838.49	988.14	8.86	13.03	7.45	93.10	11797.31	776.31	272.17	67.62	5.83	
404.05	992.85	833.88	1046.16	9.37	13.90	7.23	96.67	11776.00	815.20	287.93	70.30	6.00	
402.33	967.78	847.21	1042.36	6.50	10.83	8.57	93.60	11751.50	621.07	209.03	51.50	5.57	
402.24	963.04	845.24	1011.32	8.72	14.31	9.00	92.66	11740.38	749.31	265.00	67.90	6.66	
405.00	976.51	866.44	983.51	8.90	12.70	9.00	92.83	11727.77	780.40	277.13	66.60	5.20	
406.06	990.06	863.18	1007.03	8.86	11.69	9.00	93.00	11724.48	782.00	274.79	63.55	4.14	
405.81	961.43	870.07	982.36	8.00	9.72	8.14	94.24	11706.17	743.41	246.48	55.79	3.72	
415.23	953.80	903.05	957.66	7.93	9.83	7.27	95.43	11691.80	748.00	250.33	58.10	4.07	
421.41	947.36	935.85	960.11	9.21	10.62	6.79	95.59	11679.72	836.10	282.83	66.59	3.55	
420.35	958.89	931.43	961.06	8.79	11.41	6.00	97.38	11660.41	835.66	280.28	64.21	4.52	
420.80	1015.51	908.09	1040.21	6.93	9.52	6.59	98.07	11645.17	701.14	217.59	53.90	4.24	
420.78	1026.66	895.46	1047.69	5.14	7.14	7.41	95.76	11646.55	596.00	170.86	40.31	3.34	
422.23	1025.57	893.52	1066.69	7.83	11.48	8.21	92.31	11624.10	771.34	253.62	57.62	5.07	
413.27	1005.38	874.11	1040.80	9.52	13.90	9.41	87.00	11606.24	823.48	289.59	68.72	5.79	
407.04	977.72	833.11	1058.39	7.90	12.00	10.86	80.00	11612.86	714.24	248.48	56.10	5.00	
403.74	956.42	819.79	1056.16	6.34	9.24	12.00	72.66	11607.93	595.93	197.38	44.48	3.55	
403.21	987.23	803.92	1094.25	6.87	9.57	11.23	74.30	11604.77	656.07	224.27	49.50	3.53	
397.31	945.79	781.21	1096.21	5.03	7.41	9.03	69.62	11593.72	548.90	160.72	36.38	3.03	
398.57	954.89	781.03	1112.58	4.62	7.00	11.00	70.48	11574.66	500.66	147.52	34.17	2.86	
398.69	959.29	779.07	1114.19	4.59	6.93	10.24	73.83	11553.14	496.83	148.00	33.28	3.28	
401.43	984.85	797.76	1106.60	4.24	5.79	9.00	76.59	11535.45	509.48	145.03	31.28	2.10	
416.80	1038.26	855.62	1081.44	8.07	10.24	6.34	86.48	11500.83	811.79	268.45	59.24	4.17	
460.61	1033.93	968.33	1066.25	17.90	20.33	4.60	92.47	11483.87	1484.23	568.27	131.40	6.83	
479.76	1050.95	1079.43	1081.14	34.90	39.52	4.66	94.93	11457.34	2537.90	1067.72	249.10	12.34	
447.10	1058.09	968.09	1097.65	23.62	26.97	6.00	92.07	11452.24	1815.34	727.93	166.00	8.00	
398.36	993.42	804.88	1076.52	6.59	7.17	7.00	87.10	11455.24	696.52	210.66	45.28	1.62	
397.12	969.85	796.28	1039.85	6.77	7.73	6.50	87.27	11439.40	731.27	222.53	49.80	2.77	
397.51	953.93	816.15	985.59	11.40	12.53	4.33	92.13	11420.77	1062.53	378.37	81.53	3.83	
403.89	982.40	828.34	1041.93	9.21	9.79	4.00	95.34	11391.07	940.24	304.59	63.93	3.14	
396.93	968.60	810.67	985.73	8.83	9.17	3.24	95.17	11375.10	897.34	292.69	64.31	2.45	
398.45	964.22	829.23	965.99	10.62	11.38	3.00	96.24	11359.10	999.03	349.07	81.00	3.90	
403.97	977.60	842.47	992.62	13.66	14.93	3.07	97.31	11338.79	1188.79	442.00	102.28	5.14	
404.66	992.90	846.38	1003.08	12.07	13.48	4.00	96.24	11312.41	1136.76	402.79	86.34	4.69	
409.04	990.27	844.90	1011.24	10.66	11.69	3.48	96.31	11295.41	1009.55	347.72	78.31	3.93	
405.36	1001.63	842.16	1032.46	9.21	9.97	4.34	95.24	11277.31	910.17	307.38	67.83	2.93	
412.49	999.19	877.41	1005.24	10.52	11.41	5.00	92.93	11304.31	996.97	344.28	74.52	3.62	
414.30	981.89	881.83	996.10	11.34	12.59	6.14	90.28	11364.34	1042.00	369.48	80.34	4.17	
404.44	959.20	854.03	985.33	9.62	10.45	7.45	84.45	11282.00	881.14	305.10	65.55	2.93	
400.26	937.72	828.51	988.20	9.00	9.34	8.62	78.03	11267.55	829.10	288.52	61.66	1.93	
400.04	947.98	826.23	1011.50	10.52	10.76	9.38	74.14	11264.72	922.79	335.69	68.31	1.45	
398.03	942.61	815.87	1024.46	10.28	10.41	9.83	71.28	11250.38	888.00	324.52	67.24	1.34	
399.36	939.37	818.10	1010.00	10.52	10.72	9.83	72.34	11237.52	897.07	327.10	68.21	1.62	
398.92	954.37	828.20	1012.44	11.48	11.76	9.00	74.03	11224.86	985.86	362.21	76.07	1.59	
400.48	967.86	815.45	1019.54	13.76	14.41	8.66	75.45	11200.03	1137.38	424.00	92.28	2.79	
408.81	994.61	840.77	1005.30	13.97	14.03	6.90	82.38	11166.59	1131.55	435.62	99.69	2.52	
422.43	995.92	890.74	1001.01	24.28	24.90	4.76	89.97	11149.55	1810.14	753.66	173.62	5.83	
451.43	994.17	970.32	990.68	29.45	30.55	3.62	93.17	11108.45	2253.17	942.45	208.48	7.00	
458.39	993.72	998.33	987.00	30.93	31.93	2.97	94.69	11074.00	2411.00	1003.07	225.79	7.79	
471.25	975.57	1063.49	967.91	53.33	54.47	2.00	95.20	11039.70	3991.73	1731.80	379.97	12.43	
493.41	966.82	1140.33	964.83	61.59	62.07	1.48	95.62	11020.93	4714.28	2035.00	440.76	14.10	
507.69	958.90	1181.17	943.25	62.31	64.55	1.00	96.00	10980.69	4726.93	2049.72	457.66	18.76	
501.86	955.06	1159.62	933.15	60.60	62.77	0.50	96.50	10964.10	4665.20	2013.03	452.07	18.93	
495.46	952.02	1136.45	949.47	57.00	57.93	0.00	97.00	10942.07	4491.21	1916.76	416.14	14.34	
488.13	945.72	1125.01	938.39	53.72	53.90	0.00	97.00	10908.79	4295.34	1828.21	393.55	13.79	
486.30	954.70	1104.43	962.30	56.03	63.43	0.00	97.77	10885.97	4317.07	1871.67	429.53	22.83	
444.86	985.42	959.47	994.98	42.45	47.31	0.55	99.76	10868.79	3187.41	1365.21	328.52	17.38	
433.06	980.08	951.30	1006.83	32.76	35.07	1.72	98.83	10832.62	2475.55	1046.21	247.72	11.28	
419.17	964.86	895.61	995.42	22.34	23.79	2.66	97.62	10802.34	1851.83	725.45	164.03	6.93	
402.91	958.59	861.23	964.36	16.76	19.10	3.17	97.21	10762.24	1378.59	520.86	125.59	6.14	
396.23	948.39	827.59	991.08	15.10	22.21	4.00	97.00	10705.00	1187.93	452.62	124.28	10.24	
396.54	935.71	824.48	955.02	16.10	26.03	4.00	96.55	10640.45	1192.79	474.24	137.17	12.76	
397.52	928.15	839.97	967.51	14.25	16.63	4.04	95.29	10546.50	1120.21	420.46	110.79	5.58	
403.21	940.97	698.72	1081.65	5.14	5.21	6.93	58.07	12248.64	581.93	160.64	38.07	1.36	
402.41	882.59	761.41	1067.29	4.62	4.76	9.00	52.00	12461.66	511.07	144.28	33.21	1.10	
401.88	861.31	771.21	1053.21	4.21	4.48	10.34	48.72	12292.62	485.10	135.48	29.07	1.03	
401.70	851.23	773.92	1051.73	3.34	3.69	11.55	46.66	12893.83	428.76	109.97	23.69	0.72	
401.67	839.22	767.02	1037.30	3.55	3.97	12.00	45.10	13335.31	425.34	113.10	26.69	0.93	
400.68	856.18	774.27	1052.93	3.28	3.48	11.31	46.21	12872.38	416.83	104.14	23.86	0.97	
400.32	872.61	756.44	1080.65	3.38	3.66	10.00	48.76	12630.83	451.17	120.59	25.69	0.69	
399.45	900.77	748.00	1105.45	4.34	5.00	8.21	52.83	12404.45	522.66	146.31	30.83	1.59	
399.30	911.85	758.10	1111.82	5.10	5.45	6.55	57.21	12318.31	586.48	168.21	37.72	1.41	
397.98	921.94	742.19	1121.52	5.48	5.76	5.66	60.90	12280.59	641.17	177.93	39.97	1.38	
397.18	919.47	728.53	1123.41	5.43	5.77	5.00	62.87	12265.63	634.17	181.10	40.00	1.23	
396.62	916.68	742.77	1111.53	5.34	5.45	5.00	64.48	12233.07	644.76	177.76	39.83	1.21	
396.06	913.62	742.34	1133.73	6.14	6.21	4.00	65.34	12215.34	687.69	198.83	46.41	1.00	
396.11	905.41	742.51	1092.50	6.87	7.03	4.00	66.60	12182.07	755.50	217.53	50.57	1.43	
394.74	912.53	743.27	1114.71	7.59	7.86	2.28	65.34	12161.66	773.62	245.03	57.38	1.90	
394.53	903.36	747.35	1124.75	8.10	8.21	4.00	68.00	12142.03	791.03	252.45	61.41	1.55	
393.91	895.72	740.97	1108.66	8.30	8.37	3.97	68.13	12117.03	842.40	262.97	62.27	1.53	
393.74	908.01	728.22	1126.31	8.45	8.66	3.00	66.45	12104.31	816.34	267.45	63.62	1.59	
393.31	904.22	734.63	1122.21	8.38	8.62	3.00	69.28	12081.59	822.90	270.45	60.72	1.41	
394.10	902.46	736.02	1116.83	8.83	8.83	3.00	69.03	12067.60	854.87	284.23	66.10	1.40	
394.34	908.50	734.12	1135.11	9.00	9.03	3.00	69.38	12048.90	860.38	288.14	67.10	1.48	
394.97	920.17	728.53	1123.92	9.83	9.83	3.00	70.69	12026.31	891.83	302.76	74.14	1.21	
395.63	927.23	750.11	1110.72	9.90	10.00	3.00	71.38	12017.34	913.03	308.69	75.24	1.66	
396.77	932.28	738.82	1082.57	9.97	10.21	3.21	71.34	12056.24	903.52	308.38	75.07	2.07	
402.93	924.26	762.84	1100.88	9.48	9.52	5.07	66.00	13207.59	869.21	295.10	70.86	1.28	
396.77	896.02	768.67	1057.39	7.83	8.14	7.93	57.24	13537.76	748.17	251.59	57.24	1.79	
396.70	878.72	780.73	1050.70	6.79	7.07	9.69	52.97	13258.55	650.62	211.72	47.00	1.38	
397.51	871.81	801.28	1024.86	5.80	5.90	11.40	49.57	13777.30	595.23	187.90	41.87	0.70	
398.08	850.63	809.81	1001.73	5.10	5.30	13.50	45.57	13390.70	550.47	163.33	34.23	1.03	
396.98	838.43	787.23	1004.26	5.00	5.14	12.69	45.79	13411.90	517.55	162.55	33.21	0.69	
398.07	871.77	789.78	1028.89	4.90	5.23	11.13	48.07	13000.10	519.53	158.67	35.07	1.03	
398.04	904.11	783.54	1063.33	4.86	5.10	9.31	51.69	12670.79	553.90	158.38	33.83	1.00	
398.20	928.12	776.37	1051.61	5.97	6.21	7.48	55.69	12582.79	664.34	188.79	41.55	1.52	
396.23	925.21	779.85	1070.84	6.31	6.52	6.21	59.31	12531.34	679.31	206.07	44.14	1.21	
395.67	929.90	774.10	1067.74	7.03	7.23	5.63	62.93	12493.03	733.03	227.03	51.90	1.17	
396.10	931.63	776.05	1058.95	7.40	7.63	5.00	64.63	12463.53	757.83	235.23	55.97	1.40	
394.97	924.59	765.94	1059.54	7.48	7.62	5.00	66.10	12440.14	782.97	238.14	53.21	1.52	
394.29	930.21	767.61	1059.73	7.40	7.67	4.37	68.70	12410.40	757.83	236.83	56.53	1.77	
396.49	940.28	786.13	1036.88	12.17	12.38	3.76	71.10	12389.86	1042.83	381.10	91.90	2.55	
394.26	943.48	765.82	1073.99	8.67	8.77	2.90	75.50	12365.47	841.30	279.30	66.07	2.17	
392.26	918.60	760.53	1074.11	8.86	9.28	4.00	73.14	12349.86	834.45	276.28	68.45	2.24	
391.58	915.41	766.36	1059.00	9.38	9.83	3.62	71.45	12330.59	870.97	287.62	71.45	2.03	
391.61	920.84	758.50	1032.42	9.45	9.83	3.00	75.45	12311.07	872.07	295.31	72.59	2.34	
395.08	961.80	783.06	1025.43	10.93	11.17	1.79	79.66	12293.38	979.59	332.86	84.21	2.90	
408.43	986.69	831.98	1031.43	16.72	17.34	0.21	84.59	12276.38	1433.79	538.03	129.41	4.41	
422.50	1001.38	867.09	1023.83	13.10	13.93	0.00	87.50	12265.60	1204.17	420.33	104.57	4.47	
445.56	1037.15	917.34	1072.13	15.03	16.10	0.00	90.31	12251.66	1347.83	487.55	120.79	5.59	
473.09	1061.19	1024.80	1084.65	19.86	20.83	0.24	88.59	12277.10	1713.48	649.14	154.17	6.93	
433.97	1066.67	890.28	1115.53	14.93	15.83	4.38	75.86	13656.03	1268.07	469.10	108.45	4.10	
409.69	915.38	841.53	998.17	8.97	9.66	9.66	55.83	13518.24	787.90	264.86	64.69	2.45	
396.44	862.18	823.01	962.75	6.66	7.14	11.38	50.52	13328.83	614.86	201.62	46.90	1.86	
399.26	860.60	844.31	953.85	7.73	8.53	13.97	46.40	13754.87	649.27	228.57	53.77	1.87	
403.10	880.57	870.11	942.80	9.86	11.17	16.03	43.76	13376.76	749.86	283.17	62.21	2.41	
398.60	866.28	843.99	995.58	8.62	9.31	15.34	46.45	13352.10	723.10	266.00	54.14	1.76	
399.45	900.68	830.07	992.50	5.52	6.14	13.90	46.90	13062.41	543.83	177.00	37.41	1.48	
403.29	966.68	839.11	1020.93	6.21	6.76	11.59	51.59	12864.66	591.52	194.93	43.21	1.72	
407.18	1003.36	824.00	1018.77	7.38	8.10	8.97	57.93	12654.86	709.10	233.14	52.48	1.79	
410.76	1023.59	840.38	1051.84	10.83	11.69	7.24	63.66	12590.00	984.83	336.21	75.52	2.86	
402.04	990.15	816.32	1042.16	10.73	11.60	6.07	66.67	12553.77	949.33	331.27	76.50	3.03	
401.31	988.67	807.48	1011.72	11.52	12.52	5.14	70.79	12515.41	998.48	357.00	84.48	3.62	
401.32	990.78	810.16	1035.78	12.07	13.79	4.00	74.24	12481.00	1051.07	373.07	88.79	4.48	
395.89	967.01	797.88	1007.60	9.41	10.69	3.21	69.59	12449.28	873.28	294.00	71.00	3.34	
394.57	949.93	796.88	1023.72	9.13	9.87	5.17	71.77	12434.27	844.43	280.37	69.57	3.17	
393.42	928.47	791.25	1010.21	9.24	10.07	6.00	69.28	12416.52	844.97	286.14	68.59	3.03	
395.40	948.66	804.69	1005.94	10.52	11.69	6.00	70.66	12404.97	923.52	322.24	79.24	3.69	
411.74	997.40	864.09	1019.11	17.80	19.47	5.70	75.40	12386.43	1415.43	544.73	130.10	5.30	
400.05	985.37	819.77	1022.20	12.83	14.34	5.00	84.34	12359.86	1098.41	395.24	91.93	4.31	
393.44	950.80	799.11	1021.91	11.37	13.90	5.17	86.07	12341.77	1000.33	345.90	85.50	4.97	
393.28	945.13	805.43	1027.34	12.00	15.17	5.86	85.31	12324.69	1001.00	357.03	91.24	6.10	
396.07	973.90	790.43	1043.03	11.07	14.00	5.97	86.59	12310.14	962.76	331.66	84.93	5.62	
398.38	984.40	792.89	1036.46	10.83	13.59	6.00	85.10	12301.90	916.66	325.17	80.86	5.31	
402.06	993.78	818.29	1031.50	11.38	14.41	6.34	86.10	12312.45	961.86	346.24	87.17	5.69	
400.53	989.06	811.50	1020.96	11.69	15.72	7.00	88.48	12377.14	968.55	350.10	89.24	6.52	
404.10	984.34	835.11	1004.74	12.28	15.66	7.52	87.79	12545.97	997.17	371.66	90.55	5.79	
409.56	998.96	861.18	1044.26	25.43	31.83	7.97	89.37	12641.27	1859.67	763.73	177.63	10.60	
410.08	982.93	867.00	969.90	22.69	25.97	8.34	89.41	12731.03	1733.45	695.83	156.17	8.14	
405.41	979.86	845.14	982.90	16.38	20.62	9.00	88.31	12930.52	1217.93	484.31	116.55	7.10	
411.79	990.11	882.51	982.10	17.23	21.97	10.00	89.97	12965.33	1298.73	520.30	121.40	7.17	
411.10	975.80	869.62	967.69	15.72	18.79	9.48	89.90	12743.62	1198.59	472.83	108.21	5.59	
415.00	1003.50	881.06	1014.59	20.66	24.07	9.00	93.72	12540.69	1566.10	636.66	142.69	6.59	
416.95	991.04	900.97	989.06	17.87	21.17	8.20	94.63	12437.57	1368.27	545.80	124.23	5.90	
430.32	1016.75	914.56	1015.28	19.97	23.14	8.17	96.72	12384.10	1546.38	617.38	138.28	7.14	
411.39	1019.14	863.78	1093.31	17.41	20.14	9.48	99.28	12343.28	1344.69	525.41	118.59	5.76	
406.26	969.26	844.96	1016.98	12.48	14.31	9.86	96.45	12316.52	1064.76	385.72	83.52	3.97	
421.43	1018.96	866.25	1008.85	18.10	20.47	9.00	95.80	12299.97	1420.47	565.80	119.87	6.17	
420.40	984.82	888.94	950.57	20.03	24.66	8.24	94.52	12281.28	1490.83	607.34	139.62	7.66	
425.23	977.90	904.05	976.76	24.24	28.90	8.00	95.86	12278.41	1799.83	750.52	171.93	9.48	
423.49	983.30	903.92	1005.56	22.33	26.97	8.00	96.37	12271.40	1637.00	677.03	158.93	9.27	
414.25	979.27	893.65	967.91	17.86	21.72	8.00	96.00	12258.62	1369.28	551.97	128.79	7.34	
410.92	955.08	883.96	950.96	18.28	27.03	7.07	94.83	12247.17	1346.24	548.90	139.31	11.07	
413.54	948.18	883.69	917.13	17.87	23.57	6.00	96.30	12234.87	1428.30	553.00	131.30	8.97	
406.55	975.14	850.65	965.71	14.90	19.07	6.73	96.53	12231.53	1236.47	458.07	107.27	6.87	
401.54	964.36	861.02	1008.09	15.24	20.00	7.00	95.59	12226.28	1189.07	459.55	111.52	8.00	
399.56	962.90	842.74	964.45	13.59	16.07	7.00	94.00	12199.41	1090.10	408.72	97.45	5.34	
412.78	974.28	868.82	1010.84	15.87	25.13	6.93	95.70	12206.90	1226.97	481.63	123.60	10.83	
405.51	975.02	861.61	982.67	21.31	38.79	6.41	96.83	12211.31	1512.59	633.41	168.07	17.90	
410.39	992.82	879.90	1019.80	22.72	41.10	7.59	96.97	12326.24	1519.07	668.17	179.69	18.79	
405.46	973.37	850.34	1012.54	22.59	37.90	8.00	96.03	12484.83	1522.90	656.55	175.79	16.48	
401.23	991.18	832.53	1049.51	19.07	27.60	8.43	95.07	12671.77	1333.07	555.00	142.73	10.80	
397.23	959.03	796.12	1064.30	12.80	14.20	9.00	94.17	12706.97	989.83	378.37	90.63	3.70	
395.09	925.10	789.05	1084.72	11.00	11.34	9.00	91.41	12742.66	938.14	344.21	73.24	1.83	
394.33	918.40	757.29	1091.44	7.72	7.83	9.00	89.17	12700.97	728.14	246.69	53.59	0.59	
393.45	901.78	740.22	1116.57	3.72	3.93	9.00	86.21	12677.31	495.07	129.69	24.69	0.59	
393.48	914.12	748.71	1140.82	2.21	2.41	8.69	84.62	12492.41	401.03	87.24	16.24	0.62	
393.57	908.97	740.32	1121.57	2.07	2.10	8.00	84.14	12364.48	388.21	78.48	15.38	0.41	
394.50	924.01	747.12	1110.20	3.97	4.03	8.00	83.87	12308.30	543.00	138.10	28.00	0.77	
396.54	913.86	747.35	1127.68	5.70	6.00	8.00	82.60	12274.17	644.03	195.03	40.23	1.53	
398.79	921.73	751.45	1118.44	4.80	4.80	8.00	81.27	12259.23	596.23	167.10	32.67	0.73	
395.64	911.84	746.49	1117.48	3.97	4.38	8.00	79.62	12238.52	528.83	136.90	27.52	1.28	
