"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"5153","XH808A416102800769","514.83","542.93","836.66","705.9","311.59","350.28","2.03","62.28","2017/2/18 10:00:00","22747.14","11798.9","1812.21","62.55"
"5154","XH808A416102800769","634.5","676","530.57","931.73","859.23","961.93","5.23","68.1","2017/2/15 19:00:00","52675.1","30851.23","5024.2","199.8"
"5155","XH808A416102800769","375.13","649.73","325.87","781.2","75.6","83.17","7","11.07","2017/2/17 16:00:00","11500.5","3674.77","194.87","9.03"
"5156","XH808A416102800769","496.38","509.45","538.62","641.72","177.24","178.34","-0.07","56.97","2017/2/17","17659.66","7542.83","752.17","25.48"
"5157","XH808A416102800769","452.34","508.21","456.31","642.21","199.76","200.28","-2.93","70.03","2017/2/18 1:00:00","18427.9","8272.55","856.1","26.31"
"5158","XH808A416102800769","597.93","498.83","621","618.33","345.5","346.1","0.33","78.23","2017/2/19 3:00:00","29633.47","14385.13","1649.23","51.73"
"5159","XH808A416102800769","438.76","555.41","513.24","708.31","163.07","173.83","1.45","48.79","2017/2/16 19:00:00","16463.24","7312.9","714.66","37.03"
"5160","XH808A416102800769","409.45","505.59","589.38","631.03","72.69","89.9","-2.14","38.76","2017/2/17 4:00:00","10227.69","2997.31","237.55","21.14"
"5161","XH808A416102800769","449.93","528.69","610.79","665.1","151.69","167.52","0.1","42.31","2017/2/16 22:00:00","16438.69","6277.55","671.31","35.28"
"5162","XH808A416102800769","439.07","605.9","475.47","703","121.97","123.5","3.07","52.2","2017/2/16 15:00:00","14108.6","5827.97","441.37","20.57"
"5163","XH808A416102800769","420.67","544.47","596.5","670.6","82","87.63","-0.67","41.47","2017/2/17 1:00:00","10955.87","3606.77","277.53","16.5"
"5164","XH808A416102800769","683.96","563.26","769.52","729.22","422.07","454.48","0.89","73.67","2017/2/13 10:00:00","36144","16090.3","2230.48","94.81"
"5165","XH808A416102800769","448.17","601.59","538.41","724.07","119.31","122.48","3","51.79","2017/2/16 16:00:00","13883","5804.9","426.62","18.45"
"5166","XH808A416102800769","500.83","764.03","305.62","1060.34","550.69","562.14","10","53.9","2017/2/15 16:00:00","38029.07","20013.34","2487.07","68.1"
"5167","XH808A416102800769","465.66","523.14","535.76","660.34","227.24","281.31","-2.38","69.62","2017/2/18 4:00:00","19212.62","8657.52","1184.83","64.66"
"5168","XH808A416102800769","568.87","472.17","580.33","587.7","392","392.97","0","79.1","2017/2/19","30282.4","15235.37","2026.1","49.33"
"5169","XH808A416102800769","441.55","636.79","626.55","829.86","190.76","190.83","6.76","37.34","2017/2/18 12:00:00","17528.17","7850.48","850.28","17.59"
"5170","XH808A416102800769","421.97","659.07","569.2","850.6","197.23","207","8.33","32.43","2017/2/18 13:00:00","18242.3","8112.47","789.7","22.23"
"5171","XH808A416102800769","442.72","466.03","561.28","563.72","111.34","157.48","-4.79","48.83","2017/2/17 7:00:00","12450.38","4168.17","483.97","37.52"
"5172","XH808A416102800769","455.93","527.37","536.67","666.17","135.33","137.37","0","48.7","2017/2/16 23:00:00","15262.9","5727.9","556.33","23.67"
"5173","XH808A416102800769","416.93","558.6","467.97","716.4","119.37","127.07","1","42.5","2017/2/16 20:00:00","14325.33","5579.37","423.6","23.5"
"5174","XH808A416102800769","410.43","520.87","500.17","663.13","137.77","151.17","0.57","25.2","2017/2/17 20:00:00","15166.87","5078.73","652.4","31.17"
"5175","XH808A416102800769","451.47","651.17","469.97","870.6","321.13","353.37","7.1","38.37","2017/2/18 18:00:00","24169.6","12115.33","1680","64.3"
"5176","XH808A416102800769","470.43","508.7","482.67","636.9","214.1","241.63","-3.5","71.97","2017/2/18 2:00:00","19549.83","8100.83","1029.83","48.9"
"5177","XH808A416102800769","475.5","600.03","701.9","785.97","270.5","279.8","4.7","50.13","2017/2/18 11:00:00","21309.9","10806.83","1512.87","38.03"
"5178","XH808A416102800769","450.38","530.41","534.97","673.86","240.14","243.97","-1","70.9","2017/2/13 23:00:00","24243.93","8691.83","1163.59","44.21"
"5179","XH808A416102800769","490.67","689","699.27","893.1","153.73","173","10.73","26.47","2017/2/13 15:00:00","18668.03","5435.03","491.03","25.1"
"5180","XH808A416102800769","403.83","709.87","422.3","916","160.13","161.43","9","28.47","2017/2/14 16:00:00","19909.53","6987.37","395.77","13.8"
"5181","XH808A416102800769","606.31","514.38","581.97","646.17","381.41","455.55","-1","77.97","2017/2/15 4:00:00","32817.86","13836.48","2007","103.45"
"5182","XH808A416102800769","425.93","672.43","525.63","865.83","230.4","233.3","9.8","28.07","2017/2/18 14:00:00","19067.93","8785.6","949.6","19.87"
"5183","XH808A416102800769","562.83","520.6","651.9","665.37","310.53","378.93","-2","71.13","2017/2/18 7:00:00","23346.33","11179.63","1753.8","88.47"
"5184","XH808A416102800769","458.3","637.23","486.73","867.27","291.33","315.67","3.97","47.57","2017/2/18 19:00:00","24960","11395.27","1619.27","61.1"
"5185","XH808A416102800769","438.97","560.13","616.4","707.13","95.9","116.13","0.2","30.07","2017/2/17 9:00:00","12660.53","4114","328.9","26.07"
"5186","XH808A416102800769","481.28","514.93","492.45","640.52","304.93","309.9","-3","78.62","2017/2/14 3:00:00","29305.97","11133.86","1436.69","51.83"
