4.33	1.4637113578115333	7.092499999999999
64.3	63.25596658586433	63.111111111111114
38.8	35.78272661074357	35.46846153846154
44.93	47.74622856356616	47.56312499999999
132.13	137.0798298354922	121.43
26.57	27.393954272071795	27.050000000000004
72.23	73.44893745343136	76.99
60.77	61.79946196191556	60.620000000000005
130.03	130.20450477269435	134.315
72.83	70.49537429099877	72.54857142857144
48.37	50.864578426023584	50.07272727272727
11.07	7.589426343693397	12.116
102.2	96.06078287270341	101.01545454545455
66.3	61.43326904102557	67.84833333333333
60.77	58.337449693304755	60.620000000000005
52.17	53.058951056227315	53.8425
75.87	75.6697491202578	79.705
97.07	99.55932495315008	101.01545454545455
54.8	54.31933629625963	57.790000000000006
44.1	44.43664663043282	47.56312499999999
101.53	106.06133476415063	104.81222222222223
43.7	43.72957920869556	47.56312499999999
72.13	73.04027832550881	72.54857142857144
40.77	42.01932784685988	47.56312499999999
99.8	104.76784793369191	95.43333333333334
102.4	107.8450793212157	104.81222222222223
102.1	107.13965232134741	104.81222222222223
57.33	54.501595060176456	60.34866666666666
60.97	56.608536934792625	60.34866666666666
54.97	50.57764112540552	60.34866666666666
52.97	53.13706871464994	53.8425
52.13	50.087132712637725	53.8425
74.2	69.92668733401517	79.705
94.63	98.99043252880873	95.43333333333334
69.97	63.52631207062099	72.54857142857144
93.03	89.41627668953643	95.79999999999998
50.03	50.71021246376546	50.07272727272727
74.1	70.69285744528679	79.705
98.0	102.18475784894201	95.43333333333334
89.5	93.11428742953535	91.34583333333335
31.23	28.022141100127847	29.309333333333335
18.43	15.466749625453765	18.890000000000004
34.6	27.20252927153829	32.42333333333334
18.63	17.873321826646503	20.483076923076922
18.93	19.134668150627498	18.890000000000004
30.67	25.860054393506307	29.309333333333335
20.1	19.09154602974649	18.890000000000004
20.83	16.712982593731695	20.483076923076922
43.66	32.15203807399116	43.04625
19.83	20.19386462719588	18.890000000000004
16.3	16.013705289916068	14.577000000000002
40.54	32.64629766709407	37.135000000000005
19.13	18.47252730571082	18.890000000000004
15.77	15.816944656431687	14.577000000000002
21.4	20.83399977707913	23.79125
19.67	18.983614357509666	18.890000000000004
31.73	30.440136007249002	29.309333333333335
32.37	30.26367946812242	29.309333333333335
19.77	15.108665645701514	18.890000000000004
25.07	22.35600899856089	27.050000000000004
16.43	16.989920584815955	14.577000000000002
30.6	27.263890631221038	29.309333333333335
31.17	28.840700457246914	29.309333333333335
42.6	43.439676061336044	46.35
16.53	17.552336605517112	16.229090909090907
15.27	16.38290146932004	14.577000000000002
69.23	68.87417636970163	64.68571428571428
31.73	27.423185444707308	29.309333333333335
35.63	35.561307945258285	33.67071428571428
25.77	23.944093285875	27.050000000000004
54.1	45.284646387837746	53.093999999999994
19.67	16.266175695564876	18.890000000000004
31.03	28.29652978124667	33.67071428571428
29.43	24.55594219590524	29.309333333333335
34.63	28.744648820097797	39.22500000000001
37.53	39.3045927155193	35.46846153846154
15.1	15.032242211170868	14.577000000000002
27.23	26.10898093088661	27.050000000000004
24.7	22.343905075766692	27.050000000000004
25.97	19.88219267964198	27.050000000000004
50.2	44.40166644489193	47.56312499999999
6.7	5.92390612509049	7.092499999999999
17.8	18.003314830081898	17.362352941176468
41.93	43.2986649261344	43.04625
32.47	33.43154054890293	39.22500000000001
36.97	37.30138882284934	35.46846153846154
17.3	16.695521277903417	16.229090909090907
18.03	20.127875399345264	17.362352941176468
13.73	11.284904146706886	14.577000000000002
18.9	19.143141988118735	17.362352941176468
19.43	18.720361314538977	18.890000000000004
18.53	17.86751432552355	17.362352941176468
30.97	25.943755851608373	32.42333333333334
25.97	22.471176078511355	23.79125
17.9	17.39216142358425	17.362352941176468
22.87	20.837807317030133	23.79125
9.37	9.345347462231388	10.435238095238093
29.73	25.59526438320092	29.309333333333335
18.33	18.000836555948567	17.362352941176468
35.23	34.31245342295789	39.22500000000001
10.2	7.492158825285792	10.435238095238093
17.57	16.923634990479876	18.890000000000004
24.2	20.916336184542523	22.272499999999997
24.9	20.649954044970322	27.050000000000004
20.43	15.523719310796224	20.483076923076922
63.0	53.640292463116616	60.34866666666666
17.07	15.65873402564948	16.229090909090907
15.9	16.242492845114533	14.577000000000002
17.27	19.287760473057382	16.229090909090907
25.67	20.640382930371977	27.050000000000004
66.67	62.98545680720378	64.68571428571428
17.13	17.75813582378705	17.362352941176468
19.17	12.698141917915763	18.890000000000004
17.07	15.83476566243953	17.362352941176468
68.07	66.58176649848839	64.68571428571428
26.87	24.10213363240222	27.050000000000004
28.87	28.301616842955198	29.309333333333335
61.8	61.72533561388178	60.34866666666666
35.6	35.39679003890928	35.46846153846154
28.67	24.623700640302992	29.309333333333335
36.57	36.885429136765985	35.46846153846154
70.77	67.38692267637427	67.84833333333333
36.97	34.9873101632758	39.22500000000001
31.43	31.132226804260135	29.309333333333335
38.53	38.951625858884945	35.46846153846154
34.9	34.70200957742187	33.67071428571428
67.27	59.408871405613276	60.34866666666666
57.07	58.99351517711852	60.34866666666666
43.17	46.15722468324003	47.56312499999999
27.63	28.423167127339738	29.309333333333335
55.03	55.05107996352415	50.07272727272727
27.47	26.021729040478373	29.309333333333335
31.5	29.972558478073474	29.309333333333335
50.17	47.777388593844975	47.56312499999999
42.97	43.32802863374481	47.56312499999999
24.03	23.640958042272345	23.79125
51.0	42.21108696599927	53.093999999999994
68.9	63.28548784640944	64.68571428571428
48.3	37.78201688587729	49.616
30.7	27.98369980961543	29.309333333333335
27.93	28.517434524604468	29.309333333333335
41.33	42.68765797281438	43.04625
36.03	35.551375612126606	39.22500000000001
32.77	29.95709485009924	29.309333333333335
68.93	60.961897789693246	64.68571428571428
43.13	46.329823467558825	47.56312499999999
23.13	17.96382978402346	23.79125
28.2	24.547425909757678	27.050000000000004
67.07	65.11429033507464	64.68571428571428
38.9	27.5836769994582	37.135000000000005
21.93	19.16150557172888	22.272499999999997
23.03	19.693241673464065	22.272499999999997
42.23	39.72681474522836	47.56312499999999
31.17	30.347036055937714	29.309333333333335
19.73	19.556630276395154	18.890000000000004
8.9	7.920666092372414	10.435238095238093
16.03	15.905099038087464	14.577000000000002
16.07	16.14972217307433	14.577000000000002
26.3	23.69561286122427	27.050000000000004
19.4	20.10462611678306	18.890000000000004
28.83	25.87627315001098	27.050000000000004
19.53	18.590772663304357	18.890000000000004
16.77	46.918113295981094	14.577000000000002
14.4	35.124351097694046	13.718181818181819
28.17	42.030911178562434	27.050000000000004
31.8	57.86421097445039	27.050000000000004
24.67	53.87185427926042	22.423333333333332
20.87	33.58050697391465	20.483076923076922
22.2	39.27406658830147	22.423333333333332
33.7	47.503312508530875	29.309333333333335
18.4	38.88663175542668	17.362352941176468
18.93	43.61064868656805	17.362352941176468
22.3	37.811333039664646	20.483076923076922
26.67	50.79975671268042	23.79125
19.79	40.77589354511591	18.890000000000004
17.73	36.41420365201262	17.362352941176468
21.8	48.03168632740046	18.890000000000004
17.1	32.71356699357419	16.229090909090907
18.53	37.38209320796648	18.890000000000004
18.93	38.265168635478716	17.362352941176468
26.37	50.5820359595543	23.79125
23.53	35.290407868784925	23.79125
22.33	39.125198153750716	23.79125
26.0	42.5943459866464	27.050000000000004
20.6	41.72795981246294	18.890000000000004
16.3	33.121430008434025	14.577000000000002
30.23	44.5478231453055	29.309333333333335
26.1	41.08355770295336	27.050000000000004
18.67	37.96287009415897	17.362352941176468
22.97	44.36163857900302	20.483076923076922
22.47	35.90676731705538	22.423333333333332
19.83	50.1566170199173	17.362352941176468
25.5	40.17043599661459	27.050000000000004
32.67	46.36364685002363	29.309333333333335
21.57	38.84838261628615	20.483076923076922
20.8	37.85944580799813	20.483076923076922
18.13	40.78754100237955	17.362352941176468
27.57	41.53950911398971	27.050000000000004
14.37	32.69313608082566	14.577000000000002
82.37	81.43564032070992	87.1
89.0	86.82683393684363	91.34583333333335
86.77	84.79861039180267	91.34583333333335
77.43	74.5966599926152	76.99
69.0	66.46499195182895	68.445
62.6	57.64912345065881	63.111111111111114
53.9	50.394061747899066	53.8425
