"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"56","XH808A417061802923","459","746.53","1220.77","887.77","47.4","53.73","22","85","2017/9/10 22:00:00","3874.67","1665.97","352.83","24.8"
"57","XH808A417061802923","400.83","1585.37","1201.6","1849.8","14.93","16.67","30.53","55.53","2017/9/15 15:00:00","1700.1","574.73","105.6","7.67"
"58","XH808A417061802923","438.6","750.17","1187.2","884.5","31.67","35.23","22","85","2017/9/10 20:00:00","2794.1","1121.03","226.3","14.07"
"59","XH808A417061802923","428.57","1022.33","1246.2","1272.17","44.7","52.8","24.33","71.1","2017/9/11 21:00:00","3708.73","1584.27","338.77","31.43"
"60","XH808A417061802923","415.43","1687.3","1098.7","2002.13","17.07","19.83","29.97","56.6","2017/9/14 17:00:00","1821.37","643","128.9","11.13"
"61","XH808A417061802923","451.6","853.9","1338.63","1037.23","123.83","141.93","23.63","77.93","2017/9/13","9341.43","4353","914.9","66.97"
"62","XH808A417061802923","436.43","1324.07","1139.87","1564.57","85.4","98.13","25.47","68.7","2017/9/13 20:00:00","6521.8","3011.67","643.27","47.43"
"63","XH808A417061802923","447.03","951.33","1214.03","1159.1","100.97","114.57","23","76.23","2017/9/13 2:00:00","7676.03","3528.63","739.47","50.07"
"64","XH808A417061802923","420.23","1209.23","1233.97","1498.77","28.77","32.07","27.8","65.6","2017/9/11 14:00:00","2585.73","1035.47","212.13","12.7"
"65","XH808A417061802923","435.27","797.17","1226","938.47","120.27","136.73","22","78.73","2017/9/13 5:00:00","8905.37","4171.67","873.3","58.23"
"66","XH808A417061802923","444.8","1461.93","1083.57","1794","88.87","101.07","28.07","65.6","2017/9/13 11:00:00","6943.67","3172.17","664.3","46.43"
"67","XH808A417061802923","438.73","854.37","1249.87","1026.03","111","125.87","23","76.5","2017/9/13 3:00:00","8430.2","3913.8","811.97","53.9"
"68","XH808A417061802923","478.93","910.27","1329.27","1104.73","105.6","122.7","24","76.27","2017/9/12 23:00:00","8046.17","3702.83","789.1","63.03"
"69","XH808A417061802923","468.83","686.13","1305.8","835.33","85.6","99.17","21.2","80.37","2017/9/12 2:00:00","6622.83","2969.67","626.53","48.4"
"70","XH808A417061802923","451.6","675.47","1219.63","816.07","79.6","90.4","20.97","81.83","2017/9/12 5:00:00","6183.93","2770.43","580.97","39.8"
"71","XH808A417061802923","433.7","766.03","1223.47","894.83","127.73","144.93","21.93","79.33","2017/9/13 6:00:00","9340.13","4387.03","941.63","62.5"
"72","XH808A417061802923","425.23","1782.07","1300.9","2253.77","35.27","39.33","32.07","57.5","2017/9/12 15:00:00","3204.37","1286.9","254.87","17.57"
"73","XH808A417061802923","424.33","766.9","1148.67","894.7","25.4","28.47","21","84.9","2017/9/10 18:00:00","2348.87","911.9","181.53","11.63"
"74","XH808A417061802923","431","759.8","1194.27","881.47","63.77","76.87","22","84.7","2017/9/11 1:00:00","4297.53","2065.9","529.2","49.73"
"75","XH808A417061802923","482.6","805.07","1345.57","986.93","86.27","100.3","23","77.4","2017/9/11 23:00:00","6695.93","3016.8","640.27","52.23"
"76","XH808A417061802923","465.87","745.23","1341.83","900.67","93.37","109.4","22","78.87","2017/9/12","7043.1","3222.2","697.37","58.27"
"77","XH808A417061802923","423.07","1131.13","1182.8","1381.7","42.83","47.97","26.47","68.33","2017/9/11 13:00:00","3479.73","1498","322.53","20.87"
"78","XH808A417061802923","417.03","1104.13","1042.07","1277.47","55.5","64.03","22.63","69.57","2017/9/15","4561.77","1987.87","411.77","31.27"
"79","XH808A417061802923","421.63","1187.57","1466.67","1423.03","26.2","29.33","28","65.03","2017/9/11 19:00:00","2470.07","964.13","193.67","14.13"
"80","XH808A417061802923","412.1","1102.07","1089.93","1255.27","50.07","56.77","23","68.43","2017/9/14 23:00:00","4150.2","1780.13","361.53","25.57"
"81","XH808A417061802923","410.47","1270.4","1061.13","1540.2","10.23","11.97","27.87","58.83","2017/9/14 11:00:00","1203.83","373.67","79.4","8.17"
"82","XH808A417061802923","420.07","855.87","1069.4","968.53","108.23","124.57","20.83","77.47","2017/9/15 5:00:00","7994.5","3730.93","797.97","56.8"
"83","XH808A417061802923","411.43","1715.97","1101.97","2014","15.5","17.73","30","55.53","2017/9/14 16:00:00","1709.03","581.33","113.73","9.07"
"84","XH808A417061802923","439.8","768.03","1199.4","898.77","149.23","172.27","21.9","80.73","2017/9/13 8:00:00","10341.63","5058.87","1130.33","82.93"
"85","XH808A417061802923","428.03","1120.27","1075.47","1303.13","75.07","85.87","23.17","72.63","2017/9/13 23:00:00","5699.57","2611.27","566.87","39.73"
"86","XH808A417061802923","434.6","1562.33","1044.73","1894.97","78.83","88.87","28.87","63.73","2017/9/13 12:00:00","6343.3","2870.53","585.33","38.17"
"87","XH808A417061802923","423.33","1695.03","1017.87","2021.7","15.57","17.8","29.8","54.07","2017/9/14 14:00:00","1672.57","583.6","118.33","9.73"
"88","XH808A417061802923","429.93","750.9","1216.77","877.23","48.6","58.2","22","84.93","2017/9/11","3592.43","1627.77","393.47","34.8"
"89","XH808A417061802923","441.53","941.97","1233.57","1162.3","70.3","79.33","24.97","72.17","2017/9/12 9:00:00","5732.67","2524.3","510.77","32.6"
"90","XH808A417061802923","422.33","1356.23","1196.33","1690.2","39.87","44.97","28.63","63.03","2017/9/12 11:00:00","3482.23","1457.97","295.53","20.27"
"91","XH808A417061802923","419.73","1381.33","1354.8","1684.53","23.47","25.13","30.13","61.93","2017/9/11 16:00:00","2267.87","855.67","166.1","8.13"
"92","XH808A417061802923","427.6","1210.27","1064.53","1412.5","75.33","85.87","24","70.73","2017/9/13 22:00:00","5760.83","2641.97","563.93","39.33"
"93","XH808A417061802923","425.2","1831.07","1274.87","2256.43","37.1","41.6","31.87","58.17","2017/9/12 17:00:00","3345.77","1362.4","272.43","19.83"
"94","XH808A417061802923","422.47","981.23","1082","1132.3","60.53","68.77","22","73.87","2017/9/14 1:00:00","4654.1","2099.03","451.83","31.2"
"95","XH808A417061802923","430.9","772.3","1144.33","920","27.03","29.47","21.5","85","2017/9/10 19:00:00","2496.37","970.67","189.87","10.67"
"96","XH808A417061802923","453.07","894.67","1286.23","1100.1","114.3","129.9","23","77.67","2017/9/13 1:00:00","8655.27","4006","838.37","57.1"
"97","XH808A417061802923","415.57","1393.73","1454.1","1764.4","19.03","20.83","30.67","62.23","2017/9/11 18:00:00","1961.23","714.63","140.37","8.07"
"98","XH808A417061802923","431.27","1390.83","1248.33","1662.37","80.33","90.57","27.07","65.7","2017/9/13 19:00:00","6368.9","2890.23","601.73","38.9"
"99","XH808A417061802923","442.13","675.9","1186.9","823.3","94.37","106.6","20.4","82.63","2017/9/12 7:00:00","7223.73","3272.7","687.7","44.63"
"100","XH808A417061802923","432.43","817.13","1250.5","983.83","111.47","127.43","22.4","77.63","2017/9/13 4:00:00","8431.27","3908.5","822.63","58.67"
"101","XH808A417061802923","432.57","1266.73","1113.7","1498.47","83.93","95.93","24.77","69.33","2017/9/13 21:00:00","6363.9","2936.53","632.2","43.63"
"102","XH808A417061802923","449.8","768.53","1187.67","926.93","106.73","121.5","22","79.77","2017/9/12 8:00:00","8049.1","3715.6","784.37","56.5"
"103","XH808A417061802923","442.77","1155.73","1159.6","1409.37","105.3","120.17","26.13","70.57","2017/9/13 10:00:00","7885.3","3686.43","786.47","55.07"
"104","XH808A417061802923","422.57","1468.33","1230.3","1871.83","37.53","42.13","29.87","61.37","2017/9/12 12:00:00","3312.1","1368.83","278.73","18.23"
"105","XH808A417061802923","432.73","1453","1325.97","1778.7","50.1","57.13","28.5","64.33","2017/9/12 19:00:00","4279.73","1823.13","373.4","27.27"
"106","XH808A417061802923","478.03","1005.73","1309.43","1247.37","91.83","108.1","24.4","74.07","2017/9/12 22:00:00","7088.67","3241.83","701.53","60.5"
"107","XH808A417061802923","421.9","803.87","1160.9","942.93","33.63","38.33","21.37","84.13","2017/9/10 17:00:00","2883.7","1195.23","253.73","19.3"
"108","XH808A417061802923","461.77","1112.47","1327.07","1374.5","83.87","99.13","25.27","71.3","2017/9/12 21:00:00","6512.33","2941","646.07","56.67"
"109","XH808A417061802923","422.83","1007.07","1079.97","1163.47","79.43","90.37","23.27","72.83","2017/9/15 9:00:00","6133.23","2763.2","576.87","41.4"
"110","XH808A417061802923","427.17","972.97","1156.63","1189.93","64.37","75.23","24.4","73.87","2017/9/11 11:00:00","4757.27","2200.17","502.53","40.8"
"111","XH808A417061802923","405.43","1245.33","1032.83","1473.77","26","29.1","26","63.9","2017/9/15 11:00:00","2443.57","954.23","189.77","13.2"
"112","XH808A417061802923","431.73","1548.27","1277.1","1904.1","76.63","85.77","29.17","63.83","2017/9/13 18:00:00","6193","2794.13","565.8","35.37"
"113","XH808A417061802923","418.23","997.8","1084.83","1137.43","72.17","82.33","22","70.77","2017/9/15 1:00:00","5758.67","2582.73","528.5","37.17"
"114","XH808A417061802923","419.93","929.63","1063.5","1068.9","54.63","63.2","21.2","74","2017/9/14 2:00:00","4210.97","1885.2","409.6","30.73"
"115","XH808A417061802923","408.17","783.83","1097.77","898.47","45.57","52.63","20.77","75.87","2017/9/14 4:00:00","3654.6","1596.8","344.4","27.9"
"116","XH808A417061802923","426.77","839.03","1078.93","968.73","115.27","133.17","20.93","78.87","2017/9/15 8:00:00","8473.73","3977.77","853.13","62.23"
"117","XH808A417061802923","460.07","749.03","1212.6","884.3","46.63","53.47","22","85.03","2017/9/10 21:00:00","3659.97","1594.67","359.43","27.53"
"118","XH808A417061802923","422.6","1669.63","1224.07","2067.4","34.17","38.07","31.67","57.67","2017/9/12 14:00:00","3121.53","1251.1","247.2","17.37"
"119","XH808A417061802923","443.87","1259.07","1305.33","1558.17","68.57","80.3","26.6","67.1","2017/9/12 20:00:00","5605.57","2483.73","516.47","42.77"
"120","XH808A417061802923","439.87","1698.47","1197.23","2051.87","86.9","98.33","30","63.87","2017/9/13 17:00:00","6822.87","3139.53","658.43","43.43"
"121","XH808A417061802923","401.93","1632.13","1263","1906.5","13.23","14.97","31","55.1","2017/9/15 16:00:00","1527.1","493.77","94.43","8.03"
"122","XH808A417061802923","427.57","892","1158.47","1079.87","73","85.43","23.5","76.87","2017/9/11 10:00:00","5122.23","2435.9","580.17","47.03"
"123","XH808A417061802923","403.9","736.03","1105.03","838.13","40.77","46.9","20","77.3","2017/9/14 5:00:00","3363.4","1432.3","304.23","22.4"
"124","XH808A417061802923","402.93","565.47","808.67","650.1","43.3","49.27","13","83","2017/10/11 16:00:00","3327.17","1423.47","311.2","21.93"
"125","XH808A417061802923","404.5","552.97","764.83","634.83","47.67","53.53","12","83.6","2017/10/12 7:00:00","3595.27","1560.53","335.3","22.27"
"126","XH808A417061802923","395.23","749.73","682.93","880.27","12.57","14","17","67.3","2017/10/15 15:00:00","1284.77","428.17","91.2","7.1"
"127","XH808A417061802923","405.67","597","745.57","692.5","85.27","98.57","12","83.17","2017/10/11 22:00:00","5943.23","2766.73","618.37","44.37"
"128","XH808A417061802923","393.77","663.47","718.7","774.57","12.2","13.73","16","72.03","2017/10/15 18:00:00","1218.63","408.4","89.6","7.57"
"129","XH808A417061802923","398.77","564.33","850.57","646.87","32.6","36.6","13.73","82.1","2017/10/11 13:00:00","2711.67","1110.13","231.93","15.73"
"130","XH808A417061802923","403.37","602.93","739.4","706","65.43","74.77","12","83.4","2017/10/11 21:00:00","4686.7","2127.2","468.4","33.33"
"131","XH808A417061802923","409.77","546","799.9","637.37","57.17","64.3","13.07","75.73","2017/10/13 9:00:00","4438.4","1914.1","397.83","26.23"
"132","XH808A417061802923","401","602.27","804.33","699.2","36.67","42.6","16","71.47","2017/10/15 21:00:00","2969.07","1237.37","269.7","23.37"
"133","XH808A417061802923","404.8","693.4","723.03","805.97","40.2","47.07","15","78.23","2017/10/14 23:00:00","3149.87","1330.37","295.2","24.47"
"134","XH808A417061802923","399.7","670","711","790.77","29","32.67","15","75.8","2017/10/15 7:00:00","2433.07","991.87","207.7","14.5"
"135","XH808A417061802923","397.9","801.03","706.33","956.4","26.67","29.93","18.4","64.43","2017/10/14 11:00:00","2319.47","916.87","193.33","14.03"
"136","XH808A417061802923","396.77","660.63","727.93","771.3","24.83","28.9","14.93","78.3","2017/10/15 1:00:00","2084.07","830.03","182.77","14.93"
"137","XH808A417061802923","393.67","735.2","664.97","862.53","7.23","8.17","16","70.8","2017/10/15 17:00:00","873.33","240.87","53.33","5.67"
"138","XH808A417061802923","402.57","650.67","788.17","756.83","70.13","80.6","16.8","70.97","2017/10/15 23:00:00","5232.5","2348.87","510.17","37.57"
"139","XH808A417061802923","410.33","561.2","854.7","628.9","80.07","90.13","14.43","75.03","2017/10/14","6134.6","2710.57","559.07","35.93"
"140","XH808A417061802923","406.43","782.9","709.47","936.2","49.73","55.47","16.2","73.17","2017/10/14 19:00:00","4001.57","1710.47","352.3","21.57"
"141","XH808A417061802923","400.3","735.6","764.53","879.83","42.67","47.37","17","73.73","2017/10/14 18:00:00","3502.93","1475.13","301.8","18.87"
"142","XH808A417061802923","395.7","610.27","713","717.1","27.43","29.93","12","81.47","2017/10/12 11:00:00","2299.7","906.7","187.57","10.97"
"143","XH808A417061802923","397.4","736.53","695.77","867.83","19.37","21.37","17","67.57","2017/10/15 13:00:00","1769.1","654.87","139.57","9.57"
"144","XH808A417061802923","411.5","622.07","810.87","714.53","51.37","58.97","15.67","72.37","2017/10/14 9:00:00","3935.77","1717.27","372.4","28.27"
"145","XH808A417061802923","400.67","623.4","751.7","715.1","51.07","57.97","12.03","83.13","2017/10/11 19:00:00","3805","1672.87","362.87","24"
"146","XH808A417061802923","395.67","844.13","746","996.1","16.2","17.93","20","59.8","2017/10/13 14:00:00","1613.37","564.8","115.97","8.03"
"147","XH808A417061802923","405.97","641.77","777.53","758.13","42.07","47.4","15.4","70.47","2017/10/13 10:00:00","3423.83","1433.27","297.03","21.13"
"148","XH808A417061802923","398.57","839.97","740.2","986.9","19.73","21.93","19.43","60.77","2017/10/13 13:00:00","1926.03","701.7","141.83","9.9"
"149","XH808A417061802923","394.9","854.7","668.07","1010.37","22.33","25.33","19.5","61.83","2017/10/14 12:00:00","2028.27","770.97","164.07","12.77"
"150","XH808A417061802923","404.23","679.9","715.4","806.5","34.77","39.63","15.43","73.27","2017/10/15 9:00:00","2880.73","1194.63","246.93","18.23"
"151","XH808A417061802923","401.57","701.8","721.63","826.03","29.3","33.17","16.5","70.37","2017/10/15 11:00:00","2481.2","1000.23","207.27","14.67"
"152","XH808A417061802923","401.3","737","745","869.53","36.53","41.5","17.13","67.03","2017/10/14 10:00:00","3003.7","1253.07","263.77","18.7"
"153","XH808A417061802923","405.97","458.3","825.57","533.37","50.77","57.23","11","81.07","2017/10/13 4:00:00","3972.93","1691.2","346.67","23.23"
"154","XH808A417061802923","405.97","477.03","823.47","536.27","45.5","51.07","11.03","79.23","2017/10/13 7:00:00","3561.37","1502.37","310.43","20.6"
"155","XH808A417061802923","403.83","521.07","801.23","644.23","42.37","48.1","13","79.2","2017/10/12 21:00:00","3388.2","1425.43","299.17","21.13"
"156","XH808A417061802923","404.13","448.63","844.27","513.47","46.97","52.8","11","80.17","2017/10/13 6:00:00","3654.47","1546.8","324.83","21.6"
"157","XH808A417061802923","398.5","801.33","735.63","939.7","22.93","25.73","18.83","62.43","2017/10/13 12:00:00","2078.03","785.17","166.4","11.17"
"158","XH808A417061802923","403.4","536.23","793.67","643.53","34.5","39.77","13.73","77.9","2017/10/12 20:00:00","2834.33","1158.07","244.27","19.73"
"159","XH808A417061802923","397.2","806.93","729.63","953.07","26","29.43","19","63.7","2017/10/14 14:00:00","2354.93","921.43","187.63","13.63"
"160","XH808A417061802923","399.3","571.1","810.6","656.07","39.07","43.97","13","82.93","2017/10/11 15:00:00","3087.63","1303.37","280.77","18.83"
"161","XH808A417061802923","398.67","650.73","715.8","770.93","35.07","39.03","14.33","74.63","2017/10/12 14:00:00","2906.27","1192.8","243.37","15.03"
"162","XH808A417061802923","409.03","445","850.57","518.43","60.83","68.8","11","81.5","2017/10/13 3:00:00","4628.57","2013.77","419.13","28.8"
"163","XH808A417061802923","396.5","639.9","715.77","748.9","31.87","35.43","13.37","77.53","2017/10/12 13:00:00","2660.57","1079.33","217.9","14.13"
"164","XH808A417061802923","411.8","438.53","864.2","507.37","83.63","95.93","11.07","81.77","2017/10/13 2:00:00","6028.37","2722.1","589.13","42.33"
"165","XH808A417061802923","407.2","550.97","765.6","622.43","57.27","64","12","83.87","2017/10/12 9:00:00","4209.87","1856.57","400.57","24.57"
"166","XH808A417061802923","408.73","522.87","809.47","629.13","49.07","55.23","13","79","2017/10/12 22:00:00","3897.23","1645.17","340.6","22.73"
"167","XH808A417061802923","405.9","574.97","761.2","668.7","91.97","105.57","12","83.43","2017/10/11 23:00:00","6278.07","2953.23","660.67","46.4"
"168","XH808A417061802923","393.4","754.5","655.67","883.33","10.9","12.27","16.23","70.27","2017/10/15 16:00:00","1179.57","379.9","79.2","5.97"
"169","XH808A417061802923","403.47","674.57","760.83","777.6","53.33","61.5","16.07","71.1","2017/10/15 22:00:00","4183.1","1806.5","387.57","30.17"
"170","XH808A417061802923","400.63","714.7","758.2","848.67","32.57","37.17","17.53","65.17","2017/10/13 11:00:00","2783.53","1128.33","234.33","16.7"
"171","XH808A417061802923","410.97","568.57","830.93","652.8","53.8","62.17","14.43","75.27","2017/10/14 8:00:00","4078.2","1788.7","387.73","28.07"
"172","XH808A417061802923","406.6","518.7","866.97","582.17","75.2","85","14","76.03","2017/10/14 2:00:00","5625.67","2509.7","522.87","33.83"
"173","XH808A417061802923","427.73","441.27","910.77","472.63","69","79.37","13","83.07","2017/10/11 9:00:00","5178.43","2342.7","508.5","38.77"
"174","XH808A417061802923","399.23","691.03","728.13","808.23","30.83","36.07","16","71.1","2017/10/15 19:00:00","2441.17","1014.27","227.1","18.2"
"175","XH808A417061802923","403.57","520.83","857.23","586.37","67","76.6","13.17","76.7","2017/10/14 3:00:00","5009.23","2219.73","477.37","34.43"
"176","XH808A417061802923","399.7","723.53","782.03","873.43","43.33","48.1","17","74.3","2017/10/14 17:00:00","3528.57","1492.43","307.03","19.53"
"177","XH808A417061802923","398.73","601.17","778.7","699.17","39.03","43.6","13","82.33","2017/10/11 17:00:00","3047.93","1289.93","278.63","17.57"
"178","XH808A417061802923","400.53","662.13","743.77","778.37","33.07","37.87","15","78.47","2017/10/15","2670","1109.27","243.5","18.87"
"179","XH808A417061802923","401.1","505.27","858.67","566.4","64.47","73.6","14","77.1","2017/10/14 5:00:00","4824.33","2137.47","455.57","32.53"
"180","XH808A417061802923","407.63","567.77","871.8","648.2","64.6","72.43","15.3","72.5","2017/10/13 23:00:00","5090.3","2201.83","447.83","27.5"
"181","XH808A417061802923","398.23","758.37","685","904.33","18.5","20.37","17","66.87","2017/10/15 12:00:00","1729.53","633.3","131.17","8.73"
"182","XH808A417061802923","397.8","734.5","687.93","859.07","20.07","22.83","17","67.93","2017/10/15 14:00:00","1851.33","695.77","146.1","11.2"
"183","XH808A417061802923","399.3","602.17","828.5","682.3","68.17","77.4","16","72.13","2017/10/16 3:00:00","5216.7","2315.27","480.87","31.83"
