"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"645","XH808A417041402007","435.87","1002.63","861.5","1045.83","61.9","69.97","17","94.27","2017/10/7 4:00:00","3511.73","1822.23","406.6","25.83"
"646","XH808A417041402007","442.67","992.27","856.23","1044.9","75.13","86.63","17","94","2017/10/7 7:00:00","3908.83","2124.3","519.3","37.23"
"647","XH808A417041402007","498.1","1059.97","759.73","1607.03","94.07","101.47","26.47","83.4","2017/10/9 11:00:00","6111.2","3113.87","667.73","43.93"
"648","XH808A417041402007","506.07","1342.1","912","1670.4","70.07","76.83","26.47","85.93","2017/10/9 21:00:00","4630.9","2309.4","511.73","40.63"
"649","XH808A417041402007","505.33","819.33","579.67","1887.73","71.63","77","28.13","76.3","2017/10/8 12:00:00","4967.17","2341.07","505.57","32.8"
"650","XH808A417041402007","453.2","922.57","782.4","1383.77","19.6","20.77","26.03","76.5","2017/10/7 15:00:00","1324.2","668.33","152.63","12.83"
"651","XH808A417041402007","473.7","989.43","869.53","1264.07","87.03","94.83","21.9","91","2017/10/8 3:00:00","5093.87","2679.83","607.17","39.3"
"652","XH808A417041402007","503.97","945.13","756.17","1783.77","49.83","52.5","31.97","71.63","2017/10/9 14:00:00","3602.3","1744.23","348.37","22.2"
"653","XH808A417041402007","453.23","1054.83","839.03","1110.8","66.3","76.13","16.9","95.07","2017/10/7 1:00:00","3799.53","1953.9","429.57","29.8"
"654","XH808A417041402007","447.67","1063.5","814.13","1181.73","51.63","57.9","17.67","90.13","2017/10/6 21:00:00","2979.1","1538.07","342.43","22.8"
"655","XH808A417041402007","445.53","988.67","818.23","1127.43","81.17","92.17","19.1","90.17","2017/10/7 9:00:00","4334.13","2350.9","577.63","43.1"
"656","XH808A417041402007","478.17","1028.67","993.13","1347.7","112.47","121.4","23.23","93.1","2017/10/9 1:00:00","7145.1","3655.27","776.13","52.2"
"657","XH808A417041402007","506.63","1093.8","1003.2","1334.4","195.73","220.73","23.67","90.33","2017/10/9 23:00:00","9826.9","5568.23","1504.43","126.63"
"658","XH808A417041402007","468","969.87","868.5","1264.63","98.1","107.53","21","91.67","2017/10/8 4:00:00","5628.13","2973.97","683.53","44.1"
"659","XH808A417041402007","477.93","858.33","949.87","1743.63","44.4","46.8","30.37","75.6","2017/10/9 17:00:00","3277.3","1588.4","307.27","19.33"
"660","XH808A417041402007","460.53","986.23","938.47","1059.33","48.87","57.7","17","94.93","2017/10/10 8:00:00","2320.2","1299.93","340.73","30.17"
"661","XH808A417041402007","470.7","1060.13","845.37","1280.27","114","127.73","21","93.03","2017/10/8 5:00:00","6494.73","3441.63","799.73","61.3"
"662","XH808A417041402007","422.6","983.97","806.73","1094.77","60.43","70.07","12","96.2","2017/10/11","4645.07","2157.17","204.47","12.27"
"663","XH808A417041402007","468.1","1002.57","939.53","1285.5","115.4","123.23","22","94.67","2017/10/9 4:00:00","7170.37","3678.63","790.8","47.47"
"664","XH808A417041402007","422.67","988.93","796.83","1092","63.3","73.3","12","96.2","2017/10/11 1:00:00","4239.1","2028.6","262.37","11.6"
"665","XH808A417041402007","426.63","1016","762.03","1147.67","61.93","72","13","90.53","2017/10/10 22:00:00","4759.5","2286.23","244.47","15.27"
"666","XH808A417041402007","490.93","1044.9","1001.87","1161.07","163.53","194.63","20.13","94.63","2017/10/10 2:00:00","6930.43","4205.97","1279.1","128.23"
"667","XH808A417041402007","446.93","986.23","857.5","1089.7","23.87","28.4","16","93.3","2017/10/10 10:00:00","1175.73","645.7","167.97","14.4"
"668","XH808A417041402007","426.7","991.97","797.3","1079.53","74.07","89.33","12","96.87","2017/10/11 3:00:00","4695.87","2226.47","323.6","19.9"
"669","XH808A417041402007","429.03","1041.9","717.1","1205.63","41.17","46.8","13.9","87.83","2017/10/10 20:00:00","3728.87","1321.5","152.67","9.57"
"670","XH808A417041402007","481.07","973.13","998.67","1055.2","102.87","123.57","18.47","94.63","2017/10/10 5:00:00","4661.53","2693.23","761.77","74"
"671","XH808A417041402007","532.5","1348.7","892.07","1800.8","75.27","80.73","28.17","82.67","2017/10/9 19:00:00","5107.1","2533.07","529.43","35.53"
"672","XH808A417041402007","497.43","1092.77","985.43","1293.53","211.97","241.1","22.17","92.2","2017/10/10","10352.87","5949.33","1615.17","143.53"
"673","XH808A417041402007","437.2","978.07","778","1140.87","97.97","109.67","15","86.97","2017/10/10 15:00:00","6147.13","3228.87","514.03","15.4"
"674","XH808A417041402007","491.27","1078.7","823.03","1157.27","73.4","84.57","17","93.2","2017/10/6 23:00:00","4160.87","2150.03","485.83","36.97"
"675","XH808A417041402007","424.63","1011.33","744.9","1157.67","66.77","75.1","13","89.37","2017/10/10 21:00:00","4856.4","2330.73","287.07","7.63"
"676","XH808A417041402007","510.93","865.73","755.13","1778.07","73.6","78.3","30.8","74.6","2017/10/9 13:00:00","5172.33","2524.4","508.27","30.97"
"677","XH808A417041402007","512.1","1229.07","926.27","1558.97","125.63","139.7","25.47","88.5","2017/10/9 22:00:00","7316.7","3857.83","932.93","77.43"
