1.336	87	8	42	56	79
1.471	93	8	28	54	91
1.971	112	8	2	60	118
2.321	113	8	3	71	146
1.522	71	8	32	50	97
0.974	16	7	71	18	4
0.974	21	7	62	9	1
0.921	16	7	68	11	7
0.888	15	7	78	14	8
0.827	14	7	84	20	31
0.743	12	7	81	16	50
0.72	12	7	78	14	54
0.709	11	7	76	13	48
0.701	11	7	75	13	45
0.705	13	7	72	13	48
0.731	15	7	69	14	47
0.755	18	7	65	14	53
0.79	19	7	64	13	49
0.86	26	8	66	12	1
0.8	18	8	1	13	39
0.527	17	8	68	14	38
0.5	18	8	68	15	41
0.494	19	8	66	18	48
0.468	23	7	63	18	52
0.534	23	7	62	18	53
0.793	23	7	61	20	57
0.779	27	7	55	25	59
0.613	22	7	59	24	52
0.582	27	7	50	23	50
0.636	42	7	29	23	47
0.705	42	7	25	28	63
0.637	33	7	34	29	58
0.694	45	7	14	31	57
0.679	43	7	12	28	50
0.657	37	7	14	28	42
0.62	33	7	17	30	42
0.57	27	7	22	28	36
0.569	27	7	19	26	32
0.587	29	7	15	24	27
0.708	38	7	5	23	27
0.799	39	7	6	22	29
0.86	45	7	7	22	33
0.877	48	7	10	27	42
0.846	52	7	14	30	52
0.911	53	7	19	30	50
0.907	56	7	24	33	52
0.821	56	8	38	32	62
0.705	50	8	44	29	55
0.599	36	8	51	21	33
0.796	52	8	26	27	54
1.093	74	8	5	37	67
1.33	76	8	1	43	73
1.644	74	8	1	48	78
1.857	71	8	1	51	81
1.926	70	8	1	49	78
1.677	66	8	1	47	69
1.475	63	8	1	49	70
0.75	38	7	7	18	18
0.708	26	7	14	7	1
0.69	26	7	11	4	1
0.7	26	7	8	4	5
0.692	27	7	7	4	6
0.704	31	7	5	5	7
0.746	35	7	2	5	10
0.759	34	7	3	5	11
0.828	36	7	4	6	13
0.793	35	7	7	7	21
0.774	35	7	10	7	17
0.739	31	7	14	6	11
0.705	32	7	13	6	9
0.755	41	7	4	6	14
0.709	35	7	10	4	11
0.786	39	7	7	6	16
0.709	36	7	13	7	18
0.661	33	6	29	8	16
0.603	32	7	35	7	10
0.538	26	7	46	9	11
0.516	21	7	51	13	13
0.478	17	7	60	21	17
0.461	15	7	63	23	20
0.466	15	7	63	21	16
0.458	14	7	63	22	19
0.452	13	7	63	29	22
0.468	14	7	59	36	25
0.487	12	7	62	39	26
0.516	12	7	59	41	31
0.553	14	7	57	38	29
0.718	22	7	50	35	31
0.778	23	7	52	29	25
0.722	23	7	56	28	25
0.715	27	7	49	26	28
0.676	31	7	42	21	25
0.659	26	7	46	15	15
0.682	31	7	38	9	12
0.666	36	7	31	7	14
0.588	23	6	52	6	10
0.662	37	7	34	8	17
0.714	45	7	23	10	16
0.71	42	7	28	10	19
0.736	42	7	28	15	25
0.724	25	7	47	19	21
0.879	18	7	55	17	17
1.061	22	7	46	17	19
1.183	22	6	42	19	21
1.033	18	7	44	17	20
0.901	21	7	40	18	18
0.709	17	7	50	16	11
0.718	21	7	44	15	18
0.717	18	7	42	15	18
0.696	14	7	51	12	12
0.728	23	7	38	14	18
0.742	31	7	29	14	20
0.753	31	7	31	12	18
0.82	37	7	25	12	17
0.866	36	7	28	13	22
0.74	27	7	45	11	16
0.836	42	7	26	17	26
0.748	35	7	39	16	21
0.658	26	7	50	13	16
0.656	27	7	50	13	15
0.63	23	7	57	10	16
0.671	29	7	48	11	19
0.853	55	7	13	23	36
0.924	51	7	15	14	23
0.895	41	7	24	12	20
0.797	20	6	46	5	9
0.765	18	7	48	5	8
0.72	17	7	48	6	8
0.667	14	7	55	7	8
0.622	11	7	61	5	9
0.658	18	7	50	5	9
0.661	20	7	43	5	8
0.65	17	7	41	4	9
0.649	17	7	44	4	9
0.662	24	7	37	6	11
0.646	24	7	52	9	13
0.639	22	7	64	12	15
0.66	27	7	65	19	22
0.659	25	7	69	24	29
0.612	21	7	78	26	29
0.593	18	8	89	29	27
0.645	30	8	78	37	44
0.623	27	8	93	29	37
0.611	24	10	103	22	45
0.618	30	10	97	27	45
0.622	29	10	101	31	49
0.68	37	10	88	39	53
0.724	50	10	73	44	64
0.696	34	11	101	40	56
0.653	24	12	127	38	46
0.676	24	12	123	44	50
0.711	20	12	135	60	62
0.796	24	12	127	66	64
0.907	24	12	122	70	63
0.885	33	11	108	83	69
0.866	30	11	103	81	69
0.874	34	10	91	79	71
0.896	36	9	73	69	69
0.975	40	9	70	67	70
1.114	75	10	35	67	79
1.162	76	10	34	66	89
1.218	81	11	35	74	101
1.047	44	14	102	75	95
0.882	27	14	138	61	66
0.794	19	14	157	54	66
0.757	22	14	158	54	66
0.761	23	14	158	56	74
0.789	23	14	157	55	79
0.798	23	13	153	55	80
0.795	28	13	140	54	73
0.798	25	13	141	56	74
0.808	28	12	132	57	74
0.832	30	12	123	57	83
0.9	36	12	119	66	1
0.953	51	12	95	71	80
1.002	52	12	86	68	85
1.032	49	11	77	67	78
1.069	48	11	76	71	80
1.045	44	10	79	70	74
1.041	42	10	67	67	73
1.007	29	10	86	69	75
1.002	34	10	77	72	79
1.019	39	9	71	72	81
1.122	60	10	47	73	88
1.298	79	10	30	80	100
1.307	77	11	42	82	95
1.334	86	11	30	86	105
1.407	91	10	20	91	127
1.36	92	12	29	94	134
1.324	83	13	55	99	138
1.206	72	14	85	100	138
1.087	60	14	114	97	120
1.018	56	14	120	92	120
0.982	59	13	103	78	89
0.943	66	11	63	51	92
0.992	81	10	32	44	94
0.846	66	10	47	36	71
0.92	62	11	48	34	75
0.981	72	10	36	33	71
1.053	78	10	21	37	80
1.063	79	10	14	41	93
1.122	76	11	12	47	98
1.134	69	10	14	59	99
1.075	51	10	32	60	87
1.071	42	9	35	71	96
1.07	46	9	30	68	96
1.108	49	9	26	68	101
1.199	59	9	21	67	94
1.23	54	11	38	72	100
1.257	60	12	42	77	110
1.163	49	13	74	68	104
1.042	35	12	107	52	84
0.942	23	12	125	40	65
0.846	22	12	122	36	61
0.841	22	11	124	35	64
0.85	26	11	118	37	68
0.861	27	11	114	36	70
0.867	36	11	102	34	70
0.996	47	11	82	38	81
1.436	110	11	13	57	133
1.694	126	11	3	69	157
1.986	123	10	3	72	166
2.272	112	10	4	76	214
2.203	103	10	3	72	235
1.315	95	11	10	47	106
1.039	74	10	32	37	75
0.696	26	10	87	22	57
0.672	23	10	91	21	61
0.681	22	10	88	22	69
0.762	34	9	64	25	70
0.945	72	9	14	30	89
0.981	78	10	17	33	90
0.868	46	12	62	33	89
0.901	39	12	83	45	104
0.926	42	12	96	60	118
0.902	35	13	117	58	105
0.855	25	13	138	54	111
0.842	24	13	141	52	102
0.777	22	11	136	35	90
0.755	24	10	128	31	94
0.738	27	10	121	27	97
0.782	33	10	112	26	91
0.771	29	9	111	25	86
0.773	34	9	101	23	83
0.763	33	9	101	23	79
0.757	27	9	109	24	65
0.762	26	9	111	28	67
0.796	22	9	116	39	80
0.862	19	8	124	54	86
0.894	18	8	121	58	79
0.893	17	8	114	50	70
0.886	15	8	114	43	62
0.887	15	8	110	39	60
0.905	16	8	101	38	55
0.996	20	8	93	40	59
1.142	24	8	88	41	63
1.099	25	8	90	36	63
0.998	20	9	97	31	58
0.938	21	10	101	28	54
0.927	27	9	102	32	64
0.954	34	9	99	39	73
0.938	26	15	106	40	81
0.829	21	9	1	26	77
0.384	26	10	107	17	71
0.437	27	10	95	12	63
0.506	31	10	93	14	61
0.495	28	8	91	14	55
0.479	31	8	83	15	48
0.496	44	8	67	18	61
0.541	53	9	53	22	61
0.588	61	9	36	24	65
0.625	68	9	25	24	72
0.59	51	9	38	25	74
0.594	42	8	43	24	60
0.618	48	8	27	29	67
0.579	40	8	33	29	61
0.553	35	8	36	30	60
0.548	36	8	33	32	61
0.607	42	8	19	37	70
0.653	49	8	15	37	72
0.656	48	9	26	36	74
0.66	49	10	36	38	76
0.676	46	10	51	38	77
0.684	50	11	61	41	88
0.511	27	9	90	21	53
0.472	25	10	113	25	69
0.483	28	12	109	26	81
0.473	31	11	93	21	96
0.487	34	10	77	17	79
0.517	40	10	59	16	68
0.595	45	9	49	18	64
0.585	46	8	44	18	58
0.584	56	8	29	19	62
0.561	44	8	40	27	61
0.611	51	9	29	27	66
0.623	59	8	18	27	68
0.635	58	9	17	28	72
0.651	55	9	16	28	72
0.679	59	9	9	29	69
0.695	64	8	2	29	71
0.66	62	8	3	29	70
0.687	60	8	2	33	73
0.701	61	9	1	39	78
0.788	61	9	4	42	80
0.812	61	10	9	44	86
0.811	65	10	15	46	95
0.89	71	12	12	54	108
0.872	67	12	27	60	111
0.877	76	12	32	63	114
0.879	80	13	41	74	129
0.839	76	12	49	68	120
0.819	75	11	50	64	121
0.819	75	11	43	58	138
0.799	82	10	22	46	116
0.804	82	11	15	42	103
0.672	55	10	37	38	78
0.56	31	8	58	33	58
0.557	28	8	56	30	52
0.591	39	7	38	18	27
0.656	47	7	23	27	34
0.618	38	7	33	11	13
0.586	34	7	34	10	9
0.538	29	7	39	9	9
0.534	30	7	36	7	7
0.498	25	7	44	5	8
0.483	15	7	67	3	1
0.535	21	7	56	3	3
0.644	44	7	27	3	9
0.636	36	7	43	4	6
0.62	33	7	61	9	8
0.634	37	7	71	17	30
0.762	45	7	60	21	40
0.731	44	7	62	20	36
0.705	50	7	56	24	45
0.706	54	7	51	26	47
0.71	53	8	53	27	44
0.595	24	8	98	24	35
0.619	25	7	93	28	45
0.638	28	8	87	31	48
0.703	43	8	67	42	65
0.674	43	8	65	48	64
0.663	39	8	70	43	59
0.677	23	7	98	44	61
0.695	18	7	111	50	62
0.734	15	7	121	55	62
0.691	15	7	117	52	54
0.659	15	7	106	49	53
0.624	15	7	96	42	56
0.594	15	7	89	33	48
0.58	15	7	86	31	46
0.57	17	7	85	27	43
0.588	22	7	80	24	50
0.598	20	7	82	22	49
0.621	24	7	78	21	51
0.676	23	7	77	21	45
0.701	25	7	70	27	56
0.716	27	7	68	28	44
0.777	48	7	51	32	63
0.761	53	7	46	34	65
0.691	50	8	53	36	68
0.671	49	8	55	36	73
0.681	54	8	50	35	76
0.682	51	8	53	31	75
0.68	45	9	55	34	78
0.669	44	9	53	34	76
0.658	46	8	48	31	69
0.724	67	8	20	34	73
0.722	58	8	28	37	76
0.749	61	8	20	38	69
0.795	66	8	5	39	74
0.808	65	9	2	42	88
0.834	59	8	3	39	74
0.849	54	8	1	41	76
0.867	48	8	1	41	77
0.897	48	8	1	42	74
0.954	50	8	4	43	74
0.998	54	9	7	47	76
1.018	53	9	16	44	67
1.059	57	9	17	49	85
1.031	57	10	30	48	63
0.965	57	11	51	44	78
0.983	53	11	60	53	95
1.02	65	12	54	67	117
1.043	45	15	90	47	83
0.898	47	13	89	45	92
0.797	57	11	83	43	82
0.907	85	11	47	47	104
0.827	79	12	54	49	105
0.844	93	11	34	50	102
0.811	71	11	57	45	92
0.884	74	10	41	48	91
0.951	79	10	33	49	88
1.04	97	10	6	52	102
1.004	80	10	15	52	104
0.894	48	10	48	49	84
0.898	42	9	45	53	80
0.889	34	9	54	53	78
0.957	37	8	43	55	80
1.018	45	9	41	55	79
1.118	49	10	47	56	87
1.208	53	12	58	62	95
1.106	50	13	71	70	114
1.025	49	14	86	72	100
0.977	51	13	98	68	105
0.853	42	12	118	53	87
0.643	22	11	136	22	62
0.631	22	10	133	16	56
0.629	23	10	124	15	52
0.649	31	9	107	15	61
0.654	27	9	114	16	53
0.808	64	9	66	23	72
0.895	83	10	38	26	78
0.942	97	9	16	27	89
0.917	94	10	19	26	79
0.95	100	10	9	30	81
0.934	92	9	10	30	93
0.761	42	8	67	24	50
0.736	33	7	73	24	45
0.755	30	7	75	24	31
0.886	22	7	90	21	23
0.873	15	7	101	16	17
0.869	21	7	89	16	19
0.946	46	7	60	14	18
1.017	60	7	40	16	23
1.024	52	15	54	13	10
0.893	31	15	84	9	9
0.918	26	7	87	9	11
0.8	38	7	82	9	11
0.952	41	15	76	7	15
0.998	26	8	63	7	1
1.022	50	7	1	6	12
0.8	59	7	52	7	12
0.703	67	7	41	9	17
0.746	68	7	41	12	20
0.84	76	7	27	19	27
0.735	72	7	29	20	24
0.694	69	7	31	19	20
0.58	50	7	62	13	14
0.546	34	7	84	12	14
0.561	26	7	92	10	12
0.541	26	7	92	9	11
0.553	28	7	80	11	15
0.604	35	7	56	19	27
0.524	24	7	76	14	17
0.461	19	7	88	9	11
0.467	21	7	82	9	11
0.521	43	7	56	8	13
0.59	57	7	39	10	21
0.658	60	8	36	13	28
0.684	56	8	44	15	35
0.68	53	8	49	17	40
0.709	60	8	44	23	50
0.696	59	7	44	19	41
0.743	66	8	35	23	56
0.714	60	8	42	20	50
0.591	42	7	64	12	35
0.731	66	7	33	17	45
0.774	66	7	30	19	50
0.571	28	7	76	10	23
0.587	37	7	61	9	19
0.8	80	9	2	27	59
0.851	79	8	1	28	63
0.892	75	9	1	34	79
0.935	75	9	1	35	76
0.85	55	8	22	26	46
0.788	39	8	36	23	31
0.827	45	8	20	26	41
0.84	52	8	12	27	42
0.822	53	7	9	29	47
0.88	59	8	1	33	51
0.961	59	8	2	34	53
1.007	57	8	5	32	50
1.179	63	8	4	42	70
1.231	66	8	5	43	66
1.234	67	8	6	40	63
0.994	55	7	26	31	44
0.859	46	7	43	26	36
0.925	56	7	33	32	45
0.944	69	7	19	33	47
1.069	78	8	8	38	57
1.162	82	8	3	40	61
1.326	86	8	1	46	73
1.324	86	10	1	47	85
1.17	78	9	1	39	74
1.059	74	9	1	37	60
0.911	66	8	3	45	68
0.822	47	8	17	50	69
0.863	52	8	9	53	74
0.92	56	8	1	53	85
0.939	55	8	1	50	87
0.955	53	8	1	49	91
0.893	55	8	1	52	121
0.854	55	8	1	56	121
0.909	53	8	1	53	95
0.931	53	8	1	50	81
0.841	51	8	3	45	76
0.855	57	8	6	35	60
0.823	65	8	9	26	53
0.829	60	8	10	22	54
0.594	41	8	33	8	23
0.513	39	7	45	5	17
0.54	47	7	39	5	19
0.581	55	7	32	6	28
0.563	50	7	43	5	25
0.653	56	7	34	7	26
0.608	51	7	40	7	22
0.608	54	7	38	8	20
0.53	47	7	48	5	17
0.557	48	7	45	6	12
0.51	37	7	59	6	13
0.519	36	7	56	6	11
0.507	31	7	66	5	10
0.503	28	7	72	4	14
0.505	23	7	76	4	5
0.505	23	7	78	3	1
0.507	16	7	94	7	11
0.513	18	7	90	8	17
0.513	16	7	93	9	14
0.556	28	7	74	7	14
0.568	26	7	74	7	18
0.59	23	7	78	9	19
0.623	27	7	74	12	28
0.618	31	7	66	16	36
0.635	34	8	58	17	36
0.636	37	8	55	18	38
0.602	32	8	71	20	43
0.589	36	7	76	24	41
0.612	41	7	70	26	42
0.618	43	7	67	24	46
0.547	29	7	80	20	41
0.548	31	7	78	23	41
0.573	50	8	59	33	57
0.533	37	8	83	29	45
0.487	22	8	109	29	41
0.511	21	8	113	37	49
0.544	27	8	104	40	54
0.533	21	8	113	31	49
0.554	19	8	114	27	49
0.562	17	9	111	28	51
0.59	16	9	108	31	52
0.796	17	9	104	32	58
0.716	20	9	98	29	56
0.656	28	9	88	29	58
0.621	26	10	90	33	62
0.591	24	10	92	37	68
0.578	26	10	97	39	62
0.473	22	9	112	24	43
0.408	18	8	116	13	30
0.38	19	8	106	9	38
0.401	20	8	104	9	44
0.417	22	8	103	10	41
0.428	22	8	101	10	40
0.462	22	8	100	12	45
0.464	24	8	99	11	43
0.467	23	8	100	10	39
0.493	24	8	102	13	49
0.509	22	8	104	14	46
0.619	18	8	102	13	43
0.717	19	8	89	12	36
0.636	20	7	89	13	25
0.626	18	7	91	15	22
0.579	16	7	94	17	24
0.602	21	7	78	23	30
0.607	25	7	67	23	25
0.701	36	7	52	22	30
0.73	56	8	32	23	41
0.685	43	8	56	22	38
0.706	44	8	57	27	41
0.797	56	8	34	32	54
0.704	44	8	53	27	47
0.655	40	8	62	22	40
0.723	51	8	49	28	50
0.798	65	8	30	37	76
0.83	69	8	26	40	78
0.772	64	8	29	28	66
0.972	65	8	25	32	66
1.072	59	8	28	37	68
0.974	53	8	32	34	53
0.954	52	8	30	31	48
0.841	48	8	32	28	40
0.741	52	8	20	32	46
0.7	46	8	24	33	45
0.724	48	8	18	33	45
0.786	45	8	22	34	42
0.614	30	8	45	25	30
0.598	26	7	47	26	31
0.644	33	8	34	29	37
0.611	34	8	46	22	32
0.614	29	7	57	22	40
0.619	35	7	52	21	41
0.652	42	15	34	21	42
0.674	26	15	54	15	36
0.753	17	7	69	11	26
0.783	26	7	72	8	30
0.8	23	7	71	8	23
0.679	23	7	1	7	35
0.63	24	8	1	11	46
0.601	33	7	46	16	42
0.582	27	7	46	20	40
0.553	26	7	44	24	36
0.502	26	7	44	21	28
0.49	27	7	43	16	23
0.495	30	7	38	14	25
0.641	42	7	23	23	34
0.608	53	8	10	38	59
0.593	43	8	16	26	44
0.577	36	7	19	31	49
0.495	29	7	26	29	34
0.588	44	7	13	28	39
0.543	44	8	10	27	49
0.616	48	8	8	28	50
0.653	43	9	15	28	63
0.748	63	9	16	28	73
0.631	51	9	28	22	58
0.642	53	9	36	26	70
0.668	65	10	39	33	95
0.65	60	10	40	29	90
0.724	66	11	20	31	89
0.804	48	9	31	34	70
0.865	57	8	24	38	55
0.701	56	8	21	36	50
0.622	47	8	26	36	42
0.552	43	8	26	26	30
0.485	31	7	33	11	14
0.503	33	7	28	12	17
0.498	36	7	22	13	18
0.481	40	7	18	13	17
0.414	26	7	31	8	9
0.423	27	7	30	9	12
0.461	33	7	22	12	15
0.522	53	8	8	14	23
0.523	51	8	10	17	26
0.564	50	8	11	22	38
0.557	48	8	14	31	47
0.607	46	8	17	31	51
0.661	47	8	19	32	55
0.65	46	8	21	30	52
0.603	51	8	19	29	48
0.595	52	8	20	29	51
0.645	59	8	15	31	59
0.637	62	8	15	29	60
0.736	73	8	6	31	72
0.804	78	9	2	35	95
0.709	76	9	4	31	88
0.532	51	9	21	21	48
0.496	48	8	24	22	48
0.488	42	8	27	24	44
0.494	45	8	21	26	48
0.48	44	8	19	29	51
0.531	54	8	8	31	57
0.557	57	8	3	33	60
0.518	55	8	4	34	57
0.549	54	8	5	34	57
0.624	51	8	7	34	60
0.698	51	9	12	36	69
0.743	52	8	16	36	66
0.759	51	9	22	35	66
0.692	45	9	35	30	69
0.638	42	10	49	29	71
0.593	41	9	62	28	73
0.669	50	8	52	28	68
0.686	41	10	47	23	70
0.541	28	8	51	9	22
0.513	32	8	49	6	21
0.688	47	7	34	9	38
1.022	81	10	6	21	97
1.157	89	9	3	31	122
1.521	91	10	4	37	138
1.262	86	10	4	42	147
1.344	83	10	4	51	161
1.412	75	10	5	56	162
1.515	70	10	5	58	165
1.391	63	10	5	52	149
0.994	65	10	4	40	123
0.885	66	9	5	38	74
0.821	42	9	13	42	50
0.772	52	8	11	38	55
0.627	37	8	16	27	46
0.724	48	8	8	31	49
0.72	35	8	10	17	28
0.796	41	8	10	19	44
0.715	29	8	26	15	26
0.695	30	7	35	17	29
0.695	31	7	38	19	34
0.685	35	7	37	17	31
0.686	33	7	41	14	29
0.703	29	7	49	13	26
0.708	26	7	62	18	31
0.666	22	7	75	20	33
0.586	20	7	90	22	43
0.56	19	7	99	22	44
0.544	19	7	100	23	38
0.426	16	8	107	24	42
0.404	14	8	106	23	38
0.411	15	8	102	26	42
0.448	14	8	101	29	42
0.514	14	8	99	30	52
0.559	13	8	98	30	55
0.575	16	8	96	32	64
0.633	22	8	90	33	77
0.66	24	8	88	36	88
0.694	26	8	86	40	87
0.753	26	8	85	41	81
0.857	35	8	74	41	70
0.82	37	7	66	32	49
0.747	38	7	64	22	31
0.729	45	7	56	15	27
0.737	47	7	52	14	27
0.918	61	7	32	27	46
0.868	50	7	37	24	35
0.842	50	7	35	24	32
0.883	72	8	13	22	30
0.856	68	7	11	20	23
0.851	61	7	9	21	21
0.853	64	7	7	21	23
0.828	68	7	2	20	24
0.788	45	7	13	26	21
0.793	43	7	12	23	20
0.727	30	7	24	17	16
0.754	32	7	22	18	21
0.802	35	8	21	16	22
0.846	38	8	20	18	30
0.918	43	8	20	18	44
0.72	19	38	75	44	81
0.727	16	20	78	48	87
0.586	24	8	88	5	23
0.599	33	8	75	6	25
0.656	33	7	74	8	26
0.651	29	8	73	8	28
0.659	37	8	69	9	31
0.607	26	7	92	12	32
0.595	19	7	109	18	32
0.585	18	7	106	20	34
0.583	23	7	101	21	32
0.572	16	7	97	21	35
0.551	15	7	90	20	34
0.535	15	7	86	20	35
0.536	15	7	83	20	34
0.553	20	7	72	20	35
0.552	24	8	69	17	29
0.558	31	7	68	15	30
0.588	31	8	71	19	36
0.592	27	8	85	22	44
0.582	20	8	109	18	44
0.581	16	8	125	16	38
0.574	21	9	125	17	49
0.57	22	10	127	18	56
0.553	27	10	112	18	68
0.533	31	10	92	19	62
0.571	31	9	86	22	57
0.567	24	8	88	18	47
0.574	34	8	68	14	41
0.571	32	8	69	15	38
0.566	25	8	80	16	41
0.569	29	8	72	20	47
0.546	29	8	69	21	43
0.542	26	8	66	22	48
0.541	25	8	63	27	45
0.548	27	8	53	27	32
0.571	29	8	47	29	29
0.595	27	8	47	22	18
0.624	28	7	46	13	15
0.647	37	7	42	11	14
0.687	46	7	32	12	22
0.698	47	8	28	13	26
0.657	41	8	33	12	28
0.692	43	8	27	10	23
0.774	52	7	18	11	20
0.702	53	7	15	9	14
0.757	56	8	10	8	17
0.864	41	7	26	6	9
0.808	43	7	29	7	12
0.808	60	8	16	13	27
0.827	64	8	12	14	30
0.819	66	8	5	17	27
0.815	65	8	5	17	26
0.773	58	8	7	17	23
0.739	50	8	10	20	22
0.764	53	8	12	19	24
0.759	46	8	6	14	29
0.742	39	8	8	13	30
0.67	28	9	18	12	25
0.685	33	8	11	13	28
0.655	28	8	15	12	22
0.65	25	8	23	11	30
0.694	33	8	11	14	36
0.702	36	8	14	15	36
0.785	39	8	13	19	51
0.808	36	10	29	30	74
0.77	31	10	40	29	73
0.745	31	9	42	28	72
0.695	26	9	50	26	63
0.671	31	10	57	26	67
0.649	29	10	64	27	67
0.744	50	9	43	39	102
0.853	60	11	26	43	112
1.021	74	12	7	42	108
0.961	78	14	2	36	97
1.015	78	12	2	37	110
1.052	76	10	3	37	115
1.026	75	11	2	41	119
1.056	72	10	6	47	126
1.028	69	11	5	49	120
1.131	56	10	1	47	126
1.097	50	9	6	45	111
0.932	45	9	7	36	88
0.835	41	9	4	35	75
0.819	35	9	6	37	74
0.892	35	9	11	42	86
0.963	40	10	20	43	89
0.942	44	11	35	47	94
0.868	37	10	60	46	90
0.765	30	11	90	38	80
0.718	28	10	105	36	77
0.688	30	10	119	40	98
0.578	23	11	122	29	78
0.514	16	10	124	24	74
0.524	19	10	124	26	79
0.578	24	10	114	30	87
0.656	30	9	107	37	80
0.725	55	9	64	39	89
0.943	93	9	41	50	115
0.882	65	9	54	62	120
0.918	75	10	34	57	125
0.957	85	10	24	58	124
0.894	75	11	26	46	110
0.855	63	11	34	43	111
0.833	65	10	31	37	103
0.768	50	10	38	35	81
0.714	40	9	52	34	70
0.705	33	9	57	36	70
0.734	37	10	56	40	79
0.835	55	10	37	42	91
0.977	68	10	22	47	109
1.164	76	11	21	51	126
1.081	68	12	44	51	130
0.993	53	14	83	49	133
0.906	49	13	91	50	127
0.88	52	12	93	50	124
0.892	55	11	90	48	120
0.956	69	10	77	52	148
0.982	73	10	69	53	173
1.132	92	10	43	55	177
1.301	114	10	20	61	184
1.219	82	10	41	55	147
1.165	72	10	43	53	134
1.257	85	10	33	55	135
1.446	97	9	4	57	129
1.421	94	9	5	61	111
1.338	91	9	5	61	115
1.382	84	9	6	61	119
1.266	69	8	3	59	96
1.143	61	8	3	55	82
0.958	48	8	10	48	67
0.935	46	8	7	47	64
0.945	45	8	5	48	64
1.037	48	8	5	46	65
1.079	49	8	10	43	59
1.083	51	8	17	44	71
1.048	52	8	31	50	71
1.048	52	8	52	54	73
0.983	47	8	76	55	80
0.88	37	9	115	62	99
0.812	26	9	135	54	88
0.847	35	9	121	58	104
0.86	33	9	114	55	106
0.896	46	10	94	54	100
1.011	69	10	63	52	95
0.968	72	9	42	49	88
0.982	80	9	23	51	93
0.849	44	9	61	44	72
0.838	48	9	56	41	77
0.802	38	8	61	39	69
0.765	34	8	61	40	74
0.744	27	8	70	36	55
0.726	25	8	68	35	56
0.722	28	9	61	34	56
0.724	26	9	64	35	60
0.761	34	9	49	40	68
0.8	40	9	38	43	78
0.89	55	9	24	45	87
0.909	52	10	38	44	95
0.89	46	10	59	45	89
0.915	46	10	77	45	93
0.925	49	10	85	47	114
0.894	43	11	89	40	89
0.882	35	13	104	35	76
0.844	26	12	118	32	78
0.789	35	14	106	32	87
0.761	43	13	91	37	88
0.75	41	11	90	37	78
0.747	40	11	77	30	66
0.742	39	10	77	29	59
0.742	43	10	66	30	65
0.731	43	10	63	31	64
0.767	54	11	44	36	71
0.78	55	10	37	42	77
0.8	60	10	29	47	84
0.82	63	10	21	50	88
0.825	53	10	25	54	88
0.846	50	10	23	59	97
0.873	53	10	17	62	102
0.874	55	10	13	62	101
0.909	57	9	7	59	103
0.991	54	9	6	53	93
1.078	50	9	14	47	82
1.2	57	9	6	48	92
1.281	62	9	5	53	104
0.966	55	8	32	19	1
0.825	45	8	52	5	1
0.807	47	8	47	4	4
0.798	52	8	46	4	7
0.818	58	8	38	4	16
0.761	26	8	57	3	7
0.8	42	7	60	3	6
0.624	54	8	44	4	1
0.495	40	7	50	3	10
0.588	46	7	44	5	13
0.6	53	7	30	6	16
0.554	48	8	30	7	14
0.464	22	8	77	11	17
0.487	18	8	80	13	15
0.529	16	8	81	18	23
0.535	27	8	58	20	22
0.517	25	8	54	21	25
0.507	24	8	52	21	41
0.537	32	8	35	19	33
0.572	38	8	37	19	33
0.613	40	9	48	23	44
0.577	30	9	73	30	48
0.541	26	9	94	38	58
0.552	28	9	102	44	69
0.546	25	10	123	49	66
0.537	23	9	135	48	68
0.543	25	9	138	46	72
0.563	30	10	124	49	81
0.554	30	10	120	42	76
0.569	30	10	116	47	83
0.581	29	10	112	47	77
0.582	31	9	103	48	76
0.582	36	9	94	48	74
0.612	39	9	84	48	75
0.702	55	9	55	48	87
0.689	57	9	47	47	87
0.751	85	10	14	53	108
0.787	69	9	25	54	97
0.761	74	9	9	58	102
0.697	67	8	11	54	91
0.648	38	9	41	51	81
0.663	33	8	35	51	76
0.673	38	8	23	49	78
0.658	38	9	37	46	75
0.693	42	10	44	49	79
0.764	49	10	45	52	88
0.716	44	11	66	48	77
0.644	36	11	96	41	74
0.549	26	10	128	38	69
0.523	25	10	133	34	65
0.535	24	11	144	36	75
0.524	29	11	137	36	79
0.536	31	10	127	35	80
0.554	33	10	115	35	80
0.561	32	10	103	36	73
0.586	40	10	85	37	70
0.68	90	10	40	37	81
0.731	81	10	40	42	95
0.876	102	10	10	54	117
0.89	104	12	4	50	123
0.784	90	12	6	41	107
0.79	95	10	1	39	115
0.765	88	10	1	40	110
0.69	67	10	17	41	83
0.609	52	10	35	39	77
0.607	44	10	43	41	69
0.635	46	10	36	42	70
0.682	52	11	39	44	77
0.701	51	12	51	44	83
0.708	52	12	65	46	77
0.636	38	11	99	45	76
0.605	33	11	118	47	77
0.533	19	10	140	35	63
0.502	15	10	143	30	56
0.467	17	9	141	29	55
0.443	21	10	135	31	67
0.453	22	10	136	31	63
0.514	29	9	131	34	64
0.558	37	9	121	37	64
0.577	40	9	120	40	66
0.612	32	9	130	42	77
0.606	38	9	123	38	72
0.701	61	10	76	45	88
0.599	34	9	121	36	66
0.562	19	9	142	39	61
0.574	22	9	135	40	60
0.651	45	9	70	41	77
0.659	47	9	56	40	78
0.624	43	9	58	37	67
0.616	38	9	60	39	68
0.659	34	9	71	40	67
0.724	41	10	75	41	71
