实际值	线性回归	决策树	SVR	随机深林	GBDT
281.47	335.8831048552264	356.77	372.9001488751542	307.737	272.4398486033594
458.87	519.4407681207576	383.03	448.1440366755507	508.944	562.8695966574619
365.4	457.14638100225466	364.1	435.0792574583369	353.20000000000005	359.5264531471206
607.17	650.0358836801379	587.1622222222223	590.722999276058	606.3471666666667	591.9637973831673
637.63	654.9133895633822	712.49	555.2168723540166	645.747	639.9011053669134
639.57	701.1864905510625	774.9378571428571	634.05685906108	731.402	700.8792352383024
482.63000000000005	550.702899181147	475.90375	510.1653757667812	449.5546666666666	447.49019489120764
667.5	674.2336732175469	631.4341935483872	602.9952537142517	634.7275	638.3102344034886
569.7	608.7265768743432	585.32	512.1848520856648	570.8437142857142	546.1337119727672
406.4	412.6389596128645	244.6808333333333	390.76519182678186	309.49899999999997	304.9921619340367
530.4	545.0999199919629	523.885	508.42391255638813	524.3372142857143	527.174805419811
701.57	743.232650881419	774.9378571428571	660.6033396156577	763.2100000000002	753.7863305016577
643.77	676.2383094182749	631.4341935483872	602.8922035636189	646.0179999999999	647.2884149470207
233.50000000000003	398.29587123810205	94.6	314.8146268878924	261.197	330.6403796596335
690.47	709.2085979302317	670.7333333333332	624.0287183899056	686.198	676.4790819562445
732.6	706.019935464158	774.9378571428571	631.6905854531711	741.5390000000001	730.2991462976895
538.83	576.2002908857103	446.91555555555556	546.3886192544427	499.685	527.3407314471112
691.13	719.1578383318271	631.4341935483872	612.6431259237811	698.8539999999998	704.3642025952494
493.7	564.5909093346927	475.90375	529.688558596997	485.0246666666666	494.63126571423294
608.73	662.1493545443766	631.4341935483872	595.891364479422	617.7525	642.1099739186379
634.1	700.0717188185844	631.4341935483872	604.7873463730677	658.215	666.5929356527947
691.6	728.9477453113439	774.9378571428571	645.9587699776657	751.9989999999999	720.0691610672793
370.28	374.09053047576964	94.6	341.60753319003135	224.37	143.43208394369063
266.27	411.40060821549264	94.6	341.0592378192769	258.803	297.3952635268349
322.6	432.4914810036785	472.49999999999994	375.1394740770402	352.18916666666667	380.7765175178282
89.6	267.79563506396033	149.6877777777778	215.4484943050069	138.445	136.53236451882333
540.83	611.1135865110376	712.49	549.8516739633873	609.3173333333333	614.1609633832995
543.17	581.2466776212044	446.91555555555556	546.9571422601981	494.54800000000006	528.3554046616678
657.23	649.2126567193964	631.4341935483872	599.4297899306122	661.484	675.4584887170957
638.03	672.3192091966228	631.4341935483872	608.0237158340523	722.1110000000001	703.7391925021444
366.1	406.70241939543206	244.6808333333333	378.33414664530994	304.381	293.32122436397714
355.03	473.6671309868173	472.49999999999994	383.44588077015055	352.18916666666667	405.0713941951007
705.53	678.3318704291968	739.3	615.4502624847465	748.0640000000001	715.4803742160415
198.67	282.1943152898579	206.90083333333328	292.2084157476385	213.814	207.0316427662893
233.13	323.3690374557742	206.90083333333328	325.7840032311114	218.692	217.19843238825987
626.3	647.8144327392832	585.32	543.7523511899532	585.9715000000001	610.3988348648287
49.63	269.5782551267455	191.8	203.4164560566525	135.221	190.92202381108896
289.43	374.1477097219648	244.6808333333333	395.40497192181704	285.34499999999997	257.8255644609937
331.43	402.12449042716906	244.6808333333333	416.90846142352086	292.28599999999994	271.9176159831738
535.8	600.8377998735714	487.626	543.5247556854054	532.8100000000002	546.7603271602869
625.6	677.0893752628897	631.4341935483872	618.4669230068457	696.8625	667.430556582375
255.97000000000003	300.2977048418701	323.53	350.1242571085267	292.15999999999997	194.23962305031264
117.77	164.64190674747294	193.025	258.1678330834107	145.89066666666665	177.7948787832938
77.13	80.67467266074397	115.06428571428569	194.56340082431635	101.24916666666667	77.46923229358205
240.90000000000003	308.76327748866254	356.77	362.3320160814115	302.52500000000003	260.320038222273
201.57	279.64276261458974	206.90083333333328	295.3115257006761	194.896	206.53983890638912
299.4	344.69087410073456	244.6808333333333	388.13445313680836	289.097	242.3353008988279
231.4	273.19112374160284	271.5566666666667	271.76392186507326	213.08499999999998	172.8177387931472
181.07	255.76127373566356	206.90083333333328	316.7528957513391	211.77050000000003	205.80511170819966
553.03	204.7298033020683	510.72499999999997	253.2543849188066	480.11449999999996	351.944867459963
803.7	481.2996395110751	712.49	501.3487022669641	672.964	687.0644457652792
863.3	601.9609618841814	774.9378571428571	574.8116518256999	735.9549999999999	751.7685478014249
333.6	38.56534759902783	136.53833333333333	116.34954349163222	175.878	214.55117482617112
324.6	-46.66555325272205	70.97	56.545053147511496	91.60000000000002	177.59935518091388
822.47	599.7940497732053	739.3	585.3645353315353	715.142	679.7540083310201
523.4	252.6872555895038	94.6	273.1119531688223	200.33600000000004	204.73263058883597
795.7	555.9435391479814	712.49	527.6381849618084	676.7704999999999	704.930481888418
723.47	400.5994160560137	622.97	429.5313950356763	569.2210000000001	563.9354013746095
417.9	173.7249092254903	94.6	222.61204247645875	184.85200000000003	210.19464850189195
871.93	612.5310649627272	774.9378571428571	612.3004799958863	730.8850000000001	738.0974209844925
380.7	107.31975634342864	127.42999999999998	183.67317773109718	169.193	223.3582201234091
779.34	439.47866574256767	712.49	459.23453596845053	656.0359999999998	639.2389464785634
797.93	498.3497220483058	737.1666666666666	510.55724087216214	675.5070000000001	704.5294798667959
587.73	254.33519492309924	510.72499999999997	297.13593399570294	486.4995	386.7274571880556
882.5699999999999	644.6518675064957	774.9378571428571	631.0796940146708	739.1350000000002	744.2017511479041
829.13	538.4601475434782	774.9378571428571	550.1648300405014	731.844	748.5745749267041
788.63	457.9810707039907	712.49	475.706067951426	661.343	627.3955521070259
427.49999999999994	124.82756330784702	94.6	197.01153277890168	227.89000000000004	361.06273135108097
895.33	674.5970577473408	774.9378571428571	644.3062618243882	716.4799999999999	755.1200808899013
874.4000000000001	614.8947919729219	774.9378571428571	607.4984953599688	735.565	779.0404721541069
881.87	624.2855617197752	774.9378571428571	616.4747257409126	735.205	756.8539108403498
498.97	241.7299783867764	421.67	265.79403822271996	333.61699999999996	256.2025067912024
884.8700000000001	619.6382849441246	774.9378571428571	617.6308466275937	737.951	763.6989655360627
872.0999999999999	633.4712798561683	774.9378571428571	606.8270039302379	749.6760000000002	766.1117362441943
897.1299999999999	651.3087129251946	774.9378571428571	625.2814233208682	741.668	779.110311192482
825.17	508.38914346156804	737.1666666666666	521.3847973504156	664.854	699.0762219005197
591.97	284.9058643856622	510.72499999999997	332.2839536514502	478.7995	453.76818580358923
540.0	377.58329886250283	475.90375	377.0076447725723	496.7095	383.1792554720804
547.47	159.0107630420028	421.67	219.02434413553124	329.38	268.47386666135617
888.23	653.7847062179702	774.9378571428571	632.5777182414388	735.205	720.8977275324062
825.87	595.7828024729818	739.3	566.575664134459	727.4459999999999	718.2599129045767
853.63	555.9996642336873	774.9378571428571	558.303643606898	723.2320000000001	718.5795121336888
871.17	592.3782081873644	774.9378571428571	586.4987542972983	736.439	774.8165154843499
691.13	364.4338735601071	622.97	390.65561096005706	577.4	571.5626967754237
891.53	640.9851529362197	774.9378571428571	626.8780931568455	735.205	739.4660158412094
890.6	614.6997273402945	774.9378571428571	613.9184563624352	737.951	776.8317023988059
63.17	75.29081884449775	149.6877777777778	229.5587340174052	104.51800000000001	38.056050595555675
50.23	30.707262510170292	115.06428571428569	199.30890178007596	98.625	60.28636954828832
63.629999999999995	50.475734182997954	115.06428571428569	213.00735144465878	98.625	39.24959346574752
59.06999999999999	99.8661079275951	149.6877777777778	239.67842400471898	99.60400000000001	7.448618334560578
33.37	102.57240757237179	149.6877777777778	240.55412055894155	107.79500000000002	62.6088301681449
22.33	117.98091878299572	149.6877777777778	240.91052755791566	107.67099999999999	71.19503926782949
2.8	51.35005058091266	45.300000000000004	189.9608006650332	46.089000000000006	-9.457309913555079
