实际值	线性回归	决策树	SVR	随机深林	GBDT
89.2	85.53521631477962	89.16666666666667	187.3591656660645	89.3845	89.27590138478386
28.1	31.32801537438168	27.615714285714287	162.79658797792789	28.234619480519477	27.97617044735391
17.4	20.267306706607997	18.953888888888887	133.26670611780625	17.986391849816847	17.52876110383249
28.73	35.97769538031215	33.34954545454546	158.11651173622926	30.776255555555558	30.95390748708117
18.1	18.96098372158622	21.543750000000003	133.4972007778296	19.33210484515485	17.628090966953526
16.53	16.09143766445963	17.45181818181818	115.55346358913039	17.369599858203696	17.388971047314712
26.87	31.63978584656929	27.615714285714287	169.0498218817442	28.23682792207792	26.027134913624824
18.03	18.69781146402909	18.953888888888887	110.22511654261992	18.805722344322344	18.874073385189952
19.3	23.436710346310576	21.543750000000003	134.0642236249725	20.49259174991675	18.69391201771674
34.97	46.126805085257665	40.035	170.49805882461487	37.700426587301585	34.7195232073374
17.83	17.247312551355325	18.953888888888887	109.35192027979441	18.805722344322344	18.64626895553747
14.169999999999998	14.201421228002303	15.389090909090907	101.47503868418907	14.97554522472339	15.431938225447379
31.96	39.62473270188984	35.372	170.15868358543375	32.66135	32.05331510668863
17.4	17.781787411635992	18.953888888888887	115.47188783813415	18.46982042124542	17.67891926190014
13.869999999999997	13.57338521925044	15.389090909090907	121.82153508104689	14.97554522472339	14.389460537414813
19.930000000000003	20.517264838575393	21.543750000000003	132.2022320366438	21.00826833721834	18.69002895005072
17.77	18.224023011865636	17.45181818181818	106.85778030421535	18.71668598068598	17.995204720915677
28.53	29.925713996614203	27.615714285714287	191.81431496092526	29.179699350649347	28.151487615363404
28.1	30.243301203969235	27.615714285714287	166.76654637629682	29.15472857142857	28.004073781628048
17.77	22.255340395061918	18.953888888888887	133.65206840339545	18.805722344322344	18.784688584736337
23.43	26.19767537828665	25.70125	178.2954716640754	25.048566414141415	22.586382377855255
13.899999999999999	13.08710314529656	15.389090909090907	105.21349167445813	14.97554522472339	15.306673532007885
