实际值	线性回归	决策树	SVR	随机深林	GBDT
1367.87	1456.1811320883457	1357.4	1483.453010694247	1320.433	1369.8749204411552
1391.5	1473.2102640423864	1245.8033333333333	1536.5213119570717	1376.862	1368.819092355585
914.23	850.0910804872985	972.392	1016.984358768805	978.7409999999999	960.9805362665631
1506.4	1610.2091236664623	1524.3999999999996	1668.7480682710643	1525.3578333333335	1478.8339448474635
1646.73	1741.214402866649	1524.3999999999996	1830.8896433635214	1555.4728	1474.3569076235867
1313.43	1338.8103302128286	1260.5520000000001	1370.254739530677	1251.557	1289.8269276670562
1497.7000000000003	1626.8722628942633	1395.5549999999998	1682.8922186088148	1418.237	1429.2789048431437
814.17	721.0712393959095	818.3299999999999	916.6236136497137	797.6038666666667	821.6293367450178
1181.23	1076.9216563290888	1260.5520000000001	1203.130270333346	1175.089	1103.9382983660694
1330.67	1520.3436769043778	1428.75	1581.3911505876304	1438.8809999999999	1469.1078195072828
1356.47	1505.433135672598	1524.3999999999996	1538.709909256289	1518.1654999999996	1354.964564291678
1918.87	1941.9141434604016	1785.5300000000002	1984.6498169793294	1850.1789999999996	1926.803812199801
1364.73	1520.8156673921467	1524.3999999999996	1563.4722788495915	1481.6245	1349.6277691318514
1205.63	1411.5982478834503	1449.4292307692308	1460.1850208261067	1503.3764999999999	1478.5502598564085
1383.5	1570.8594779947825	1539.523333333333	1633.2186477490377	1480.792	1545.9702245669673
1259.57	1522.2460817628767	1524.3999999999996	1557.8598777419206	1484.5969999999998	1495.4980346666134
1352.0	1667.4877942177368	1524.3999999999996	1683.2483236250632	1544.9814999999999	1488.7783421367935
2158.0999999999995	2093.562585522247	2272.685	2122.966778740589	2196.5209999999997	2190.5892147122654
1260.63	1538.880318577087	1524.3999999999996	1584.5537423861415	1523.1766666666667	1506.0994630962173
1279.83	1503.6708119878813	1524.3999999999996	1537.7303398207164	1532.873	1432.6373553184258
2374.36	2180.032454250286	2700.92	2255.8302269292094	2512.8633333333332	2462.983270073362
1259.87	1466.258532877369	1449.4292307692308	1512.0776539690428	1450.792404761905	1400.261660454606
1219.7	1285.52810439649	1291.214	1332.173127758445	1313.07	1291.9648508673808
1377.5	1521.6191525844224	1524.3999999999996	1568.0152080825715	1516.8465	1383.5935790692279
1300.53	1533.7218326307575	1524.3999999999996	1568.5655395532635	1520.8826666666669	1474.647111876869
1224.13	1275.2069088367475	1302.66	1341.3027997530396	1327.496	1290.8174603572852
1433.9700000000003	1489.2187960875153	1428.75	1551.0831481662044	1467.687	1490.5851980681969
1224.4	1495.4767899738417	1449.4292307692308	1506.7969875413864	1507.6644999999999	1389.498088791898
1181.67	1304.434583713839	1128.1333333333332	1347.9919377119343	1107.3002452380952	1142.5889742922632
1261.1	1439.4849150464547	1524.3999999999996	1481.8263042849235	1505.2706666666668	1479.6186849516098
1202.67	1422.2978821247248	1230.9677777777779	1428.2637348299932	1373.2045	1334.0181547056736
1137.63	1320.2614391562097	1171.354347826087	1347.5377201872677	1129.4193999999998	1218.7792403085032
1230.3	1309.6704830277445	1302.66	1367.2171998539961	1323.2869999999998	1248.5821230458591
1249.1999999999998	1363.5899030691303	1555.87	1408.2376660252062	1457.0810000000001	1372.4155025145958
1229.87	1329.3491941487823	1555.87	1377.6227257880223	1439.7031714285713	1358.8783662031299
1389.57	1468.1244463100452	1413.9700000000003	1486.756395532545	1224.4389999999999	1240.8356607540632
1396.3000000000002	1572.7553314553402	1449.4292307692308	1640.9204065967942	1573.681	1527.1985685764516
1114.0	1259.5436065015888	1302.66	1308.1377913032734	1303.5190000000002	1184.559215625941
