实际值	线性回归	决策树	SVR	随机深林	GBDT
406.43	392.160180528403	401.774	420.9617856745418	399.03263636363636	392.7815751884476
424.17	387.89462610396123	401.774	420.6664279457308	395.9136666666667	393.88318673853865
429.67	399.18100613116906	398.55179856115126	422.8167271069826	399.1879373205742	400.31651850547786
385.97	388.9767009269907	381.4035	415.66039350588096	383.847	379.94705858779196
384.17	387.0697628986135	386.18035714285713	417.4141620181948	390.1435	386.58521734310534
408.4	407.56880134826383	398.55179856115126	425.74146007422974	399.3318258263213	401.3954168081508
403.73	400.02316617621176	398.55179856115126	424.72195402340753	404.66200000000003	402.0967597082778
405.2	396.40845953443375	398.55179856115126	424.01076648524213	407.0117008797654	399.84989341167454
379.13	381.90517439030816	381.4035	414.4676727684837	385.938	386.48921591644086
379.9	387.3815367936453	396.08375	417.4843149488087	393.8035	398.7719419834421
397.8	390.86700953839573	395.91479166666664	418.5266455659613	391.1546666666667	392.51630182377255
379.17	383.7921344031304	384.486	418.0991468343143	393.2105	394.7367942383451
380.67	378.98844988577366	386.18035714285713	414.4940828377278	384.40099999999995	385.47921254306823
380.13	379.98021189605475	384.486	417.4913416894885	389.0995	390.7537218607414
407.0	385.5133686190072	395.91479166666664	415.71194865038996	395.703	396.08917157856365
410.37	390.0391145388391	396.08375	415.8114193473201	395.97	397.6583917521351
382.2	380.5354116129017	386.18035714285713	415.08496848395714	384.651	387.42208008106604
402.73	396.4650341110178	395.91479166666664	419.9878657890133	398.949	395.4802262134866
388.83	392.5737258607086	381.4035	414.4767722505889	386.34799999999996	384.7237101154584
412.07	389.4568082341974	398.55179856115126	417.5781828971631	398.238	393.0390489266311
382.47	384.2347497102965	386.18035714285713	414.52431855790473	384.978	389.133706244386
410.83	396.26612657281447	398.55179856115126	424.9006140765035	401.406	411.35647694750025
399.1	394.1046219706029	381.4035	416.00485107825807	381.74399999999997	376.7994431237216
399.47	395.02628969437455	381.4035	418.00839996544374	385.645	387.40441789744784
410.97	392.30980572916036	401.774	419.4959557871613	394.0563333333333	389.1786205627253
408.53	389.92319954093716	396.08375	415.85803870540116	393.571	397.37247262566814
411.6	386.8362108829111	401.774	418.6846102517369	395.0005	393.85313588026577
415.67	381.9413414258091	398.55179856115126	415.76526586091717	397.167895523291	395.5812594399149
379.67	380.4981539299663	381.4035	413.93802088600717	385.454	386.6604770713161
375.8	382.0015674657929	381.4035	416.192754516837	386.089	385.00416628073356
376.87	390.0452789179353	401.774	419.3306168264478	396.91183333333333	395.3082478153568
404.77	381.653284210354	401.774	415.7036616296024	395.9696666666666	396.1763043448719
414.47	390.4896059834391	398.55179856115126	423.37080246890025	397.36759249298797	388.977323471655
382.53	382.5555030580584	396.08375	417.1744733642053	398.21183333333335	394.91657622778405
404.07	380.341548568039	386.18035714285713	413.75300948700936	388.2775	387.90980222031146
389.27	383.38066752933963	401.774	418.3632918486853	396.91183333333333	391.32902663539596
413.23	404.09683053736	398.55179856115126	423.8085917419547	397.36759249298797	388.01838727952713
409.3	391.0279135064152	401.774	419.3025343498283	398.615	395.647004226873
406.63	391.63487286457166	398.55179856115126	423.29254342141235	404.9347008797654	397.63974749494577
418.1	406.6860908033195	398.55179856115126	425.7838112879965	397.36759249298797	392.45856799966407
407.77	400.19698334900363	398.55179856115126	423.6618042759926	402.488	395.74487926270734
416.3	387.5896212473996	398.55179856115126	422.0538956910313	401.09763636363635	394.06102191663155
409.6	398.4291843866749	398.55179856115126	424.8585043452049	402.488	399.8663577338001
423.97	404.786331933639	398.55179856115126	425.57918742658	397.36759249298797	397.33959701148206
412.2	397.161389765174	398.55179856115126	422.0932965522599	399.19	399.00385902638953
406.43	400.61327000772576	398.55179856115126	423.67329648324954	399.012	403.17427337579056
407.6	398.55783993305346	398.55179856115126	424.466704291866	405.405	397.98829547595915
407.03	393.15104618699286	398.55179856115126	424.41053112044335	405.125	409.6813759847342
419.93	388.81110011546076	398.55179856115126	419.4049514251791	397.36759249298797	388.58032846333276
409.9	408.5179767793836	398.55179856115126	425.37808868504476	396.55359249298795	396.5928958156269
407.23	408.76240196717833	398.55179856115126	425.84968100611684	396.5548258263213	397.8749084429311
405.03	400.3721357723719	398.55179856115126	422.3284937203898	401.5147008797654	398.4812921624759
413.47	400.00645152301826	398.55179856115126	425.63311915225324	397.36759249298797	395.5985289418908
408.6	392.60109550746165	398.55179856115126	421.7042123929757	398.2096363636364	397.2697529236917
413.0	399.9354190106971	398.55179856115126	423.11375638000777	409.087	406.02149948088623
419.07	397.2055849148835	398.55179856115126	424.51856916025497	399.57759249298795	402.10523560078593
411.67	401.88863822594965	398.55179856115126	424.62811397248913	406.52799999999996	407.25229943591825
403.41	395.4684902452623	395.91479166666664	419.02082086381915	397.567	396.0895839528397
428.2	388.1931570677017	398.55179856115126	418.8341647987123	407.2487666666667	403.3653169527651
420.97	401.4667351534867	398.55179856115126	421.6789251545423	397.36759249298797	392.13143640301485
427.23	384.507487455641	398.55179856115126	413.8463347662517	401.35476666666665	400.1775639993318
415.1	398.86023861161584	398.55179856115126	422.2313371843548	402.971	402.7907454027928
402.7	396.523695131119	398.55179856115126	422.3261939086474	400.8347008797654	399.08514515044635
409.73	412.64774144335956	398.55179856115126	425.320891240436	399.3318258263213	397.9598482540062
407.33	398.26341089257704	398.55179856115126	424.66584287530327	404.21500000000003	407.7575448609225
409.57	393.9107231492932	398.55179856115126	420.7420003317317	396.97200000000004	401.10378132056724
433.17	399.63990492422016	398.55179856115126	422.15817872210675	397.36759249298797	384.7857163632723
406.33	412.1381476421298	398.55179856115126	425.6362477237575	399.3318258263213	400.7171199861883
411.53	381.9741132877515	396.08375	416.00524698103163	392.101	393.17924160425264
408.0	390.5194124947715	396.08375	416.81336126432916	396.59799999999996	396.6680188916366
422.27	404.2098468938509	398.55179856115126	425.7182774425828	397.36759249298797	394.02294375177655
426.8	381.63720623601876	398.55179856115126	410.46074064211405	397.216	399.29123403662794
398.83	382.8984580256213	401.774	418.45539692226964	394.104	394.5277786035103
407.47	388.49547490206623	401.774	419.535253590102	394.0373333333333	393.6919711256508
422.5	403.8027582003866	398.55179856115126	422.703247523125	401.67752670608667	400.0596731700487
410.93	401.8397572082589	398.55179856115126	423.45092712046403	410.466	400.9200734512604
383.2	384.09540756092645	401.774	419.1742433897733	397.48583333333335	392.2638247563308
385.53	386.43846550255836	381.4035	415.73546180732285	383.37399999999997	376.9683099027657
379.17	383.3357847174499	381.4035	415.2706742200765	384.618	384.1142431380764
378.6	382.8793732032302	401.774	417.66223251726177	396.91183333333333	390.74216348852445
403.4	386.34037297249245	396.08375	416.16938961925763	390.307	393.32339026862826
378.8	382.5717295041692	401.774	419.50207144368255	396.4576666666667	394.1496447386912
406.37	390.295598577296	396.08375	417.2663859889299	395.486	399.0067013280289
382.07	381.2691828748059	386.18035714285713	416.4007869726419	387.7355	385.4933945900418
292.63	415.0993224285817	395.91479166666664	423.04177504657935	399.172	393.3213808212743
340.13	420.08005581533996	390.05249999999995	429.3732492282785	388.096	392.1872054968023
367.1	415.44299665768153	390.05249999999995	430.02403653414467	387.44	417.3281205412487
299.4	411.1443882133902	396.08375	420.41012235688424	396.49600000000004	397.4205919044198
292.3	410.78080499555875	396.08375	419.1910394421259	389.613	394.2233341826329
366.77	411.6935063477865	390.05249999999995	428.52360202687925	390.716	410.1332743316457
344.0	407.1349604670287	395.91479166666664	423.7849105723755	398.466	396.49359840485585
365.33	415.619482348616	398.55179856115126	429.21581666133363	390.153	398.4146220428386
338.3	419.486279330801	395.91479166666664	429.12025802195353	395.063	392.68027902650687
304.77	406.6585447409837	395.91479166666664	419.9362341603106	396.76099999999997	395.3112840253206
355.87	416.26162535446156	390.05249999999995	429.70165228690354	388.62	410.3034068136078
307.2	409.8829998725473	395.91479166666664	422.1984593949621	395.069	397.60490234517795
338.28	420.3021124365804	401.774	429.80437863423504	402.421	398.67101858777346
348.47	420.2418164765777	390.05249999999995	429.7874290656393	388.449	389.59497061456284
308.57	415.1357573787076	395.91479166666664	425.9567471091242	398.89699999999993	396.929177352297
352.6	411.92111804483477	390.05249999999995	428.79978235832846	389.846	414.1920991961217
346.1	418.8229732554719	390.05249999999995	429.7822416240119	390.444	406.4051589102123
347.63	422.65014493887156	401.774	430.2249022038137	392.954	395.7679977359702
312.23	412.63017569121473	401.774	423.3924313654484	397.5296666666667	398.646328775326
372.77	410.8091754769899	390.05249999999995	429.15404309382996	384.733	417.704797725573
354.3	417.5949877612287	390.05249999999995	429.6975726151044	388.018	415.974527077486
356.13	419.2891756353711	390.05249999999995	429.865344364989	388.59000000000003	418.32423536326485
325.23	408.21076139747345	395.91479166666664	422.2259344342441	395.617	395.1481674302893
350.67	416.61397884204024	390.05249999999995	429.24061167521097	390.603	413.41481114049964
366.07	414.5126835160854	398.55179856115126	429.9852525070055	391.56600000000003	418.68566226601
359.0	412.1913924139384	390.05249999999995	429.8260263951702	389.433	421.8714394670442
347.23	420.11763951964724	390.05249999999995	430.300305863285	389.767	411.0378109594436
330.93	417.7136400751317	401.774	427.29269364985964	399.005	393.2103530681003
351.77	401.87461618352535	395.91479166666664	423.81744465667435	399.003	396.5158842952454
293.63	415.26100493232525	395.91479166666664	424.10363414963496	397.004	398.5339664479953
361.1	414.36101597927353	390.05249999999995	429.533966481623	389.463	414.9951750264496
367.07	414.0386153690992	398.55179856115126	429.65411310325794	392.46000000000004	409.018676512877
351.93	416.2793967969834	390.05249999999995	430.412617950038	387.544	403.18498589910456
353.8	417.4281793598585	390.05249999999995	430.0077555247561	387.361	416.27654246076446
326.9	413.5411579045724	395.91479166666664	428.28478750294187	397.00059999999996	393.19447485649437
366.67	419.81619512176235	390.05249999999995	429.98329405651293	387.48699999999997	418.582402848823
346.27	417.3366372391201	390.05249999999995	429.1202412405193	389.9922	418.03775584760314
403.27	409.0142303546062	391.83	418.94371407704494	415.93	386.69669191930205
406.03	407.5076463769692	395.9863636363636	419.46310410758144	407.4626666666667	389.58827086454227
405.93	406.5888560966489	395.9863636363636	419.5095761640395	407.60450000000003	393.9707062261896
398.83	397.3844414756909	390.67	417.90751183416387	411.526	401.15859349991655
394.93	393.8732603971797	409.9425	416.3984688194879	414.403	423.87505887968933
394.13	383.5564744312819	408.6733333333333	415.27363680354836	409.937	406.4801183535871
392.47	382.7488988998212	408.6733333333333	414.40672639654645	403.985	410.03519592632017
