"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"88","XHWAT2014043000572","152.7","577.57","318.47","1621.77","19.47","24.77","28.07","77.57","2017/7/12 7:00:00","2864.2","1256.6","186.4","3"
"89","XHWAT2014043000572","213.4","1925.67","63.6","2912.07","56.77","64.13","39.13","63.77","2017/7/13 16:00:00","8745.07","3137.03","433.4","3"
"90","XHWAT2014043000572","109.9","727.4","152.07","1887.23","19.6","23.77","26.67","84.43","2017/7/9 23:00:00","3176.7","1320.57","170.77","3"
"91","XHWAT2014043000572","136.57","732","236.83","1764.3","60.97","69.27","31","95.03","2017/7/13 3:00:00","9531.33","3536.43","524.47","3"
"92","XHWAT2014043000572","176.27","544.43","269.23","1569.3","13.53","16.5","27.47","76.03","2017/7/12 2:00:00","2107.37","977.03","119.57","3"
"93","XHWAT2014043000572","293.87","1924.03","66.53","3367.57","50.17","57.4","42.1","28","2017/7/11 16:00:00","7870.1","2713.87","385","3"
"94","XHWAT2014043000572","277.1","1524.5","65.27","2819.5","43.93","53.03","38.67","31.37","2017/7/11 12:00:00","6501.23","2399.33","368.77","3"
"95","XHWAT2014043000572","125.2","518.8","304.13","1531.2","17.77","21.47","27.03","77.3","2017/7/12 5:00:00","2747.73","1187.87","155.07","3"
"96","XHWAT2014043000572","108.7","1013.6","88.4","2336.8","7.47","8.77","27.37","74.37","2017/7/11 21:00:00","1282.97","677.67","51.37","3"
"97","XHWAT2014043000572","143.87","1002.97","105.37","2148.87","34.53","46.07","32.57","69.67","2017/7/14","4831.2","1964.97","339.9","3"
"98","XHWAT2014043000572","191.57","1119.43","106.87","2304","19.37","23.53","38.4","34.07","2017/7/10 12:00:00","3035.63","1216.9","153.47","3"
"99","XHWAT2014043000572","131.57","1659.77","62.4","2683.03","38.33","43.4","37.37","62.5","2017/7/12 19:00:00","6136.6","2214.47","287.8","3"
"100","XHWAT2014043000572","103.87","1328.83","63","2339.7","33.03","37.47","34.4","72.67","2017/7/12 21:00:00","5370.57","1977.5","258.33","3"
"101","XHWAT2014043000572","132.2","813.3","189.27","1854.5","53.8","61.3","31","91.17","2017/7/13 2:00:00","8529.67","3159.33","455.8","3"
"102","XHWAT2014043000572","118.67","930.63","114.2","1869.33","5.93","7.1","43.43","5.23","2017/7/10 17:00:00","986.3","568.83","30.17","3"
"103","XHWAT2014043000572","84.67","687.03","195.4","1810.97","13.33","17.4","28.83","74.97","2017/7/14 5:00:00","1962.9","951.7","125.37","3"
"104","XHWAT2014043000572","104.87","1018.37","98.67","1967.9","5.3","6.27","41.63","6.17","2017/7/10 16:00:00","916.33","544.23","23.97","3"
"105","XHWAT2014043000572","193.63","1339.13","68.13","2515.1","70.8","80.47","35.7","70.93","2017/7/12 12:00:00","10698.17","3894.77","585.07","3"
"106","XHWAT2014043000572","227.77","1729.57","64.03","2950.1","70.33","79.43","39","70.33","2017/7/13 14:00:00","11053.7","3823.07","539.13","3"
"107","XHWAT2014043000572","173.77","1610.17","64.27","2984.9","36.33","42.37","39.37","46.4","2017/7/14 14:00:00","5646.17","2059.9","287.53","3"
"108","XHWAT2014043000572","197.63","1110.67","104.9","2214.63","70.53","80.57","35","67.93","2017/7/12 11:00:00","10617.93","3855.17","582.67","3"
"109","XHWAT2014043000572","129.13","1730.27","63.23","2522.07","42.53","48.5","38.53","60.97","2017/7/13 18:00:00","6558.03","2435.63","328.9","3"
"110","XHWAT2014043000572","227.5","1640","63.23","2826.27","59.13","67.43","36.83","65.5","2017/7/12 13:00:00","9007.5","3250.43","476.83","3"
"111","XHWAT2014043000572","300.47","2235.4","64","3375.5","45.3","51.77","39.3","52.67","2017/7/12 15:00:00","7062.43","2516.13","353.53","3"
"112","XHWAT2014043000572","155.03","611.67","256.27","1716.63","32.7","38.33","24","94.17","2017/7/10 2:00:00","5155.13","2036.7","292.37","3"
"113","XHWAT2014043000572","118.2","572.2","271.53","1676.3","34.33","39.4","24","96.83","2017/7/10 4:00:00","5429.63","2130.37","304","3"
"114","XHWAT2014043000572","172.6","696.27","265.63","1778.2","23.9","31.73","31.7","71.77","2017/7/14 8:00:00","3445.23","1460.7","232.83","3"
"115","XHWAT2014043000572","178.6","882.77","196.57","1990.93","23.23","29.5","34.03","62.43","2017/7/14 9:00:00","3376.1","1413.2","209.27","3"
"116","XHWAT2014043000572","151.33","1055.6","99.3","2229.97","24.97","30.4","35","59.37","2017/7/14 10:00:00","3749.37","1512.97","217.23","3"
"117","XHWAT2014043000572","110.73","1176.8","67.47","2346.23","13.03","15.57","38.3","39.37","2017/7/14 18:00:00","2048.77","923.4","96.03","3"
"118","XHWAT2014043000572","257.9","1964.9","62.93","3102.27","43.7","49.53","38.1","56.73","2017/7/12 14:00:00","6890.13","2490.7","340.8","3"
"119","XHWAT2014043000572","95.07","838.4","83.77","2025.57","21.07","23.97","24.03","110.2","2017/7/11 20:00:00","3509.63","1410.13","171.57","3"
"120","XHWAT2014043000572","124.03","821.73","164.57","1872.4","46.93","53.53","32","87.47","2017/7/13 1:00:00","7418.43","2751.2","395.7","3"
"121","XHWAT2014043000572","156.57","529.83","316.1","1563.8","81.63","94.13","30","104.37","2017/7/13 6:00:00","12117.9","4597.2","740.4","3"
"122","XHWAT2014043000572","110.93","538","288.1","1585.3","40.73","47.63","24","100.9","2017/7/10 5:00:00","6209.23","2411.23","364.37","3"
"123","XHWAT2014043000572","106.7","1010.07","75.47","2208.6","14.8","18.17","35.87","42.4","2017/7/14 20:00:00","2268.83","1011.17","115.47","3"
"124","XHWAT2014043000572","146.77","1688.27","64.27","2595.3","41.47","46.67","39.9","58.2","2017/7/13 17:00:00","6451","2346.97","313.63","3"
"125","XHWAT2014043000572","206.13","2132.67","63.6","3132.43","35.1","40.07","38.93","52.9","2017/7/12 16:00:00","5656.37","2058.73","266.93","3"
"126","XHWAT2014043000572","221.1","1687.67","64.17","2908.13","83.93","94.4","39","71.03","2017/7/13 13:00:00","12811.63","4509.33","654.33","3"
"127","XHWAT2014043000572","137.43","1909.6","63.2","2783.97","33.93","38.6","38.8","54.67","2017/7/12 18:00:00","5392.8","1969.4","256.03","3"
"128","XHWAT2014043000572","220.23","754.67","278.13","1826.43","21.27","26.5","34.9","53.2","2017/7/12 9:00:00","3164.03","1332.3","182.1","3"
"129","XHWAT2014043000572","118.7","1280.2","64.27","2432.6","48.73","55.5","34","77.83","2017/7/13 22:00:00","7616.9","2795.23","402.5","3"
"130","XHWAT2014043000572","171.11","780.89","219.78","1828.44","117","134.56","26.44","79.44","2016/6/28 10:00:00","","","",""
"131","XHWAT2014043000572","138.7","740.8","237.2","1824.7","26.8","32","24","87.9","2016/7/1 1:00:00","","","",""
"132","XHWAT2014043000572","136.75","1030.75","109.25","2117.75","59","68.75","30.58","72.83","2016/7/1 12:00:00","","","",""
"133","XHWAT2014043000572","95.29","1171.14","80.43","2119.29","25.29","29","33.29","49.71","2016/7/1 15:00:00","","","",""
"134","XHWAT2014043000572","165.62","674.54","284.08","1641.46","128.92","154","27","86.69","2016/6/30 8:00:00","","","",""
"135","XHWAT2014043000572","163.46","608.08","290.38","1617.85","44.92","53.77","24","93.69","2016/7/1 4:00:00","","","",""
"136","XHWAT2014043000572","101.08","1183","66.75","2119.92","22.25","27.58","29.42","46.67","2016/6/27 16:00:00","","","",""
"137","XHWAT2014043000572","117","888.11","175.89","1800.33","80","92.67","26.44","70.67","2016/6/28","","","",""
"138","XHWAT2014043000572","166.2","671.1","263.6","1684.4","146.3","172.9","26","89.8","2016/6/30 5:00:00","","","",""
"139","XHWAT2014043000572","261.69","892.69","297.38","1995.15","76.92","90","33.62","46.69","2016/6/27 10:00:00","","","",""
"140","XHWAT2014043000572","112","1108.25","69.5","2195","99.38","117.5","23.88","107.25","2016/6/30 19:00:00","","","",""
"141","XHWAT2014043000572","243.7","922.5","221","1963","161.6","192.1","30.8","76.8","2016/6/30 10:00:00","","","",""
"142","XHWAT2014043000572","87.23","1034.38","85.62","2138.23","27.15","31.31","27.92","58.92","2016/6/27 23:00:00","","","",""
"143","XHWAT2014043000572","203.46","1460.62","59.62","2548.85","48.23","55.38","34.85","36.46","2016/6/27 14:00:00","","","",""
"144","XHWAT2014043000572","265.54","946.38","131.38","2098.38","153.15","182.15","29","82.77","2016/6/29 21:00:00","","","",""
"145","XHWAT2014043000572","181.58","819","198.5","1878.5","123.58","145.42","28.42","86.42","2016/7/1 10:00:00","","","",""
"146","XHWAT2014043000572","310.91","1312.36","75.18","2428","154.91","179.82","33","73.36","2016/6/30 14:00:00","","","",""
"147","XHWAT2014043000572","113.42","808.58","203.25","1848.58","95.75","109.42","24","82.58","2016/6/28 2:00:00","","","",""
"148","XHWAT2014043000572","237.5","725","377.83","1756.75","94.42","111.25","28.58","62.92","2016/6/27 8:00:00","","","",""
"149","XHWAT2014043000572","107.38","897.54","150.08","2067.31","25.23","29.77","28.31","56.08","2016/6/27 21:00:00","","","",""
"150","XHWAT2014043000572","176","796.83","153.67","1919.17","134.25","155","24","107.83","2016/6/28 16:00:00","","","",""
"151","XHWAT2014043000572","133.31","685.46","260.54","1748.31","37.15","45","24.54","88.15","2016/7/1 2:00:00","","","",""
"152","XHWAT2014043000572","165.31","596.77","302.15","1616.77","47.92","57.77","23.46","96.92","2016/7/1 5:00:00","","","",""
"153","XHWAT2014043000572","146","1117.11","77.67","2245","144.44","169.33","29.67","80.56","2016/6/29 20:00:00","","","",""
"154","XHWAT2014043000572","143.27","1254","68.09","2129","103.73","121.09","27.64","91.64","2016/6/30 18:00:00","","","",""
"155","XHWAT2014043000572","82.25","1104.33","78.58","2134.25","18.75","21.83","32.42","50.08","2016/7/1 16:00:00","","","",""
"156","XHWAT2014043000572","162.54","652.62","276.38","1645.31","150.23","179.62","26","91.31","2016/6/30 7:00:00","","","",""
"157","XHWAT2014043000572","200.43","765.64","256.93","1818.14","114.36","134","28.5","86.64","2016/7/1 9:00:00","","","",""
"158","XHWAT2014043000572","164.91","814.45","225.09","1851.36","23.73","28.73","24","87.18","2016/7/1","","","",""
"159","XHWAT2014043000572","366.56","1219.33","103.33","2381.33","160.22","187.22","32.67","77.78","2016/6/30 13:00:00","","","",""
"160","XHWAT2014043000572","134.93","603.6","303.27","1598.73","140","163.8","23","106.2","2016/6/29","","","",""
"161","XHWAT2014043000572","163.09","976.36","212.82","1901.73","28.36","35.09","24","89.18","2016/6/30 23:00:00","","","",""
"162","XHWAT2014043000572","136.58","984.42","175.83","2011.83","28.67","34.92","23.58","94.25","2016/6/30 22:00:00","","","",""
"163","XHWAT2014043000572","125.31","630.15","270.85","1633.77","145.85","171.46","23","104.15","2016/6/29 1:00:00","","","",""
"164","XHWAT2014043000572","171","800.6","212.6","1775","105.4","123.3","24.2","104.6","2016/6/28 19:00:00","","","",""
"165","XHWAT2014043000572","180.58","742.17","328","1734.58","181.17","216.08","26.5","94.5","2016/6/29 9:00:00","","","",""
"166","XHWAT2014043000572","104.56","944.33","107.11","2108.22","62.78","74.44","23","107.67","2016/6/30 20:00:00","","","",""
"167","XHWAT2014043000572","287.25","1583.08","58.42","2685","141","164.92","34","67.75","2016/6/29 14:00:00","","","",""
"168","XHWAT2014043000572","142.18","680.45","267.82","1728.45","43.45","52.64","24.64","90.27","2016/7/1 3:00:00","","","",""
"169","XHWAT2014043000572","145.36","1014.64","133.27","2066.27","78.91","92.55","28.91","80.82","2016/7/1 11:00:00","","","",""
"170","XHWAT2014043000572","178.3","597.5","306.6","1617.8","62.2","73.5","23.4","98.5","2016/7/1 6:00:00","","","",""
"171","XHWAT2014043000572","112.31","1140.38","90.08","2162","34.23","40.23","31.08","63","2016/7/1 13:00:00","","","",""
"172","XHWAT2014043000572","191.33","674","325","1683.67","83.44","97.67","24.44","95.67","2016/7/1 7:00:00","","","",""
"173","XHWAT2014043000572","185.6","897.5","183.9","1895.7","108.9","126.2","24.5","107.2","2016/6/28 18:00:00","","","",""
"174","XHWAT2014043000572","191.25","574.42","324.25","1596.58","170.92","205.25","23.67","105.67","2016/6/29 7:00:00","","","",""
"175","XHWAT2014043000572","235.23","1446.38","62.23","2602.62","129.46","150","34.23","67.23","2016/6/30 15:00:00","","","",""
"176","XHWAT2014043000572","201.25","697.5","295.92","1762.42","108","127.83","26.67","90.92","2016/7/1 8:00:00","","","",""
"177","XHWAT2014043000572","161.17","952","118.08","1976.42","124.67","144.58","26.33","86.17","2016/6/28 15:00:00","","","",""
"178","XHWAT2014043000572","118","864.09","143","1959.36","46.09","53.82","23","106.36","2016/6/30 21:00:00","","","",""
"179","XHWAT2014043000572","139.5","702.6","239.3","1733","100.4","116.5","24","97.8","2016/6/28 21:00:00","","","",""
"180","XHWAT2014043000572","91.42","1062.5","84.33","2149.58","24.25","27.83","32.17","55","2016/7/1 14:00:00","","","",""
"181","XHWAT2014043000572","196.33","879","273.33","1896.22","191.22","227.33","28.67","88.67","2016/6/29 10:00:00","","","",""
"182","XHWAT2014043000572","230.63","946.88","173.38","2005.88","135.63","155.88","29.88","69.88","2016/6/28 12:00:00","","","",""
"183","XHWAT2014043000572","81.6","1221.1","65.2","2346.5","20.2","23.5","29","52","2016/6/27 19:00:00","","","",""
"184","XHWAT2014043000572","179.58","1195.67","78.75","2414.75","138.75","162","33.08","71.92","2016/6/29 13:00:00","","","",""
"185","XHWAT2014043000572","145.08","680.75","244.25","1706","127.58","148.83","23","106","2016/6/28 23:00:00","","","",""
"186","XHWAT2014043000572","253.55","833.09","186.45","1877.55","188.73","226.18","27.27","94.91","2016/6/30 11:00:00","","","",""
"187","XHWAT2014043000572","121.64","695.64","228.36","1754.79","106.64","124.36","23.64","100.5","2016/6/28 22:00:00","","","",""
"188","XHWAT2014043000572","183.09","1316.55","67.09","2302.09","151.91","178.18","32.09","73.09","2016/6/29 19:00:00","","","",""
"189","XHWAT2014043000572","164.6","848.9","153.6","1942.7","174.7","207.4","28","86.1","2016/6/29 23:00:00","","","",""
"190","XHWAT2014043000572","146.45","1280.91","74.82","2316.09","28","33.82","33.55","31.64","2016/6/27 15:00:00","","","",""
"191","XHWAT2014043000572","161.36","712.09","224.82","1799.27","170.18","205.09","26.27","90.73","2016/6/30 4:00:00","","","",""
"192","XHWAT2014043000572","211.62","1017.77","119.38","2135.38","152.77","176.31","29.85","68.92","2016/6/28 13:00:00","","","",""
"193","XHWAT2014043000572","139","565.42","309.17","1558.67","148.08","174.08","24","100.92","2016/6/29 3:00:00","","","",""
